#Ej.,Económ.,Descripción,Previsiones iniciales,Previsiones modificadas,Previsiones definitivas,Derechos reconocidos
2020.0,450601.0,T.CTES.G.V.AFIC Y FERIAS COMERCIALES,26550.0,0.0,26550.0,0.0
2020.0,450602.0,T.CTES.G.V.FONDOS BIBLIOGRAFICOS,6256.16,0.0,6256.16,0.0
2020.0,450604.0,T.CTES.G.V.MANT.CENTRO ASIST.SANITARIA,29792.0,0.0,29792.0,14896.0
2020.0,450605.0,T.CTES.G.V.FOMENTO LECTURA,772.68,0.0,772.68,0.0
2020.0,450606.0,T.CTES.G.V.LUCHA MOSQUITO TIGRE,834.25,0.0,834.25,0.0
2020.0,450801.0,"T. CTES.G.V.OMIC,JAC,CENTRO REC.CONSUMO",19992.0,0.0,19992.0,0.0
2020.0,450802.0,T.CTES.G.V.ACTIV.MUSICALES,3500.0,0.0,3500.0,0.0
2020.0,450803.0,T.CTES.G.V.TRANSPARENCIA Y DATOS ABIERTOS,10000.0,0.0,10000.0,0.0
2020.0,45100.0,T.CTES.IVAJ - PLAN FINANCIACION CONCERTADA,33000.0,0.0,33000.0,0.0
2020.0,45101.0,T.CTES.AVI - COMPRA PUBLICA INNOVADORA (CPI),48460.0,0.0,48460.0,0.0
2020.0,45102.0,T.CTES.IVC - FESTIVAL DE CINE I MUSICA (CIM),6000.0,0.0,6000.0,0.0
2020.0,45103.0,T.CTES.IVAJ - PROGRAMAS JUVENTUD,73715.0,0.0,73715.0,0.0
2020.0,453010.0,T.CTES.EPSAR COMPENS.COSTES BOMBEOS,300000.0,0.0,300000.0,119181.83
2020.0,461002.0,FONDO DIP.COOP.LOCAL,600947.0,0.0,600947.0,600947.0
2020.0,461003.0,TR.CTE.DIPUTACIÓN.-PLAN 135 (CONTR.PERSONAL TEC. SS.SOCIALES),210000.0,0.0,210000.0,105000.0
2020.0,461010.0,"APORT.DIPUT.Y G.V. AL ""PLAN DE EMPLEO CONJUNTO 2018""",0.0,9460.0,9460.0,0.0
2020.0,46601.0,T.CTES.FEMP RECS.SALUD EDUC.PRIM,5296.6,0.0,5296.6,0.0
2020.0,470000.0,T.CTES.EMPRESAS PRIVADAS,2500.0,0.0,2500.0,35.0
2020.0,470001.0,T.CTES. CAIXABANK (ALBERGUE COVID-19),16000.0,0.0,16000.0,16000.0
2020.0,470002.0,T.CTES.BECSA (FAMILIAS VULNERABLES Y EXCL.SOCIAL),0.0,0.0,0.0,20000.0
2020.0,480000.0,T.CTES.FAMILIAS E INST.SIN FINES LUCRO,5000.0,0.0,5000.0,0.0
2020.0,49100.0,EDUSI GASTO CORRIENTE (FINANCIACION FONDOS FEDER),90831.09,0.0,90831.09,0.0
2020.0,52000.0,INTERESES DEPOSITOS,20000.0,0.0,20000.0,3380.0
2020.0,53410.0,DIVIDENDO PART.BENEF.EMPRESARIAL,50000.0,0.0,50000.0,0.0
2020.0,54100.0,ARRENDAMIENTOS FINCAS URBANAS,20000.0,0.0,20000.0,22772.0
2020.0,54900.0,TRASPASO LOCALES DE NEGOCIO,20000.0,0.0,20000.0,2216.24
2020.0,55000.0,CONCESIONES ADMINISTRATIVAS,1250000.0,0.0,1250000.0,726271.31
2020.0,59900.0,VENTA VIVIENDAS MUNICIPALES,0.0,0.0,0.0,1303.32
2020.0,75033.0,T.CAP.EDIFICANT CEIP HERRERO,163408.65,0.0,163408.65,0.0
2020.0,75034.0,T.CAP.EDIFICANT CEIP VICENT MARÇA,695862.59,0.0,695862.59,95011.92
2020.0,75035.0,T.CAP.EDIFICANT CEIP SEBASTIAN ELCANO,525804.64,0.0,525804.64,0.0
2020.0,75063.0,T.CAP.ARRU CASTALIA-GUINEA (PEViv.18-21),330823.31,0.0,330823.31,178993.98
2020.0,75066.0,T.CAP G.V.PALAU DE LA FESTA,100000.0,0.0,100000.0,100000.0
2020.0,75300.0,TR.CAP.ADECUACION Y MEJORA ESTACIONES BOMBEO (EXPTES.855-856-877-878-882),0.0,419233.08,419233.08,0.01
2020.0,79100.0,EDUSI INVERSIONES (FINANCIACION FONDOS FEDER),2100000.0,0.0,2100000.0,0.0
2020.0,79101.0,EDUSI INVERSIONES(FONDOS FEDER:ANUALIDAD 2017),0.0,3320110.19,3320110.19,0.0
2020.0,79102.0,PYTO.EFICIENCIA ENERGETICA( FEDER),2726322.66,0.0,2726322.66,0.0
2020.0,83001.0,REINTEGRO DE ANTICIPOS PERSONAL,175000.0,0.0,175000.0,83227.03
2020.0,87000.0,PARA GASTOS GENERALES,0.0,5822653.12,5822653.12,0.0
2020.0,87010.0,PARA GASTOS CON FINANCIACIÓN AFECTADA,0.0,4273485.31,4273485.31,0.0
2020.0,91341.0,PREST.SABADELL (2019) N.807647901919,0.0,6705289.71,6705289.71,6705289.71
2020.0,91342.0,PRESTAMO LARGO PLAZO PTO.2020,9000000.0,0.0,9000000.0,0.0
