#Ej.,Económ.,Descripción,Previsiones iniciales,Previsiones modificadas,Previsiones definitivas,Derechos reconocidos
2016.0,22006.0,IMPTO.SOBRE PRODUCTOS INTERMEDIOS,814.12,,814.12,925.67
2016.0,2200602.0,LIQ.PRODUC.INTERMED.PTE 2009,,,,-6.37
2016.0,29000.0,IMPTO.CONSTR.INST.Y OBRAS,600000.0,,600000.0,1287696.75
2016.0,30200.0,TASA BASURAS,11000000.0,,11000000.0,11123687.42
2016.0,32100.0,LICENCIAS URBANISTICAS,150000.0,,150000.0,265035.05
2016.0,32200.0,TASA LICENCIA OCUPACION,50000.0,,50000.0,33864.51
2016.0,32300.0,TASA LIC.APERTURA ESTABLECIMIENTOS,100000.0,,100000.0,229495.43
2016.0,32500.0,TASA EXPEDICION DOCUMENTOS,25000.0,,25000.0,31509.69
2016.0,32600.0,TASA RETIRADA VEHICULOS,,,,996.29
2016.0,32900.0,TASA DERECHOS EXAMEN,5000.0,,5000.0,59367.0
2016.0,32901.0,TASA MATRIMONIOS CIVILES,25000.0,,25000.0,24047.0
2016.0,32903.0,TASA PLANETARIO,30000.0,,30000.0,40037.5
2016.0,32904.0,TASA SERVICIO SEGURIDAD PÚBLICA,100000.0,,100000.0,96656.37
2016.0,32905.0,TASAS MERCADOS ORDINARIOS,65000.0,,65000.0,61624.4
2016.0,33100.0,TASA ENTRADA VEHICULOS (VADOS),1930000.0,,1930000.0,1934666.69
2016.0,33200.0,"TASA EXPLOT.STROS.VUELO, SUELO Y SUBSUELO",3500000.0,,3500000.0,3306348.68
2016.0,33300.0,TASA EXPLOT.MOVILES,,,,-2213.22
2016.0,33500.0,TASA OVP. MESAS Y SILLAS,300000.0,,300000.0,316046.35
2016.0,33900.0,TASA.OVP. MERCADOS EXTRAORDINARIOS,100000.0,,100000.0,98409.6
2016.0,33901.0,"TASA OVP(CABINAS,CAJEROS,PUESTOS,CONTEN.Y OTRAS)",200000.0,,200000.0,280781.65
2016.0,34103.0,SERVICIO TRANSPORTE ADAPTADO,,,,30.0
2016.0,34200.0,PRECIOS PÚBLICOS ESCOLA DE MATÍ,90000.0,,90000.0,83638.6
2016.0,34401.0,PRECIOS PÚBLICOS PÉRGOLA MUNICIPAL,2000.0,,2000.0,3425.73
2016.0,34500.0,PRECIOS PÚBLICOS. BICICAS,,,,-37.18
2016.0,34901.0,"OTROS P.PCOS.CIUDADANIA(JUV.,CULT.,3 EDAD.TEMPS.)",42000.0,,42000.0,73371.21
2016.0,36000.0,VENTAS.MATERIAL DE DESECHO VEHÍCULOS,35000.0,,35000.0,53062.38
2016.0,36001.0,"VENTAS.PUBLICACIONES, PLANOS, CD",2000.0,,2000.0,1691.48
2016.0,38001.0,"EJEC INCAUT- GARANTÍAS ""JARDINES CASTALIA, S.A."" UE 54, 15 Y 81",,357520.5,357520.5,357520.5
2016.0,38900.0,REINTEGRO PAGOS PTOS.CERRADOS,20000.0,,20000.0,45488.29
2016.0,39100.0,MULTAS POR INFRACCIONES URBANÍSTICAS,50000.0,,50000.0,63057.65
2016.0,39110.0,MULTAS POR INFRACCIONES FISCALES,40000.0,,40000.0,45054.47
2016.0,39120.0,MULTAS CIRCULACION,800000.0,,800000.0,1027528.79
2016.0,39190.0,MULTAS Y SANCIONES POR ORDENANZA,135000.0,,135000.0,131219.11
2016.0,39192.0,MULTAS COERCITIVAS. EJECUCIONES SUBSIDIA,100.0,,100.0,10581.85
2016.0,39194.0,SANCIONES INCTO.OBLIG.CONTRATOS,,,,-105791.72
2016.0,39210.0,RECARGO EJECUTIVO 5%,,88130.96,88130.96,122446.68
2016.0,39211.0,RECARGO DE APREMIO  10% Y 20%,1198803.74,,1198803.74,1401874.67
2016.0,39300.0,INTERESES DEMORA,400000.0,,400000.0,513523.54
2016.0,39611.0,C.URB. LA GALERA,100.0,,100.0,
2016.0,39613.0,C.URB.O6-UE-R (ENTORNO COL.SOLER I GODES),100.0,,100.0,
2016.0,39615.0,C.URB. 55-UE-R,100.0,,100.0,
2016.0,39616.0,C.URB.15-UE-R,100.0,,100.0,
2016.0,39617.0,C.URB.81-UE-R,100.0,,100.0,
2016.0,39618.0,C.URB.36-UE-R,100.0,,100.0,
2016.0,39702.0,DECLARACION INTERES COMUNITARIO,,,,51201.53
2016.0,39900.0,RECURSOS EVENTUALES,1000.0,,1000.0,80201.51
2016.0,39901.0,IMPREVISTOS,20000.0,,20000.0,66919.48
2016.0,39902.0,REINTEGRO PARTICULARES ANUNCIOS,10000.0,,10000.0,23790.94
2016.0,39903.0,COMPENSACION SERVICIO EXTINCION INCENDIOS,601899.56,,601899.56,619662.16
2016.0,39904.0,"RECOGIDA SELECTIVA ENVASES, PAPEL Y VIDRIO",370000.0,,370000.0,389051.31
2016.0,39905.0,EJECUCIONES SUBSIDIARIAS,10000.0,,10000.0,6951.79
2016.0,39906.0,DAÑOS (INDEMNIZACIONES),30000.0,,30000.0,58288.25
2016.0,39907.0,COSTAS RECAUDACION EJECUTIVA,2100.0,,2100.0,48680.43
2016.0,39917.0,MEJORA CONTRATO SERV.RETIRADA VEHICULOS COVOP,,,,5214.0
2016.0,420100.0,FONDO COMPLEMENTARIO FINANCIACION,30232923.38,,30232923.38,32290273.03
2016.0,4201007.0,FCL LIQ.2013,,,,-1611657.14
2016.0,42011.0,FONDO COMPLEMENTARIO DE FINANCIAC.2008,,,,-94450.72
2016.0,42012.0,FONDO COMPLEMENTARIO DE FINANCIAC.2009,,,,-388379.55
2016.0,42020.0,COMPENSACION CENTROS CONCERTADOS (IBI 2015),,,,32533.73
2016.0,420901.0,T.CTES.ESTADO TRANSPORTE URBANO,265791.95,,265791.95,171358.07
2016.0,420902.0,T.CTES ESTADO JAC,10541.83,,10541.83,
2016.0,420903.0,T.CTES.ESTADO DROGODEPENDENCIAS (Mº SANIDAD),34284.0,,34284.0,36019.0
2016.0,421000.0,T.CTES.ESTADO ( SEPE),93276.48,26212.43,119488.91,118799.43
2016.0,421900.0,T.CTES. ESTADO DEL INE,1887.82,,1887.82,1885.56
2016.0,450021.0,T.CTES.G.V.SERV.SOC.DROGODEPENDENCIAS,85000.0,,85000.0,85000.0
2016.0,450022.0,T.CTES.G.V.SERV.SOC.SERV.ATENCION DEPENDENCIA,135288.0,,135288.0,162302.0
2016.0,450023.0,T.CTES.G.V.SERV.SOC.AGOGIMIENTO FAMILIAR,65295.0,,65295.0,
2016.0,450024.0,T.CTES.G.V.SERV.SOC.SEAFI,53496.0,,53496.0,53500.0
2016.0,450025.0,T.CTES.G.V.SERV.SOCIALES GRALES.,693670.0,153000.0,846670.0,984000.0
2016.0,4500251.0,T.CTES.G.V. POBREZA ENERGÉTICA,,,,30032.18
2016.0,4500252.0,T.CTES.G.V. ALQUILER EMERGENCIA SOCIAL,,,,114962.51
2016.0,450026.0,T.CTES.G.V.SERV.SOC.INTEGRACION PUEBLO G,12660.0,,12660.0,12660.0
2016.0,450027.0,T.CTES.G.V.SERV.SOC.AULAS TERCERA EDAD,8394.0,,8394.0,8394.0
2016.0,450028.0,T.CTES.G.V.FINAN.GTS CORRIENTES AMICS,14717.7,,14717.7,17352.8
2016.0,450029.0,T.CTES.G.V.NECES.MENOR VERANO ( T.ESPLAI-VEN AL PINAR),49960.02,,49960.02,38017.43
2016.0,450301.0,T.CTES.V.ESCUELA INF.LOS DUENDES,20460.0,,20460.0,21080.0
2016.0,450302.0,T.CTES.G.V.PROMOCION USO VALENCIANO,1798.5,,1798.5,12713.88
2016.0,450501.0,T.CTES.G.V.EMPLEO SERVEF (SALARIO JOVEN),12306.12,,12306.12,
2016.0,450503.0,T.CTES.G.V.ACTIV.LIMPIEZA Y VIVEROS,32776.44,,32776.44,32212.17
2016.0,450505.0,T.CTES.G.V.TALLER EMPLEO CIUDAD DE LA SOLIDARIDAD VI,235066.34,,235066.34,197580.92
2016.0,450507.0,T.CTES.CONS.IGUALDAD.-PROGR.ITINERARIOS CS OEST,,,,35000.0
2016.0,450601.0,T.CTES.G.V.AFIC Y FERIAS COMERCIALES,11700.0,,11700.0,3580.0
2016.0,450602.0,T.CTES.G.V.FONDOS BIBLIOGRAFICOS,10826.98,,10826.98,
2016.0,450604.0,T.CTES.G.V.SERV.MANT.CENTRO ASISTENC. AMBULATORIA,16495.0,,16495.0,16495.0
2016.0,450801.0,"T. CTES.G.V.OMIC,JAC,CENTRO REC.CONSUMO",19203.5,,19203.5,13020.0
2016.0,453010.0,T.CTES.EPSAR COMPENS.COSTES BOMBEOS,300000.0,,300000.0,249557.61
2016.0,453020.0,T.CTES.EPSAR ( EXPL.EDAR BOMBEOS Y COL.G,3157500.0,,3157500.0,
2016.0,461000.0,DIP. CONVENIO SEGURIDAD,134792.92,,134792.92,133445.0
2016.0,461001.0,TRANSF.DIPUTACION ACTIVIDADES CULTURALES,5000.0,,5000.0,
2016.0,461002.0,T.CTES.DIP.FOMENTO SECTOR PESQUERO,5600.0,,5600.0,
2016.0,461008.0,T.CTES.DIP.CAMPAÑAS CONTROL MOSCAS Y MOSQUITOS,,,,18092.01
2016.0,461009.0,T.CTES. DIP. BECAS VIOLENCIA GÉNERO,,,,1000.0
2016.0,461010.0,"APORT.DIPUT.Y G.V. AL""PLAN EMPLEO CONJUNTO 2015-2016""",115191.36,,115191.36,110213.86
2016.0,46605.0,T.CTES. FVMP LUCHA MOSQUITO TIGRE,,,,7322.59
2016.0,470000.0,T.CTES.EMPRESAS PRIVADAS,2000.0,,2000.0,2397.5
2016.0,470001.0,"T.CTES. CONVENIO ""BANKIA S.A."" 2016",,,,5000.0
2016.0,470002.0,"T.CTES.CONVENIO ""BANKIA S.A."" 2015",,,,20000.0
2016.0,480000.0,T.CTES.FAMILIAS E INST.SIN FINES LUCRO,10000.0,,10000.0,
2016.0,49700.0,SUBV. ASOCIACION CLIMATE KIC (E.I.T.),,,,16660.09
2016.0,49702.0,SUBV. DOROTHY FUND PER RICERCA E INNOVAZIONE,,,,906.65
2016.0,49703.0,T.CTES.FEDER CERURBIS,,,,38457.92
2016.0,52000.0,INTERESES DEPOSITOS,30000.0,,30000.0,91262.41
2016.0,53410.0,DIVIDENDO PARTICIPACION Bº EMPRESARIAL,1000.0,,1000.0,170347.29
2016.0,54100.0,ARRENDAMIENTOS FINCAS URBANAS,5000.0,,5000.0,20111.61
2016.0,54900.0,TRASPASO LOCALES DE NEGOCIO,25000.0,,25000.0,22748.58
2016.0,55000.0,CONCESIONES ADVAS,1300000.0,,1300000.0,1200968.43
2016.0,72009.0,T.CAPITAL MINHAP-EMERGENCIA INUNDACIONES 2016,,,,6987.75
2016.0,75060.0,T.CAP.G.V.REHAB.EDIFICIO HACIENDA,546656.93,479343.07,1026000.0,1026000.0
2016.0,75061.0,T.CAP.G.V.CIUDAD DEL DEPORTE,,,,44695.56
2016.0,75066.0,T.CAP G.V.PALAU DE LA FESTA,,,,25000.0
2016.0,75075.0,T.CAP.G.V.ALCANTARILLADO (F2) 1ªTRAV.MARJALERIA,400000.0,,400000.0,
2016.0,75400.0,T.CAP.CONSELL.EDUC.CULT.Y DEP.REMOD.GAETA HUGUET,,,,614210.67
2016.0,76100.0,T.CAP.DIPUTACION POYS,,,,21431.21
2016.0,76101.0,"T.CAP.DIPUTACION ""ALCANTARILLADO 1ª TRAV.MARJ"" FASE1",,,,-15000.01
2016.0,79003.0,T.CAP.PROYECTO EUROPEO TRANSITION CITIES,50000.0,,50000.0,
2016.0,83001.0,REINTEGRO DE ANTICIPOS AL PERSONAL,175000.0,,175000.0,132921.62
2016.0,87000.0,PARA GASTOS GENERALES,,17011948.38,17011948.38,
2016.0,87010.0,PARA GASTOS CON FINANCIACIÓN AFECTADA,,2198941.37,2198941.37,
