#ORG.,PROG.,ECON.,DESCRIPCIÓN,CREDITOS INICIALES,MODIFICACI.,CREDITOS DEFINITIVOS,OBLICACIONES RECONOCIDAS
3.0,92061.0,12001.0,SELECCIÓN.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
3.0,92062.0,12001.0,NOMINAS.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
3.0,92063.0,12001.0,FORMACIÓN.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
3.0,92064.0,12001.0,PREV.RIESGOS.- SUELDOS DEL GRUPO A2,26071.18,0.0,26071.18,1956.52
3.0,93100.0,12001.0,INTERVENCIÓN.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
3.0,93110.0,12001.0,GEST.PRESUP.CONTAB.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
4.0,24100.0,12001.0,A.D.L.- SUELDOS DEL GRUPO A2,104284.72,0.0,104284.72,4891.3
4.0,33400.0,12001.0,CULTURA.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
4.0,33420.0,12001.0,BANDA MÚSICA.- SUELDOS DEL GRUPO A2,521423.6,0.0,521423.6,34302.21
4.0,33700.0,12001.0,JUVENTUD.- SUELDOS DEL GRUPO A2,26071.18,0.0,26071.18,1956.52
5.0,13001.0,12001.0,UNID.DIR.SEG. Y SERV.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
5.0,13200.0,12001.0,POLICIA LOCAL.- SUELDOS DEL GRUPO A2,221604.95,0.0,221604.95,16630.42
5.0,13201.0,12001.0,GRUPO FORM. ESPAC.- SUELDOS GRUPO A2,39106.77,0.0,39106.77,1956.52
5.0,13300.0,12001.0,TRAFICO.- SUELDOS GRUPO A2,13035.59,0.0,13035.59,978.26
5.0,13400.0,12001.0,SECC.MOVILIDAD URBANA.- SUELDOS GRUPO A2,13035.59,0.0,13035.59,978.26
5.0,13600.0,12001.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO A2,52142.36,0.0,52142.36,1956.52
5.0,13601.0,12001.0,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO A2,26071.18,0.0,26071.18,1956.52
5.0,15114.0,12001.0,CONTROL OBRAS URB.- SUELDOS DEL GRUPO A2,26071.17,0.0,26071.17,1956.52
5.0,15122.0,12001.0,NEG.TECN.CONT.URBAN.- SUELDOS GRUPO A2,52142.36,0.0,52142.36,3913.04
5.0,15124.0,12001.0,NEG.TECN.ACTIVIDADES.-SUELDOS GRUPO A2,26071.18,0.0,26071.18,1956.52
5.0,15221.0,12001.0,EJEC.OBRAS.- SUELDOS DEL GRUPO A2,26071.18,0.0,26071.18,1956.52
5.0,15340.0,12001.0,CONSERVACIÓN.-  SUELDOS GRUPO A2,26071.18,0.0,26071.18,1956.52
5.0,15350.0,12001.0,BRIGADAS.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
5.0,15360.0,12001.0,INFRAESTRUCT.- SUELDOS GRUPO A2,13035.59,0.0,13035.59,978.26
5.0,23102.0,12001.0,IGUALDAD.- SUELDOS DEL GRUPO A2,26071.18,0.0,26071.18,1830.29
5.0,23103.0,12001.0,GPTA.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
5.0,23104.0,12001.0,COORD.PROGRAM.- SUELDOS DEL GRUPO A2,299818.57,0.0,299818.57,17699.47
5.0,23105.0,12001.0,UNIDAD DEL MAYOR.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
5.0,23106.0,12001.0,COOP.SOCIAL.- SUELDOS DEL GRUPO A2,26071.18,0.0,26071.18,1956.52
5.0,23107.0,12001.0,DEPENDENCIA.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,978.26
5.0,23108.0,12001.0,EMERG.SOCIAL.- SUELDOS DEL GRUPO A2,26071.18,0.0,26071.18,978.26
5.0,23109.0,12001.0,FAM. INFANCIA.- SUELDOS DEL GRUPO A2,39106.77,0.0,39106.77,2934.78
5.0,23111.0,12001.0,INMIGRACIÓN.- SUELDOS DEL GRUPO A2,13035.59,0.0,13035.59,1956.52
5.0,44000.0,12001.0,TRANSP.PUBL.Y BICI.- SUELDOS GRUPO A2,13035.59,0.0,13035.59,978.26
5.0,92030.0,12001.0,INGENIERIA.- SUELDOS DEL GRUPO A2,26071.18,0.0,26071.18,1956.52
5.0,13600.0,12002.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO B,216920.72,0.0,216920.72,1710.26
2.0,92001.0,12003.0,ADMON.MUNICIPAL.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
3.0,92020.0,12003.0,PATRIMONIO.- SUELDOS DEL GRUPO C1,39934.76,0.0,39934.76,2938.04
3.0,92052.0,12003.0,DES.APLICACIONES.- SUELDOS DEL GRUPO C1,39934.76,0.0,39934.76,1800.74
3.0,92053.0,12003.0,SISTEMAS FISICOS.- SUELDOS DEL GRUPO C1,19967.38,0.0,19967.38,734.51
3.0,92054.0,12003.0,INF.GEOGR.- SUELDOS DEL GRUPO C1,29951.07,0.0,29951.07,2203.53
3.0,92055.0,12003.0,BASE DATOS.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,0.0
3.0,92061.0,12003.0,SELECCIÓN.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
3.0,92062.0,12003.0,NOMINAS.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
3.0,92064.0,12003.0,PREV.RIESGOS.- SUELDOS DEL GRUPO C1,29951.07,0.0,29951.07,2203.53
3.0,92065.0,12003.0,SERV. INTERNOS.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
3.0,92400.0,12003.0,PART.CIUD.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,0.0
3.0,92500.0,12003.0,ATEN.INTEGRADA.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
3.0,93100.0,12003.0,INTERVENCIÓN.- SUELDOS DEL GRUPO C1,19967.38,0.0,19967.38,1469.02
3.0,93110.0,12003.0,GEST.PRESUP.CONTAB.- SUELDOS DEL GRUPO C1,59902.14,0.0,59902.14,4407.06
3.0,93200.0,12003.0,GEST.TRIB.- SUELDOS DEL GRUPO C1,99836.9,0.0,99836.9,6610.59
3.0,93220.0,12003.0,RECAUDACIÓN.- SUELDOS GRUPO C1,19967.38,0.0,19967.38,1469.02
3.0,93400.0,12003.0,TESORERÍA.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
4.0,24100.0,12003.0,A.D.L.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
4.0,33210.0,12003.0,BIBLIOTECAS.- SUELDOS DEL GRUPO C1,19967.38,0.0,19967.38,2203.53
4.0,33220.0,12003.0,ARCHIVOS.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,0.0
4.0,33300.0,12003.0,PLANETARIO.- SUELDOS DEL GRUPO C1,19967.38,0.0,19967.38,1469.02
4.0,33400.0,12003.0,CULTURA.- SUELDOS DEL GRUPO C1,19967.38,0.0,19967.38,1469.02
4.0,49300.0,12003.0,INF.CONSUM.- SUELDOS DEL GRUPO C1,39934.76,0.0,39934.76,2938.04
5.0,13000.0,12003.0,NEG.ADMIN.SEGURIDAD.- SUELDOS DEL GRUPO C1,19967.38,0.0,19967.38,1469.02
5.0,13001.0,12003.0,UNID.DIR.SEG. Y SERV.- SUELDOS DEL GRUPO C1,79869.52,0.0,79869.52,5876.08
5.0,13200.0,12003.0,POLICIA LOCAL.- SUELDOS DEL GRUPO C1,2605742.68,0.0,2605742.68,175545.51
5.0,13600.0,12003.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO C1,878564.72,0.0,878564.72,69690.78
5.0,15111.0,12003.0,NEG.TECN.PLANEAM.-  SUELDOS DEL GRUPO C1,19967.38,0.0,19967.38,1469.02
5.0,15112.0,12003.0,NEG.ADM.PLANEAM.- SUELDOS DEL GRUPO C1,19967.38,0.0,19967.38,1469.02
5.0,15121.0,12003.0,NEG.ADVO.CONTROL URBAN.- SUELDOS GRUPO C1,19967.38,0.0,19967.38,1469.02
5.0,15122.0,12003.0,NEG.TECN.CONT.URBAN.- SUELDOS GRUPO C1,9983.69,0.0,9983.69,734.51
5.0,15123.0,12003.0,NEG.ADVO.ACTIVIDADES.-SUELDOS GRUPO C1,29951.07,0.0,29951.07,2203.53
5.0,15221.0,12003.0,EJEC.OBRAS.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
5.0,15222.0,12003.0,PROY. EDIFIC.- SUELDOS DEL GRUPO C1,19967.38,0.0,19967.38,1469.02
5.0,23101.0,12003.0,CONTRAT.SERV.SOC.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
5.0,23104.0,12003.0,COORD.PROGRAM.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
5.0,23105.0,12003.0,UNIDAD DEL MAYOR.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
5.0,23106.0,12003.0,COOP.SOCIAL.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
5.0,23107.0,12003.0,DEPENDENCIA.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
5.0,23108.0,12003.0,EMERG.SOCIAL.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
5.0,23111.0,12003.0,INMIGRACIÓN.- SUELDOS DEL GRUPO C1,69902.14,0.0,69902.14,2061.37
5.0,31100.0,12003.0,SANIDAD.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
5.0,92030.0,12003.0,INGENIERIA.- SUELDOS DEL GRUPO C1,9983.69,0.0,9983.69,734.51
1.0,91201.0,12004.0,ORG.GOBIERNO.- SUELDOS GRUPO C2 (FOTÓGRAFA Y CHOFERES),8462.37,0.0,8462.37,2405.8
2.0,92000.0,12004.0,SECRETARIA.- SUELDOS DEL GRUPO C2,16924.74,0.0,16924.74,1222.62
2.0,92001.0,12004.0,ADMON.MUNICIPAL.- SUELDOS DEL GRUPO C2,25387.11,0.0,25387.11,1833.93
2.0,92010.0,12004.0,ASES.JURÍDICA.- SUELDOS DEL GRUPO C2,16924.74,0.0,16924.74,1141.32
2.0,92200.0,12004.0,COORD.PLANES Y PROYECTOS.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
3.0,33410.0,12004.0,NORM.LINGÜÍSTICA.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
3.0,92020.0,12004.0,PATRIMONIO.- SUELDOS DEL GRUPO C2,67698.96,0.0,67698.96,4890.48
3.0,92051.0,12004.0,SEC.INNOV.Y DES.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
3.0,92052.0,12004.0,DES.APLICACIONES.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
3.0,92054.0,12004.0,INF.GEOGR.- SUELDOS DEL GRUPO C2,16924.74,0.0,16924.74,1222.62
3.0,92055.0,12004.0,BASE DATOS.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
3.0,92056.0,12004.0,U.MODER.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
3.0,92061.0,12004.0,SELECCIÓN.- SUELDOS DEL GRUPO C2,25387.11,0.0,25387.11,1833.93
3.0,92062.0,12004.0,NOMINAS.- SUELDOS DEL GRUPO C2,16924.74,0.0,16924.74,937.34
3.0,92063.0,12004.0,FORMACIÓN.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
3.0,92064.0,12004.0,PREV.RIESGOS.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
3.0,92065.0,12004.0,SERV. INTERNOS- SUELDOS DEL GRUPO C2,33849.48,0.0,33849.48,3056.55
3.0,92310.0,12004.0,ESTADISTICA.- SUELDOS DEL GRUPO C2,16924.73,0.0,16924.73,1222.62
3.0,92400.0,12004.0,PART.CIUD.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
3.0,92500.0,12004.0,ATEN.INTEGRADA.- SUELDOS DEL GRUPO C2,194634.51,0.0,194634.51,12324.81
3.0,93100.0,12004.0,INTERVENCIÓN.- SUELDOS DEL GRUPO C2,25387.11,0.0,25387.11,1833.93
3.0,93110.0,12004.0,GEST.PRESUP.CONTAB.- SUELDOS DEL GRUPO C2,101548.44,0.0,101548.44,7335.72
3.0,93200.0,12004.0,GEST.TRIB.- SUELDOS DEL GRUPO C2,143857.75,0.0,143857.75,9541.49
3.0,93220.0,12004.0,RECAUDACIÓN.- SUELDOS GRUPO C2,33849.48,0.0,33849.48,1833.93
3.0,93400.0,12004.0,TESORERÍA.- SUELDOS DEL GRUPO C2,25387.11,0.0,25387.11,1833.93
4.0,24100.0,12004.0,A.D.L.- SUELDOS DEL GRUPO C2,29618.3,0.0,29618.3,1833.93
4.0,32000.0,12004.0,EDUCACIÓN.-SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
4.0,32300.0,12004.0,CTROS.ENSEÑANZA.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
4.0,33210.0,12004.0,BIBLIOTECAS.- SUELDOS DEL GRUPO C2,101548.44,0.0,101548.44,7774.48
4.0,33220.0,12004.0,ARCHIVOS.- SUELDOS DEL GRUPO C2,16924.74,0.0,16924.74,611.31
4.0,33300.0,12004.0,PLANETARIO.- SUELDOS DEL GRUPO C2,16924.74,0.0,16924.74,1222.62
4.0,33400.0,12004.0,CULTURA.- SUELDOS DEL GRUPO C2,16924.74,0.0,16924.74,1222.62
4.0,33700.0,12004.0,JUVENTUD.- SUELDOS DEL GRUPO C2,16924.74,0.0,16924.74,1222.62
4.0,49300.0,12004.0,INF.CONSUM.- SUELDOS DEL GRUPO C2,33849.48,0.0,33849.48,2445.24
5.0,13000.0,12004.0,NEG.ADMIN.SEGURIDAD.- SUELDOS DEL GRUPO C2,67698.96,0.0,67698.96,4279.17
5.0,13300.0,12004.0,TRÁFICO.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,13400.0,12004.0,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,13601.0,12004.0,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO C2,25387.11,0.0,25387.11,1222.62
5.0,15100.0,12004.0,DIREC.URBAN.- SUELDOS GRUPO C2,8462.37,0.0,8462.37,1752.42
5.0,15111.0,12004.0,NEG.TECN.PLANEAM.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,15112.0,12004.0,NEG.ADM.PLANEAM.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,15113.0,12004.0,REG.URBANISMO.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,15120.0,12004.0,SEC.CONTROL URBAN.- SUELDOS GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,15121.0,12004.0,NEG.ADVO.CONTROL URBAN.- SUELDOS GRUPO C2,33849.48,0.0,33849.48,2445.24
5.0,15122.0,12004.0,NEG.TECN.CONT.URBAN.- SUELDOS GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,15123.0,12004.0,NEG.ADVO.ACTIVIDADES.-SUELDOS GRUPO C2,33849.48,0.0,33849.48,2445.24
5.0,15124.0,12004.0,NEG.TECN.ACTIVIDADES.-SUELDOS GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,15221.0,12004.0,EJEC.OBRAS.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,0.0
5.0,15300.0,12004.0,DIR.SERV.URBANOS.- SUELDOS GRUPO C2,16924.74,0.0,16924.74,1222.62
5.0,15301.0,12004.0,NEG.ADM.JURID.DIREC.SERV.URBAN.- SUELDOS DEL GRUPO C2,33849.48,0.0,33849.48,957.72
5.0,15302.0,12004.0,SECC.INFRAESTRUC.- SUELDOS GURPO C2,8462.37,0.0,8462.37,0.0
5.0,15340.0,12004.0,CONSERVACIÓN.- SUELDOS GRUPO C2,16924.74,0.0,16924.74,611.31
5.0,15350.0,12004.0,BRIGADAS.- SUELDOS DEL GRUPO C2,313107.69,0.0,313107.69,13843.21
5.0,17000.0,12004.0,GEST.MEDIO AMBIENTAL.- SUELDOS DEL GRUPO C2,42311.85,0.0,42311.85,2445.24
5.0,23100.0,12004.0,SERV.SOC Y CULT.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,23101.0,12004.0,CONTRAT.SERV.SOC.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,0.0
5.0,23102.0,12004.0,IGUALDAD.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,23103.0,12004.0,GPTA.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,23104.0,12004.0,COORD.PROGRAM.- SUELDOS DEL GRUPO C2,16924.74,0.0,16924.74,1833.93
5.0,23107.0,12004.0,DEPENDENCIA.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,23108.0,12004.0,EMERG.SOCIAL.- SUELDOS DEL GRUPO C2,50774.22,0.0,50774.22,1222.62
5.0,23109.0,12004.0,FAM. INFANCIA.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,0.0
5.0,23110.0,12004.0,DINAMIZ.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,31100.0,12004.0,SANIDAD.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,611.31
5.0,44000.0,12004.0,TRANSP.PUBL.Y BICI.- SUELDOS GRUPO C2,16924.74,0.0,16924.74,611.31
5.0,92030.0,12004.0,INGENIERIA.- SUELDOS DEL GRUPO C2,59236.59,0.0,59236.59,4279.17
5.0,92040.0,12004.0,PARQUE MOVIL.- SUELDOS DEL GRUPO C2,126935.49,0.0,126935.49,8558.34
1.0,91201.0,12005.0,ORG.GOB.-SUELDOS,25387.11,0.0,25387.11,0.0
3.0,92064.0,12005.0,PREV.RIESGOS.- SUELDOS DEL GRUPO E,7755.37,0.0,7755.37,180.49
3.0,92065.0,12005.0,SERV. INTERNOS.- SUELDOS DEL GRUPO E,201639.62,0.0,201639.62,12854.97
4.0,32300.0,12005.0,CTROS.ENSEÑANZA.- SUELDOS DEL GRUPO E,333480.91,0.0,333480.91,22560.48
4.0,33210.0,12005.0,BIBLIOTECAS.- SUELDOS DEL GRUPO E,7755.37,0.0,7755.37,0.0
4.0,33700.0,12005.0,JUVENTUD.- SUELDOS DEL GRUPO E,7755.37,0.0,7755.37,559.5
