#Ej.,Económ.,Descripción,Previsiones iniciales,Previsiones modificadas,Previsiones definitivas,Derechos reconocidos
2018.0,450026.0,T.CTES.G.V.INTEGRAC.PUEBLO GITANO,29000.0,0.0,29000.0,0.0
2018.0,450027.0,T.CTES.G.V.AULAS TERCERA EDAD,8394.0,0.0,8394.0,0.0
2018.0,450028.0,T.CTES.G.V.FTO.OFICINAS AMICS,54000.0,0.0,54000.0,0.0
2018.0,450029.0,T.CTES.G.V.NECES.MENOR VERANO ( T.ESPLAI-VEN AL PINAR),93345.87,0.0,93345.87,0.0
2018.0,450301.0,T.CTES.V.ESCUELA INF.LOS DUENDES,22500.0,0.0,22500.0,0.0
2018.0,450302.0,T.CTES.G.V.PROMOCION VALENCIANO,17791.19,0.0,17791.19,0.0
2018.0,4505010.0,T.CTES.SERVEF(EMCUJU),434550.2,0.0,434550.2,434550.2
2018.0,4505011.0,T.CTES.SERVEF(EMPUJU),285106.57,0.0,285106.57,285106.57
2018.0,450502.0,T.CTES.SERVEF(EMCORP 2017),159278.4,0.0,159278.4,0.0
2018.0,450503.0,T.CTES.SERVEF.- CURSO LIMPIEZA,17820.0,0.0,17820.0,0.0
2018.0,450504.0,T.CTES.SERVEF(EMCORD 2017),154909.2,0.0,154909.2,0.0
2018.0,450505.0,T.CTES.T.EMPLEO C.SOLIDARIDAD VIII,583588.8,0.0,583588.8,0.0
2018.0,450507.0,T.CTES.CONS.IGUALDAD.- E.T.FORMEM CS (FETFO/2017/4/12),64843.2,0.0,64843.2,0.0
2018.0,450509.0,T.CTES.SERVEF T'AVALEM JOVE (FOTAV/2017/11/12),254541.36,0.0,254541.36,0.0
2018.0,450601.0,T.CTES.G.V.AFIC Y FERIAS COMERCIALES,3580.0,0.0,3580.0,0.0
2018.0,450602.0,T.CTES.G.V.FONDOS BIBLIOGRAFICOS,9272.6,0.0,9272.6,0.0
2018.0,450604.0,T.CTES.G.V.MANT.CENTRO ASIST.SANITARIA,29792.0,0.0,29792.0,0.0
2018.0,450801.0,"T. CTES.G.V.OMIC,JAC,CENTRO REC.CONSUMO",13020.0,0.0,13020.0,0.0
2018.0,450802.0,T.CTES.G.V.ACTIV.MUSICALES,800.0,0.0,800.0,0.0
2018.0,450804.0,T.CTES.RECUPERACION MEMORIA HISTORICA,8122.41,0.0,8122.41,0.0
2018.0,453010.0,T.CTES.EPSAR COMPENS.COSTES BOMBEOS,300000.0,0.0,300000.0,73778.84
2018.0,453020.0,T.CTES.EPSAR ( EXPL.EDAR BOMBEOS Y COL.G,3157500.0,0.0,3157500.0,0.0
2018.0,461000.0,DIP. CONVENIO SEGURIDAD,133445.0,0.0,133445.0,0.0
2018.0,46605.0,T.CTES. FVMP LUCHA MOSQUITO TIGRE,1325.09,0.0,1325.09,0.0
2018.0,470000.0,T.CTES.EMPRESAS PRIVADAS,2500.0,0.0,2500.0,388.9
2018.0,480000.0,T.CTES.FAMILIAS E INST.SIN FINES LUCRO,5000.0,0.0,5000.0,0.0
2018.0,49100.0,EDUSI GASTO CORRIENTE (FINANCIACION FONDOS FEDER),76516.17,0.0,76516.17,0.0
2018.0,52000.0,INTERESES DEPOSITOS,75000.0,0.0,75000.0,11931.34
2018.0,53410.0,DIVIDENDO PART.BENEF.EMPRESARIAL,1000.0,0.0,1000.0,0.0
2018.0,54100.0,ARRENDAMIENTOS FINCAS URBANAS,20000.0,0.0,20000.0,1210.08
2018.0,54900.0,TRASPASO LOCALES DE NEGOCIO,10000.0,0.0,10000.0,0.0
2018.0,55000.0,CONCESIONES ADMINISTRATIVAS,1300000.0,0.0,1300000.0,120877.73
2018.0,75060.0,APORTACION 2017 G.V. A REHAB.EDIF.HUERTOS SOGUEROS,972525.2,0.0,972525.2,972525.2
2018.0,79100.0,EDUS INVERSIONES (FINANCIACION FONDOS FEDER),587500.0,0.0,587500.0,0.0
2018.0,83001.0,REINTEGRO DE ANTICIPOS PERSONAL,175000.0,0.0,175000.0,33074.7
2018.0,87000.0,PARA GASTOS GENERALES,0.0,5113779.4,5113779.4,0.0
2018.0,91301.0,PRESTAMO LARGO PLAZO PTO.2018,6000000.0,0.0,6000000.0,0.0
#TOTAL,,,176029349.75,5113779.4,181143129.15,95651724.85
