#ORG.,PROG.,ECON.,DESCRIPCIÓN,CREDITOS INICIALES,MODIFICACI.,CREDITOS DEFINITIVOS,OBLICACIONES RECONOCIDAS
5.0,13200.0,20602.0,UNID.APOYO.- MATRIX COMUNICACIONES,62400.0,0.0,62400.0,0.0
5.0,13200.0,21300.0,UNID.APOYO.- MANTENIMIENTO DE EMISORAS,12526.71,0.0,12526.71,10180.55
5.0,13200.0,21301.0,UNID.APOYO.- REPARACION EMISORAS,8000.0,0.0,8000.0,130.68
5.0,13200.0,21302.0,UNID.APOYO.- MANTENIMIENTO INSTALACIONES ESPAC,2400.0,0.0,2400.0,0.0
5.0,13200.0,21601.0,UNID.APOYO.- MANT. INFORMATICO SALA DE EMERGENCIAS,21000.0,0.0,21000.0,2841.02
5.0,13200.0,220000.0,UNID.APOYO.- MATERIAL IMPRENTA PARQUE INFANTIL (ESPAC 5.10),2000.0,0.0,2000.0,0.0
5.0,13200.0,220001.0,UNID.APOYO.- MATERIAL OFICINA ESPAC,6000.0,0.0,6000.0,1143.3
5.0,13200.0,22001.0,UNID.APOYO.- LIBROS (ESPAC 5.6),500.0,0.0,500.0,260.0
5.0,13200.0,221990.0,UNID.APOYO.- SUMINISTROS ESPAC (5.8),1050.0,0.0,1050.0,590.12
5.0,13200.0,221992.0,UNID.APOYO.- SUMINISTROS SALA DE EMERGENCIAS,17000.0,0.0,17000.0,101.52
5.0,13200.0,22400.0,UNID.APOYO.- SEGURO PARQUE INFANTIL (ESPAC 5.10),800.0,0.0,800.0,785.02
5.0,13200.0,226011.0,UNID.APOYO.- PROTOCOLO PARQUE INFAN. (ESPAC 5.10),2800.0,0.0,2800.0,0.0
5.0,13200.0,226020.0,UNID.APOYO.- MARKETING ESPAC (5.9),2000.0,0.0,2000.0,459.8
5.0,13200.0,22606.0,UNID.APOYO.- FORMACIÓN CONTÍNUA (ESPAC 5.3),20000.0,0.0,20000.0,1694.0
5.0,13200.0,226990.0,UNID.APOYO.- TALLERES DE CONVIVENCIA,3000.0,0.0,3000.0,0.0
5.0,13200.0,227060.0,UNID.APOYO.- DIAGNÓSTICO CONVIVENCIA,6000.0,0.0,6000.0,0.0
5.0,13200.0,227061.0,UNID.APOYO.- ESTUDIOS Y TRABAJOS TECNICOS,0.0,0.0,0.0,2420.0
5.0,13200.0,227990.0,UNID.APOYO.- TRABAJOS DIVERSOS PQ INFANTIL (ESPAC 5.10),3000.0,0.0,3000.0,0.0
5.0,13200.0,45390.0,CONVENIO  UJI(CATEDRA PREV.DELITO),17000.0,0.0,17000.0,17000.0
5.0,13200.0,48100.0,PREMIOS ESCOLAR EDUCACION VIAL,2500.0,0.0,2500.0,0.0
5.0,13200.0,48101.0,PREMIOS CONCURSO GRAFITIS,3400.0,0.0,3400.0,0.0
5.0,13200.0,48900.0,CUOTA FORUM ESPAÑOL PARA LA PREVENCIÓN Y SEGURIDAD URBANA,4080.0,0.0,4080.0,4080.0
5.0,13201.0,12001.0,GRUPO FORM. ESPAC.- SUELDOS GRUPO A2,39497.82,0.0,39497.82,21884.84
5.0,13201.0,12006.0,GRUPO FORM. ESPAC.- TRIENIOS,17942.84,0.0,17942.84,7744.3
5.0,13201.0,12100.0,GRUPO FORM. ESPAC.-COMPLEMENTO DESTINO,18838.6,0.0,18838.6,10016.16
5.0,13201.0,12101.0,GRUPO FORM. ESPAC.- COMPLEM.ESPECIFICO,50023.96,0.0,50023.96,26596.24
5.0,13201.0,15000.0,GRUPO FORM. ESPAC.- PRODUCTIVIDAD,100.0,0.0,100.0,0.0
5.0,13201.0,15100.0,GRUPO FORM. ESPAC.- GRATIFICACIONES,100.0,0.0,100.0,0.0
5.0,13201.0,16000.0,GRUPO FORM. ESPAC.- SEG.SOCIAL,35460.15,0.0,35460.15,17087.16
5.0,13220.0,62300.0,MATERIAL TÉCNICO(SEG.CIUDADANA),150000.0,0.0,150000.0,6037.9
5.0,13230.0,16205.0,LOGIST.- SEGURO PERSONAL FUNCIONARIO P. LOCAL,12000.0,0.0,12000.0,0.0
5.0,13230.0,20300.0,LOGIST.- RENTING TELEFONOS/PDA,35000.0,0.0,35000.0,0.0
5.0,13230.0,20301.0,LOGIST.- ARRENDAMIENTO MODULOS WC,0.0,0.0,0.0,726.0
5.0,13230.0,20400.0,LOGIST.- RENTING 41 VEHICULOS (3.1),503375.04,0.0,503375.04,331499.1
5.0,13230.0,20401.0,LOGIST.- RENTING 21 MOTOCICLETAS,0.0,0.0,0.0,0.0
5.0,13230.0,21300.0,LOGIST.- MANTENIMIENTO LOGÍSTICA (3.1),3500.0,0.0,3500.0,668.48
5.0,13230.0,21400.0,LOGIST.- MANTENIMIENTO PARQUE MÓVIL,46000.0,0.0,46000.0,22190.86
5.0,13230.0,22000.0,LOGIST.- MATERIAL  DE OFICINA,7000.0,0.0,7000.0,1268.8
5.0,13230.0,22103.0,LOGIST.- SUMINISTRO DE COMBUSTIBLES AUTOMOCIÓN,142350.0,0.0,142350.0,75650.44
5.0,13230.0,221040.0,LOGIST.- MANTENIMIENTO VESTUARIO,10000.0,0.0,10000.0,10258.2
5.0,13230.0,221041.0,LOGIST.- [I] VESTUARIO,225000.0,-36300.0,188700.0,26343.75
5.0,13230.0,22110.0,LOGIST.-SUMINISTROS PRODUCTOS LIMPIEZA,1000.0,0.0,1000.0,0.0
5.0,13230.0,221990.0,LOGIST.- OTROS SUMINISTROS,41000.0,0.0,41000.0,11177.55
5.0,13230.0,221991.0,LOGIST.- SUMINISTRO TIRO (2.3),8000.0,0.0,8000.0,621.32
5.0,13230.0,22201.0,LOGIST.- COMUNICACIONES POSTALES (3.1),600.0,0.0,600.0,83.11
5.0,13230.0,22300.0,LOGIST.- TRANSPORTES (3.1),1500.0,0.0,1500.0,1016.4
5.0,13230.0,22400.0,LOGIST.- SEGURO DE VEHÍCULOS,16741.67,0.0,16741.67,19817.59
5.0,13230.0,22601.0,LOGIST.- ATENCIONES PROTOCOLARIAS (3.1),3000.0,0.0,3000.0,1306.8
5.0,13230.0,226020.0,LOGIST.- DIVERSAS CAMPAÑAS,0.0,0.0,0.0,2518.01
5.0,13230.0,226990.0,LOGIST.- GASTOS DE REPRESENTACION,0.0,0.0,0.0,27.55
5.0,13230.0,226991.0,LOGIST.- UNIDAD CANINA,8000.0,0.0,8000.0,5037.02
5.0,13230.0,226999.0,LOGIST.- GASTOS DE REPRESENTACION,3000.0,0.0,3000.0,897.0
5.0,13230.0,227990.0,LOGIST.- TRABAJOS OTRAS EMPRESAS,1000.0,0.0,1000.0,0.0
5.0,13230.0,62300.0,MATERIAL TÉCNICO(SEG.Y LOGISTICA),40890.0,36300.0,77190.0,3872.0
5.0,13230.0,62301.0,[I] SUMINISTRO CHALECOS ANTIBALAS,94500.0,0.0,94500.0,0.0
5.0,13240.0,20400.0,DISTRITO.- ARRENDAMIENTO MOTOCICLETAS (1.7),20970.6,0.0,20970.6,26962.2
5.0,13240.0,20401.0,DISTRITO/AM.- ARRENDAMIENTO MOTOCICLETAS (1.7),25000.0,0.0,25000.0,0.0
5.0,13240.0,21400.0,DISTRITO.- REPARACIÓN BICICLETAS UPC (4.1),6000.0,0.0,6000.0,0.0
5.0,13250.0,12005.0,AGRUP.TRAFICO-AMUS.- SUELDOS GRUPO E,352481.38,0.0,352481.38,261847.51
5.0,13250.0,12006.0,AGRUP.TRAFICO-AMUS.- TRIENIOS,4467.96,0.0,4467.96,14568.42
5.0,13250.0,12100.0,AGRUP.TRAFICO-AMUS.- COMP.DESTINO,204270.43,0.0,204270.43,144583.89
5.0,13250.0,12101.0,AGRUP.TRAFICO-AMUS.- COMPL.ESPECIFICO,422240.3,0.0,422240.3,366779.87
5.0,13250.0,15000.0,AGRUP.TRAFICO-AMUS.- PRODUCTIVIDAD,92826.09,0.0,92826.09,84047.81
5.0,13250.0,15100.0,AGRUP.TRAFICO-AMUS.- GRATIFICACIONES,36987.7,0.0,36987.7,46370.92
5.0,13250.0,16000.0,AGRUP.TRAFICO-AMUS.- SEG.SOCIAL,372907.09,0.0,372907.09,325525.19
5.0,13250.0,16200.0,AGRUP.TRAFICO-AMUS.-FORMACION EXTERNA,4500.0,0.0,4500.0,0.0
5.0,13250.0,16205.0,AGRUP.TRAFICO-AMUS.- SEGUROS,1600.0,0.0,1600.0,0.0
5.0,13250.0,20400.0,AGRUP.TRÁFICO.- RENTING FURGÓN ATESTADOS (4.1),21402.0,0.0,21402.0,17835.0
5.0,13250.0,20401.0,AGRUP.TRÁFICO-AMUS.- FURGÓN ATESTADOS II (4.1),27803.0,0.0,27803.0,23168.5
5.0,13250.0,20402.0,AGRUP.TRAFICO.AMUS.- RENTING DOS MOTOCICLETAS,0.0,0.0,0.0,8465.4
5.0,13250.0,20403.0,AGRUP.TRÁFICO-AMUS.- RENTING 5 MOTOCICLETAS (3.1),38264.0,0.0,38264.0,0.0
5.0,13250.0,20404.0,AGRUP.TRÁFICO-AMUS.- RENTING 8 MOTOCICLETAS (3.1),68113.0,0.0,68113.0,56760.3
5.0,13250.0,20405.0,AGRUP.TRAFICO-AMUS.-RENTING DOS MOTOCICLETAS AMUS,11287.2,0.0,11287.2,8465.4
5.0,13250.0,20407.0,AGRUP.TRAFICO-AMUS.-RENTIG DOS SCOOTERS AMUS,12924.0,0.0,12924.0,0.0
5.0,13250.0,21300.0,AGRUP.TRÁFICO-AMUS.- MANTENIM. ETILÓMETROS Y OTROS(4.1),7000.0,0.0,7000.0,5620.12
5.0,13250.0,221990.0,AGRUP.TRAFICO-AMUS.- OTROS SUMINISTROS AMUS,2000.0,0.0,2000.0,0.0
5.0,13250.0,226990.0,AGRUP. TRAFICO-AMUS.- CAMPAÑAS PREVENCION Y SENSIBILIZACION,4000.0,0.0,4000.0,0.0
5.0,13250.0,227990.0,AGRUP.TRÁFICO-AMUS.- TRABAJOS PARA ATESTADOS (4.1),8000.0,0.0,8000.0,5808.0
5.0,13300.0,12001.0,TRAFICO.- SUELDOS GRUPO A2,13165.94,0.0,13165.94,10889.9
5.0,13300.0,12004.0,TRÁFICO.- SUELDOS DEL GRUPO C2,8546.99,0.0,8546.99,6874.73
5.0,13300.0,12006.0,TRÁFICO.- TRIENIOS,4359.83,0.0,4359.83,3798.3
5.0,13300.0,12100.0,TRÁFICO.- COMPLEMENTO DE DESTINO,12919.38,0.0,12919.38,10303.48
5.0,13300.0,12101.0,TRÁFICO.- COMPLEMENTO ESPECÍFICO,26934.66,0.0,26934.66,21480.47
5.0,13300.0,12104.0,TRAFICO.- Incremento LGPE 2018,0.0,1071.31,1071.31,0.0
5.0,13300.0,15000.0,TRÁFICO.- GASTOS DE PERSONAL PRODUCTIVIDAD,4578.0,0.0,4578.0,2450.0
5.0,13300.0,15100.0,TRÁFICO.- GRATIFICACIONES,100.0,0.0,100.0,0.0
5.0,13300.0,16000.0,TRÁFICO.- SEGURIDAD SOCIAL,17106.92,0.0,17106.92,14450.42
5.0,13300.0,227990.0,TRÁFICO.- RETIRADA DE VEHÍCULOS (1.4),76598.56,0.0,76598.56,40780.72
5.0,13300.0,227991.0,TRÁFICO.- INSTALACIONES SEMAFÓRICAS (1.1),1271833.11,0.0,1271833.11,971561.58
5.0,13300.0,227993.0,TRAFICO.- BALIZAMIENTOS VALLAS Y SEÑALIZACION MOVIL,80000.0,0.0,80000.0,101561.97
5.0,13300.0,227994.0,TRÁFICO.- SEÑALIZACIÓN HORIZONTAL (1.1),250000.0,0.0,250000.0,132807.04
5.0,13300.0,227995.0,TRÁFICO.- SEÑALIZACIÓN VERTICAL Y BALIZAMIENTO (1.1),502274.55,0.0,502274.55,366976.73
5.0,13400.0,12000.0,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO A1,14972.33,0.0,14972.33,12702.5
5.0,13400.0,12001.0,SECC.MOVILIDAD URBANA.- SUELDOS GRUPO A2,13165.94,0.0,13165.94,10225.63
5.0,13400.0,12004.0,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO C2,8546.99,0.0,8546.99,6813.19
5.0,13400.0,12006.0,SECC.MOVILIDAD URBANA.- TRIENIOS,3434.38,0.0,3434.38,2514.51
5.0,13400.0,12100.0,SECC.MOVILIDAD URBANA.- COMPLEMENTO DE DESTINO,20242.6,0.0,20242.6,16130.27
5.0,13400.0,12101.0,SECC.MOVILIDAD URBANA.- COMPLEMENTO ESPECÍFICO,56989.56,0.0,56989.56,44265.85
5.0,13400.0,12104.0,SECC.MOVILIDAD.- Incremento LGPE 2018,0.0,1906.97,1906.97,0.0
5.0,13400.0,15000.0,SECC.MOVILIDAD URBANA.- PRODUCTIVIDAD,12426.0,0.0,12426.0,9680.0
5.0,13400.0,15100.0,SECC.MOVILIDAD URBANA.- GRATIFICACIONES,1933.12,0.0,1933.12,1003.18
5.0,13400.0,16000.0,SECC.MOVILIDAD URBANA.- SEGURIDAD SOCIAL,28781.57,0.0,28781.57,25171.76
5.0,13400.0,22000.0,MOVILIDAD.-MATERIAL DE OFICINA,3000.0,0.0,3000.0,0.0
5.0,13400.0,221990.0,MOVILIDAD.-ADQUISICION TARJETAS MOVILIDAD REDUCIDA,1000.0,0.0,1000.0,0.0
5.0,13400.0,22602.0,MOVILIDAD.- SEMANA MOVILIDAD Y DIA SIN COCHE,18000.0,0.0,18000.0,2740.65
5.0,13400.0,226991.0,MOVILIDAD.- CAMPAÑAS CONCIENCIACIÓN,5000.0,0.0,5000.0,750.2
5.0,13400.0,226999.0,MOVILIDAD.- GASTOS REPRESENTACION,3000.0,0.0,3000.0,0.0
5.0,13400.0,61901.0,PLAN MVDAD.URBANA SOSTENIBLE Y SEG.VIAL,150000.0,0.0,150000.0,0.0
5.0,13400.0,6190118.0,ACTUACIONES PLAN MVDAD.URBANA SOSTENIBLE(IR),0.0,16103.45,16103.45,0.0
5.0,13500.0,21300.0,PROT.CIVIL.- MANTENIMIENTO RED DE RADIO (3.7),5000.0,0.0,5000.0,0.0
5.0,13500.0,22104.0,PROT.CIVIL.- VESTUARIO VOLUNTARIOS (3.5),10000.0,0.0,10000.0,319.6
5.0,13500.0,22105.0,PROT.CIVIL.- ALIMEN SERVICIO LARGA DURACIÓN (3.4,3000.0,0.0,3000.0,1326.0
5.0,13500.0,221990.0,PROT.CIVIL.-SUMINISTROS (3.6),1500.0,0.0,1500.0,0.0
5.0,13500.0,22400.0,PROT.CIVIL.- SEGURO ACCIDENTES VOLUNTARIOS,1500.0,0.0,1500.0,738.01
5.0,13500.0,22602.0,PROT.CIVIL.- INFORMACION PLANES EMERGENCIA,5000.0,0.0,5000.0,545.0
5.0,13500.0,226990.0,PROT.CIVIL.- ALBERGUE Y AVITUALLAM EMERGENCIAS,3000.0,0.0,3000.0,0.0
5.0,13500.0,227990.0,PROT.CIVIL.-PRUEBAS PSICOTECNICAS,2000.0,0.0,2000.0,0.0
5.0,13500.0,227991.0,PROT.CIVIL.-SERV.PREVENTIVO COBERTURA SANITARIA ACTOS PUBLICOS (4.1),127900.0,0.0,127900.0,79985.1
5.0,13500.0,227992.0,PROT.CIVIL.-SALVAMENTO Y SOCORRISMO EN PLAYAS,341100.0,0.0,341100.0,324145.9
5.0,13500.0,48900.0,PLAN TERRITORIAL EMERGENCIAS(CRUZ ROJA TERRI.),3000.0,0.0,3000.0,0.0
5.0,13600.0,12001.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO A2,52663.76,0.0,52663.76,21844.18
5.0,13600.0,12002.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO B,219089.9,0.0,219089.9,16270.99
5.0,13600.0,12003.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO C1,887350.23,0.0,887350.23,773914.18
5.0,13600.0,12006.0,EXTIN. INCENDIOS.- TRIENIOS,141277.8,0.0,141277.8,110469.5
5.0,13600.0,12100.0,EXTIN. INCENDIOS.- COMPLEMENTO DE DESTINO,722513.73,0.0,722513.73,506093.9
5.0,13600.0,12101.0,EXTIN. INCENDIOS.- COMPLEMENTO ESPECÍFICO,1648157.82,0.0,1648157.82,1245595.03
5.0,13600.0,12104.0,EXTIN.INCENDIOS.- Incremento LGPE 2018,0.0,63184.97,63184.97,0.0
5.0,13600.0,15000.0,EXTIN. INCENDIOS.- PRODUCTIVIDADES,224422.0,0.0,224422.0,177919.25
5.0,13600.0,15100.0,EXTIN. INCENDIOS.- GRATIFICACIONES,215698.21,0.0,215698.21,163656.4
5.0,13600.0,16000.0,EXTIN. INCENDIOS.- SEGURIDAD SOCIAL,1011456.37,0.0,1011456.37,883161.7
5.0,13600.0,16205.0,EXTIN. INCENDIOS.- SEGUROS,3325.0,0.0,3325.0,0.0
5.0,13600.0,20300.0,EXTIN. INCENDIOS.- ARRENDAMIENTO MAQUINARIA PESADA,2000.0,0.0,2000.0,0.0
5.0,13600.0,20400.0,EXTIN. INCENDIOS.- RENTING VEHICULO FSV (2.2),56612.04,0.0,56612.04,42459.03
5.0,13600.0,20401.0,EXTIN. INCENDIOS.- RENTING VEHICULO MANDO MO (2.2),13800.0,0.0,13800.0,9757.0
5.0,13600.0,20402.0,EXTIN. INCENDIOS.- RENTING VEHICULO BRP  (2.2),51933.72,0.0,51933.72,38950.29
5.0,13600.0,20403.0,EXTIN. INCENDIOS.- RENTING VEHICULO BUL  (2.2),37827.84,0.0,37827.84,22066.24
5.0,13600.0,20500.0,EXTIN. INCENDIOS.- ARRENDAMIENTO MOBILIARIO (2.3),500.0,0.0,500.0,181.5
5.0,13600.0,21201.0,EXTIN. INCENDIOS.- MANTENIMIENTO RETÉN GRAO,1000.0,0.0,1000.0,743.77
5.0,13600.0,21301.0,EXTIN. INCENDIOS.- MANTENIM. INSTALACIONES MAQUINARIA Y HERRAM (2.3),28200.0,0.0,28200.0,4137.89
5.0,13600.0,21400.0,EXTIN. INCENDIOS.- MANTENIMIENTO VEHÍCULOS (2.3),55600.0,0.0,55600.0,41499.58
5.0,13600.0,22102.0,EXTIN. INCENDIOS.- SUMINIST. BUTANO (2.3),1200.0,0.0,1200.0,0.0
5.0,13600.0,22103.0,EXTIN. INCENDIOS.- SUMINIST. COMBUSTIBLE AUTOMOCIÓN,35587.5,0.0,35587.5,17324.34
5.0,13600.0,221041.0,EXTIN. INCENDIOS.- VESTUARIO,37700.0,0.0,37700.0,28915.26
5.0,13600.0,221050.0,EXTIN. INCENDIOS.- AVITUALLAM EN EMERGENCIAS (2.3),2000.0,0.0,2000.0,0.0
5.0,13600.0,221990.0,EXTIN.INCENDIOS - SUMINISTROS VARIOS,0.0,0.0,0.0,1839.85
5.0,13600.0,221991.0,EXTIN. INCENDIOS.- SUMINIST. MATERIALES (2.3),20000.0,0.0,20000.0,19292.72
5.0,13600.0,221992.0,EXTIN. INCENDIOS.- SUMINIST. ACTUAC EMERGENCIA (2.7),6200.0,0.0,6200.0,6070.98
5.0,13600.0,22400.0,EXTIN. INCENDIOS.- SEGURO DE VEHÍCULOS,18415.88,0.0,18415.88,18415.88
5.0,13600.0,226990.0,EXTIN. INCENDIOS.- GASTOS DIVERSOS,100.0,0.0,100.0,1474.31
5.0,13600.0,62200.0,CONSTRUC.COBERTIZO EXT.INCENDIOS,35000.0,0.0,35000.0,0.0
5.0,13600.0,62300.0,ADQ.MATERIAL TÉCNICO EXT.INCENDIOS,39050.0,0.0,39050.0,7297.81
5.0,13600.0,6240018.0,VEHICULO AUTO-ESCALERA EXT.INCENDIOS(IR),0.0,895400.0,895400.0,0.0
5.0,13600.0,63300.0,REP.MATERIAL TÉCNICO EXT.INCENDIOS,34750.0,0.0,34750.0,2480.5
5.0,13601.0,12000.0,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO A1,14972.33,0.0,14972.33,12464.61
5.0,13601.0,12001.0,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO A2,26331.88,0.0,26331.88,18265.41
5.0,13601.0,12004.0,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO C2,25640.97,0.0,25640.97,14533.79
5.0,13601.0,12006.0,ASIST.SANIT.BOMBEROS.- TRIENIOS,21328.24,0.0,21328.24,14621.98
5.0,13601.0,12100.0,ASIST.SANIT.BOMBEROS.- COM.DESTINO,37277.02,0.0,37277.02,23911.07
5.0,13601.0,12101.0,ASIST.SANIT.BOMBEROS.- COMP.ESPECIFICO,91702.3,0.0,91702.3,80881.09
5.0,13601.0,15000.0,ASIST.SANIT.BOMBEROS.- PRODUCTIVIDAD,3924.0,0.0,3924.0,3132.2
5.0,13601.0,15100.0,ASIST.SANIT.BOMBEROS.-GRATIFICACIONES,100.0,0.0,100.0,0.0
5.0,13601.0,16000.0,ASIST.SANIT.BOMBEROS.- SEG.SOCIAL,58194.03,0.0,58194.03,42764.86
5.0,15000.0,12000.0,COOR. AREA SERVICIOS.- SUELDOS DEL GRUPO A1,14972.33,0.0,14972.33,12437.35
5.0,15000.0,12006.0,COOR. AREA SERVICIOS.- TRIENIOS,5204.09,0.0,5204.09,3932.02
5.0,15000.0,12100.0,COOR. AREA SERVICIOS.- COMPLEMENTO DE DESTINO,11887.84,0.0,11887.84,9480.68
5.0,15000.0,12101.0,COOR. AREA SERVICIOS.- COMPLEMENTO ESPECÍFICO,37754.17,0.0,37754.17,30108.98
5.0,15000.0,12104.0,COORD.SERV.URBANOS.- Incremento LGPE 2018,0.0,1134.55,1134.55,0.0
