#Ej.,Económ.,Descripción,Previsiones iniciales,Previsiones modificadas,Previsiones definitivas,Derechos reconocidos
2018.0,32905.0,TASAS MERCADOS ORDINARIOS,65000.0,0.0,65000.0,59623.73
2018.0,33100.0,TASA ENTRADA VEHICULOS (VADOS),1930000.0,0.0,1930000.0,1947056.32
2018.0,33200.0,"TASA EXPLOT.STROS.VUELO, SUELO Y SUBSUELO",3500000.0,0.0,3500000.0,2543308.03
2018.0,33500.0,TASA OVP. MESAS Y SILLAS,330000.0,0.0,330000.0,327001.44
2018.0,33900.0,TASA.OVP. MERCADOS EXTRAORDINARIOS,100000.0,0.0,100000.0,84477.03
2018.0,33901.0,"TASA OVP(CABINAS,CAJEROS,PUESTOS,CONTEN.Y OTRAS)",250000.0,0.0,250000.0,275495.23
2018.0,34200.0,PRECIOS PÚBLICOS ESCOLA DE MATÍ,85000.0,0.0,85000.0,92684.14
2018.0,34401.0,PRECIOS PÚBLICOS PÉRGOLA,2000.0,0.0,2000.0,4176.98
2018.0,34901.0,"P.PCOS.CIUDADANIA(JUV.,CULT.,3 EDAD.TEMPS.)",70000.0,0.0,70000.0,48536.17
2018.0,35000.0,CONTRIBUCIONES ESPECIALES,0.0,660874.5,660874.5,0.0
2018.0,36000.0,VENTA MATERIAL DESECHO VEHICULOS,50000.0,0.0,50000.0,48522.93
2018.0,36001.0,"VENTAS.PUBLICACIONES, PLANOS, CD",2000.0,0.0,2000.0,1932.83
2018.0,38900.0,REINTEGRO PAGOS PTOS.CERRADOS,20000.0,0.0,20000.0,20068.8
2018.0,39100.0,MULTAS INFRACCIONES URBANISTICAS,20000.0,0.0,20000.0,117729.12
2018.0,39110.0,MULTAS INFRACCIONES FISCALES,40000.0,0.0,40000.0,23427.87
2018.0,39120.0,MULTAS CIRCULACION,1050000.0,0.0,1050000.0,963084.45
2018.0,39190.0,MULTAS Y SANCIONES ORDENANZAS,115000.0,0.0,115000.0,125943.9
2018.0,39192.0,MULTAS COERCITIVAS. EJEC.SUBSID.,5000.0,0.0,5000.0,3634.85
2018.0,39195.0,SANCIONES POR EXPEDIENTES DE SUBVENCIONES,0.0,0.0,0.0,1275.0
2018.0,39210.0,RECARGO EJECUTIVO 5%,0.0,0.0,0.0,75952.01
2018.0,39211.0,RECARGO DE APREMIO  10% Y 20%,1423660.54,0.0,1423660.54,1082163.12
2018.0,39300.0,INTERESES DEMORA,500000.0,0.0,500000.0,400223.78
2018.0,39610.0,CUOTAS DE URBANIZACIÓN.-FINALIZACIÓN OBRAS 36 UE-R,0.0,297569.85,297569.85,0.0
2018.0,39611.0,C.URB. LA GALERA,100.0,0.0,100.0,0.0
2018.0,39613.0,C.URB.6-UE-R(ENT.COL.SOLER I GODES),100.0,0.0,100.0,0.0
2018.0,39615.0,C.URB. 55-UE-R,100.0,0.0,100.0,0.0
2018.0,39616.0,C.URB.FINALIZACIÓN OBRAS URB. 15 Y 81 UE-R,100.0,1631117.88,1631217.88,0.0
2018.0,39617.0,C.URB.81-UE-R,100.0,0.0,100.0,0.0
2018.0,39619.0,CUOTAS URBANIZACION ALCANT.LA DEHESA 2007,0.0,0.0,0.0,-1459.22
2018.0,39702.0,DECLARACION INTERES COMUNITARIO,0.0,0.0,0.0,20907.5
2018.0,39900.0,RECURSOS EVENTUALES,5000.0,0.0,5000.0,46092.62
2018.0,39901.0,IMPREVISTOS,20000.0,0.0,20000.0,229096.33
2018.0,39902.0,REINTEGRO PARTICULARES ANUNCIOS,10000.0,0.0,10000.0,18215.22
2018.0,39903.0,COMPENSACION SERV.EXT.INCENDIOS,607761.05,0.0,607761.05,633458.88
2018.0,39904.0,"RECOG.SEL.ENVASES,PAPEL Y VIDRIO",400000.0,0.0,400000.0,325439.77
2018.0,39905.0,EJECUCIONES SUBSIDIARIAS,10000.0,0.0,10000.0,80563.37
2018.0,39906.0,DAÑOS (INDEMNIZACIONES),35000.0,0.0,35000.0,117504.0
2018.0,39907.0,COSTAS RECAUDACION EJECUTIVA,40000.0,0.0,40000.0,66486.64
2018.0,420100.0,FONDO COMPLEMENTARIO FINANCIACION,31271750.0,0.0,31271750.0,29389386.02
2018.0,42011.0,FONDO COMPLEMENTARIO DE FINANCIAC.2008,0.0,0.0,0.0,-79919.84
2018.0,42012.0,FONDO COMPLEMENTARIO DE FINANCIAC.2009,0.0,0.0,0.0,-328628.85
2018.0,420901.0,T.CTES.ESTADO TRANSPORTE URBANO,171358.07,0.0,171358.07,0.0
2018.0,420902.0,T.CTES ESTADO JAC,8668.7,0.0,8668.7,0.0
2018.0,420903.0,T.CTES.ESTADO DROGODEPENDENCIAS (Mº SANIDAD),0.0,0.0,0.0,81545.0
2018.0,421000.0,T.CTES.ESTADO ( SEPE),140207.84,10487.88,150695.72,75347.86
2018.0,421900.0,T.CTES. ESTADO DEL INE,1893.84,0.0,1893.84,1929.71
2018.0,44101.0,SUBV.RECIPLASA REC.SELECT.ORGANICA,105534.59,0.0,105534.59,40017.37
2018.0,45000.0,FONDO G.V.COOPERACION MUNICIPAL,601884.0,0.0,601884.0,601712.0
2018.0,4500201.0,T.CTES.G.V.RED AGENTES IGUALDAD,33400.0,0.0,33400.0,31057.64
2018.0,450021.0,T.CTES.G.V.DROGODEPENDENCIAS,86300.0,0.0,86300.0,86820.0
2018.0,450024.0,T.CTES.G.V.SEAFI,84610.0,0.0,84610.0,84610.0
2018.0,450025.0,T.CTES.G.V.SERV.SOCIALES GRALES.,1485685.62,0.0,1485685.62,1039979.94
2018.0,450026.0,T.CTES.G.V.INTEGRAC.PUEBLO GITANO,29000.0,0.0,29000.0,28000.0
2018.0,450027.0,T.CTES.G.V.AULAS TERCERA EDAD,8394.0,0.0,8394.0,18442.62
2018.0,450028.0,T.CTES.G.V.FTO.OFICINAS AMICS,54000.0,0.0,54000.0,54000.0
2018.0,450029.0,T.CTES.G.V.NECES.MENOR VERANO ( T.ESPLAI-VEN AL PINAR),93345.87,0.0,93345.87,0.0
2018.0,450301.0,T.CTES.V.ESCUELA INF.LOS DUENDES,22500.0,0.0,22500.0,21300.0
2018.0,450302.0,T.CTES.G.V.PROMOCION VALENCIANO,17791.19,0.0,17791.19,24550.31
2018.0,4505010.0,T.CTES.SERVEF(EMCUJU),434550.2,0.0,434550.2,391466.42
2018.0,4505011.0,T.CTES.SERVEF(EMPUJU),285106.57,0.0,285106.57,284372.3
2018.0,4505012.0,T.CTES.T'AVALEM II (FOTAV/2018/11/12),0.0,218218.56,218218.56,218218.56
2018.0,4505013.0,T.CTES.SERVEF AVALEM JOVES (EMCUJU/2018/435/12),0.0,565619.55,565619.55,565619.55
2018.0,4505014.0,T.CTES.SERVEF AVALEM JOVES (EMPUJU/2018/475/12),0.0,134846.2,134846.2,134846.2
2018.0,450502.0,T.CTES.SERVEF(EMCORP 2017),159278.4,0.0,159278.4,159278.4
2018.0,450503.0,T.CTES.SERVEF.- CURSO LIMPIEZA,17820.0,0.0,17820.0,11825.42
2018.0,450504.0,T.CTES.SERVEF(EMCORD 2017),154909.2,0.0,154909.2,154909.2
2018.0,450505.0,T.CTES.T.EMPLEO C.SOLIDARIDAD VIII,583588.8,0.0,583588.8,496050.48
2018.0,450506.0,T.CTES.TALLER EMPLEO VII A (FOTAE/2016/5/12),0.0,0.0,0.0,13489.58
2018.0,450507.0,T.CTES.SERVEF.- E.T.FORMEM CS (FETFO/2017/4/12),64843.2,0.0,64843.2,61583.36
2018.0,450508.0,T.CTES.SERVEF.-E.T.FORMEM FASE2 (FETFO/2018/1/12),0.0,146142.49,146142.49,146142.49
2018.0,450509.0,T.CTES.SERVEF T'AVALEM JOVE (FOTAV/2017/11/12),254541.36,0.0,254541.36,21105.84
2018.0,450541.0,T.CTES.CONS.IGUALD.PROG.ITINERARIOS(PIISCL/2018/27/12) CS-SUD,0.0,147685.25,147685.25,44328.89
2018.0,450601.0,T.CTES.G.V.AFIC Y FERIAS COMERCIALES,3580.0,0.0,3580.0,0.0
2018.0,450602.0,T.CTES.G.V.FONDOS BIBLIOGRAFICOS,9272.6,0.0,9272.6,0.0
2018.0,450604.0,T.CTES.G.V.MANT.CENTRO ASIST.SANITARIA,29792.0,0.0,29792.0,22344.0
2018.0,450606.0,T.CTES.G.V.LUCHA MOSQUITO TIGRE,0.0,0.0,0.0,1223.3
2018.0,450801.0,"T. CTES.G.V.OMIC,JAC,CENTRO REC.CONSUMO",13020.0,0.0,13020.0,0.0
2018.0,450802.0,T.CTES.G.V.ACTIV.MUSICALES,800.0,0.0,800.0,0.0
2018.0,450803.0,T.CTES.G.V.PARTIC.CIUDADANA Y TRANSPARENCIA,0.0,0.0,0.0,10000.0
2018.0,450804.0,T.CTES.RECUPERACION MEMORIA HISTORICA,8122.41,0.0,8122.41,10000.0
2018.0,453010.0,T.CTES.EPSAR COMPENS.COSTES BOMBEOS,300000.0,0.0,300000.0,259100.78
2018.0,453020.0,T.CTES.EPSAR ( EXPL.EDAR BOMBEOS Y COL.G,3157500.0,0.0,3157500.0,0.0
2018.0,461000.0,DIP. CONVENIO SEGURIDAD,133445.0,0.0,133445.0,102803.63
2018.0,461003.0,TR.CTE.DIPUTACIÓN.-CONTR.PERSONAL TEC. SS.SOCIALES(PLAN 135),0.0,300000.0,300000.0,150000.0
2018.0,461010.0,"APORT.DIPUT.Y G.V. AL ""PLAN DE EMPLEO CONJUNTO 2018""",0.0,7822.0,7822.0,0.0
2018.0,46601.0,T.CTES.FEMP RECS SALUD EDUC.PRIMARIA,0.0,0.0,0.0,0.0
2018.0,46605.0,T.CTES. FVMP LUCHA MOSQUITO TIGRE,1325.09,0.0,1325.09,0.0
2018.0,470000.0,T.CTES.EMPRESAS PRIVADAS,2500.0,0.0,2500.0,388.9
2018.0,480000.0,T.CTES.FAMILIAS E INST.SIN FINES LUCRO,5000.0,0.0,5000.0,1200.0
2018.0,49100.0,EDUSI GASTO CORRIENTE (FINANCIACION FONDOS FEDER),76516.17,0.0,76516.17,0.0
2018.0,49704.0,SUBV. UNALAB- TEKNOLOGIAN TUTKIMUSKESKUS,0.0,0.0,0.0,8337.5
2018.0,52000.0,INTERESES DEPOSITOS,75000.0,0.0,75000.0,30941.99
2018.0,53410.0,DIVIDENDO PART.BENEF.EMPRESARIAL,1000.0,0.0,1000.0,44266.02
2018.0,54100.0,ARRENDAMIENTOS FINCAS URBANAS,20000.0,0.0,20000.0,29820.97
2018.0,54900.0,TRASPASO LOCALES DE NEGOCIO,10000.0,0.0,10000.0,766.66
2018.0,55000.0,CONCESIONES ADMINISTRATIVAS,1300000.0,0.0,1300000.0,1020936.08
2018.0,59900.0,VENTA VIVIENDAS MUNICIPALES,0.0,0.0,0.0,168378.31
2018.0,60200.0,ENAJ.INV.REAL.PARCELAS SOBRANTES DE LA VIA PUBLICA,0.0,0.0,0.0,40202.43
2018.0,71000.0,APORTACIONES P.M.DEPORTES Y TURISMO-SUPERAVIT 2017,0.0,121838.18,121838.18,0.0
2018.0,75033.0,"TR.CAP.""PLA EDIFICANT"" CEIP HERRERO",0.0,130189.88,130189.88,0.0
2018.0,75034.0,"TR.CAP.""PLA EDIFICANT"" CEIP VICENT MARÇÀ",0.0,224949.48,224949.48,0.0
2018.0,75060.0,APORTACION 2017 G.V. A REHAB.EDIF.HUERTOS SOGUEROS,972525.2,0.0,972525.2,972525.2
2018.0,75066.0,T.CAP G.V.PALAU DE LA FESTA,0.0,0.0,0.0,93000.0
2018.0,75080.0,T.CAP.G.V.MOBILIARIO Y DIGITALIZ. ARCHIVO MUNIC.,0.0,0.0,0.0,10750.85
2018.0,75081.0,TRANSF. CAPITAL IVACE-MEJORA INFR.Y SERV.POL.PULLMAN,0.0,166509.19,166509.19,0.0
2018.0,75300.0,"TR.CAP.""EPSAR"" BOMBEO LÍNEA 1 EDAR, LOS PINOS Y MOTOR-GRAO",0.0,142672.18,142672.18,0.0
2018.0,79100.0,EDUSI INVERSIONES (FINANCIACION FONDOS FEDER),587500.0,0.0,587500.0,0.0
2018.0,79101.0,EDUSI INVERSIONES(FONDOS FEDER:ANUALIDAD 2017),0.0,1567710.0,1567710.0,0.0
2018.0,83001.0,REINTEGRO DE ANTICIPOS PERSONAL,175000.0,0.0,175000.0,121792.4
2018.0,87000.0,PARA GASTOS GENERALES,0.0,18767048.48,18767048.48,0.0
2018.0,87010.0,PARA GASTOS CON FINANCIACIÓN AFECTADA,0.0,1886056.8,1886056.8,0.0
2018.0,91301.0,PRESTAMO LARGO PLAZO PTO.2018,6000000.0,0.0,6000000.0,0.0
2018.0,91339.0,PREST.SABADELL (2017) N.807583166543,0.0,3322569.5,3322569.5,3322569.5
#,,TOTAL,176029349.75,30449927.85,206479277.6,163696792.86
