#,_unnamed,_unnamed_2,EJECUCION DE GASTOS CORRIENTES EJERCICIO A 31-12- 2015,_unnamed_3,_unnamed_4,_unnamed_5,_unnamed_6
#,,,,,,,
#ORG.,PROG.,ECON.,DESCRIPCIÓN,CREDITOS INICIALES,MODIFICACI.,CREDITOS DEFINITIVOS,OBLICACIONES RECONOCIDAS
7.0,13000.0,12003.0,NEG.ADMIN.SEGURIDAD.- SUELDOS DEL GRUPO C1,19769.68,,19769.68,20373.39
7.0,13000.0,12004.0,NEG.ADMIN.SEGURIDAD.- SUELDOS DEL GRUPO C2,41892.9,,41892.9,43018.24
7.0,13000.0,12005.0,NEG.ADMIN.SEGURIDAD.- SUELDOS DEL GRUPO E,7648.54,,7648.54,7894.1
7.0,13000.0,12006.0,NEG.ADMIN.SEGURIDAD.- TRIENIOS,13262.1,,13262.1,14512.66
7.0,13000.0,12009.0,NEG.ADMIN.SEGURIDAD.- I.T.BASICAS,100.0,,100.0,448.8
7.0,13000.0,12100.0,NEG.ADMIN.SEGURIDAD.- COMPLEMENTO DE DESTINO,52202.22,2203.99,54406.21,51847.06
7.0,13000.0,12101.0,NEG.ADMIN.SEGURIDAD.- COMPLEMENTO ESPECÍFICO,102414.91,14630.72,117045.63,102364.57
7.0,13000.0,12103.0,NEG.ADMIN.SEGURIDAD.- I.T.COMPLEM.,100.0,,100.0,1.76
7.0,13000.0,12104.0,ADMIN.SEGURIDAD.-PARTE PROPORCIONAL EXTRA 2012 (46 días),,,,4463.4
7.0,13000.0,15000.0,NEG.ADMIN.SEGURIDAD.- PRODUCTIVIDADES,2000.0,,2000.0,680.4
7.0,13000.0,15100.0,NEG.ADMIN.SEGURIDAD.- GRATIFICACIONES,300.0,,300.0,579.6
7.0,13000.0,16000.0,NEG.ADMIN.SEGURIDAD.- SEGURIDAD SOCIAL,75862.69,,75862.69,77127.99
7.0,13001.0,12001.0,UNID.DIR.SEG. Y SERV.- SUELDOS DEL GRUPO A2,12906.52,,12906.52,13387.65
7.0,13001.0,12003.0,UNID.DIR.SEG. Y SERV.- SUELDOS DEL GRUPO C1,79078.72,,79078.72,77531.68
7.0,13001.0,12006.0,UNID.DIR.SEG. Y SERV.- TRIENIOS,17404.45,,17404.45,19649.75
7.0,13001.0,12009.0,UNID.DIR.SEG. Y SERV.- I.T. BÁSICAS,100.0,,100.0,1205.36
7.0,13001.0,12100.0,UNID.DIR.SEG. Y SERV.- COMPLEMENTO DE DESTINO,58820.58,8475.92,67296.5,56697.43
7.0,13001.0,12101.0,UNID.DIR.SEG. Y SERV.- COMPLEMENTO ESPECÍFICO,145441.65,20777.44,166219.09,152545.39
7.0,13001.0,12103.0,UNID.DIR.SEG. Y SERV.- IT.COMPLEM.,100.0,,100.0,3.76
7.0,13001.0,12104.0,UNID.DIR.SEG.Y SERV.-PARTE PROPORCIONAL EXTRA 2012 (46 días),,,,4988.33
7.0,13001.0,15000.0,UNID.DIR.SEG. Y SERV.- PRODUCTIVIDADES,7715.99,,7715.99,9228.87
7.0,13001.0,15100.0,UNID.DIR.SEG. Y SERV.- GRATIFICACIONES,1650.01,,1650.01,9148.2
7.0,13001.0,16000.0,UNID.DIR.SEG. Y SERV.- SEGURIDAD SOCIAL,82138.31,,82138.31,99325.93
7.0,13200.0,12000.0,POLICIA LOCAL.- SUELDOS DEL GRUPO A1,44031.96,,44031.96,30038.95
7.0,13200.0,12001.0,POLICIA LOCAL.- SUELDOS DEL GRUPO A2,219410.84,,219410.84,213175.4
7.0,13200.0,12003.0,POLICIA LOCAL.- SUELDOS DEL GRUPO C1,2565086.24,,2565086.24,2485064.06
7.0,13200.0,12004.0,POLICIA LOCAL.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,8111.57
7.0,13200.0,12006.0,POLICIA LOCAL.- TRIENIOS,475477.63,,475477.63,500998.69
7.0,13200.0,12009.0,POLICIA LOCAL.- I.T. BASICAS,100.0,,100.0,129069.24
7.0,13200.0,12100.0,POLICIA LOCAL.- COMPLEMENTO DE DESTINO,1794392.74,,1794392.74,1673196.29
7.0,13200.0,12101.0,POLICIA LOCAL.- COMPLEMENTO ESPECÍFICO,4086490.16,,4086490.16,3913554.65
7.0,13200.0,12103.0,POLICIA LOCAL.- I.T. COMPLEMENTARIAS,100.0,,100.0,9023.56
7.0,13200.0,12104.0,UNIDAD APOYO.-PARTE PROPORCIONAL EXTRA 2012 (46 días),,,,148066.41
7.0,13200.0,15000.0,POLICIA LOCAL.- PRODUCTIVIDADES,354448.94,,354448.94,402926.25
7.0,13200.0,15100.0,POLICIA LOCAL.- GRATIFICACIONES,183186.25,,183186.25,159126.15
7.0,13200.0,16000.0,POLICIA LOCAL.- SEGURIDAD SOCIAL,2997008.85,,2997008.85,3051680.61
7.0,13200.0,16200.0,POLICIA LOCAL.- FORMACIÓN EXTERNA (ESPAC 5.3),4500.0,,4500.0,500.0
7.0,13200.0,20300.0,UNID.APOYO.- ARRENDAMIENTO TERMINALES,5910.0,,5910.0,5909.23
7.0,13200.0,21300.0,UNID.APOYO.- MANTENIMIENTO DE EMISORAS,21780.0,,21780.0,22747.56
7.0,13200.0,21301.0,UNID.APOYO.- REPARACIÓN FAXES (1.6),1000.0,,1000.0,
7.0,13200.0,21302.0,UNID.APOYO.- MANTENIMIENTO INSTALACIONES ESPAC,800.0,,800.0,
7.0,13200.0,21400.0,UNID.APOYO.- MANTENIMIENTO VEHICULOS PARQUE INFANT,800.0,,800.0,769.72
7.0,13200.0,21610.0,UNID.APOYO.- MANTENIMIENTO SOFTWARE,3000.0,,3000.0,
7.0,13200.0,22000.0,UNID.APOYO.- MATERIAL IMPRENTA PARQUE INFANTIL,800.0,,800.0,800.0
7.0,13200.0,22001.0,UNID.APOYO.- LIBROS (ESPAC 5.6),500.0,,500.0,326.0
7.0,13200.0,221990.0,UNID.APOYO.- SUMINISTROS ESPAC (5.8),800.0,,800.0,592.71
7.0,13200.0,221991.0,UNID.APOYO.- SUMINISTROS PARQUE INFANTIL (ESPAC 5),700.0,,700.0,1194.0
7.0,13200.0,22400.0,UNID.APOYO.- SEGURO PARQUE INFANTIL (ESPAC 5.10),1450.0,,1450.0,785.02
7.0,13200.0,226011.0,UNID.APOYO.- PROTOCOLO PARQUE INFAN. (ESPAC 5.10),1000.0,,1000.0,999.46
7.0,13200.0,226020.0,UNID.APOYO.- MARKETING ESPAC (5.9),600.0,,600.0,597.74
7.0,13200.0,226021.0,UNID.APOYO.- MATERIAL PUBLICITARIO PARQUE INFANTIL,400.0,,400.0,920.4
7.0,13200.0,22606.0,UNID.APOYO.- FORMACIÓN CONTÍNUA (ESPAC 5.3),35000.0,,35000.0,5080.0
7.0,13200.0,22706.0,UNID.APOYO.- CERTIFICADO ISO 9001:2008 (1.2),6000.0,,6000.0,
7.0,13200.0,227990.0,UNID.APOYO.- TRABAJOS DIVERSOS PQ INFANTIL (ESPAC),7000.0,,7000.0,
7.0,13200.0,48100.0,UNID.APOYO.- PREMIOS CONCURSO ESCOLAR EDUC. VIAL,600.0,,600.0,
7.0,13200.0,48900.0,UNID.APOYO.- CONVENIO  UJI,17000.0,,17000.0,17000.0
7.0,13200.0,62500.0,MOBILIARIO PARQUE INFANTIL,,6983.0,6983.0,6983.0
7.0,13210.0,221040.0,P.JUDICIAL .- VESTUARIO (1.1),23000.0,,23000.0,21908.28
7.0,13220.0,221991.0,SEG.CIUD.- MATERIAL TÉCNICO U.C.E.,17000.0,,17000.0,22999.62
7.0,13230.0,20400.0,LOGIST.- RENTING VEHICULOS (3.1),407235.0,,407235.0,407234.89
7.0,13230.0,21300.0,LOGIST.- MANTENIMIENTO LOGÍSTICA (3.1),1500.0,,1500.0,1073.57
7.0,13230.0,21400.0,LOGIST.- MANTENIMIENTO PARQUE MÓVIL (3.1),42056.09,,42056.09,43041.52
7.0,13230.0,21610.0,LOGIST.- MANTENIMIENTO SOFTWARE,9000.0,,9000.0,
7.0,13230.0,22000.0,LOGIST.- MATERIAL  DE OFICINA (3.1),9000.0,,9000.0,
7.0,13230.0,22001.0,LOGIST.- ACTUALIZACIÓN LEGISLATIVA (3.1),6000.0,,6000.0,490.0
7.0,13230.0,22103.0,LOGIST.- SUMINISTRO DE COMBUSTIBLES AUTOMOCIÓN,150000.0,,150000.0,94921.56
7.0,13230.0,221041.0,LOGIST.- VESTUARIO (4.2),165600.0,,165600.0,148806.17
7.0,13230.0,221990.0,LOGIST.- OTROS SUMINISTROS (3.1),54400.0,,54400.0,36156.11
7.0,13230.0,221991.0,LOGIST.- SUMINISTRO TIRO (2.3),7000.0,,7000.0,16998.98
7.0,13230.0,22201.0,LOGIST.- COMUNICACIONES POSTALES (3.1),500.0,,500.0,345.91
7.0,13230.0,22300.0,LOGIST.- TRANSPORTES (3.1),1800.0,,1800.0,1672.22
7.0,13230.0,22400.0,LOGIST.- SEGURO DE VEHÍCULOS,16413.4,,16413.4,16663.79
7.0,13230.0,22601.0,LOGIST.- ATENCIONES PROTOCOLARIAS (3.1),5000.0,,5000.0,7770.18
7.0,13230.0,22699.0,LOGIST.-GASTOS DIVERSOS,,,,6121.0
7.0,13240.0,20400.0,DISTRITO/AM.- ARRENDAMIENTO MOTICICLETAS (1.7),35949.6,,35949.6,35949.6
7.0,13240.0,21300.0,DISTRITO.- MANTENIMIENTO CASETAS PLAYA (6.2),3750.0,,3750.0,3698.4
7.0,13240.0,21400.0,DISTRITO.- REPARACIÓN BICICLETAS UPC (4.1),3700.0,,3700.0,3634.2
7.0,13240.0,21610.0,DISTRITO/AM.- LICENCIAS SMARTPHONE (1.7),21780.0,,21780.0,20908.8
7.0,13250.0,20300.0,AGRUP.TRAFICO.- ARRENDAMIENTO MATERIAL COMUNICACIONES,,,,8712.0
7.0,13250.0,20400.0,AGRUP.TRÁFICO.- RENTING FURGÓN ATESTADOS (4.1),31750.0,,31750.0,18744.54
7.0,13250.0,20401.0,AGRUP.TRÁFICO.- FURGÓN ATESTADOS II Y III (4.1),20904.0,,20904.0,20890.5
7.0,13250.0,20403.0,AGRUP.TRÁFICO.- RENTING MOTOCICLETAS (1.1),34545.52,,34545.52,31740.91
7.0,13250.0,20404.0,AGRUP.TRÁFICO.- RENTING 8 MOTOCICLETAS (3.1),68132.64,,68132.64,64706.74
7.0,13250.0,21300.0,AGRUP.TRÁFICO.- MANTENIM. ETILÓMETROS Y OTROS(4.1),9000.0,,9000.0,7952.48
7.0,13250.0,21610.0,AGRUP.TRÁFICO.- MANTENIMIENTO MODULOS TRAFICO (1.1,14125.0,,14125.0,
7.0,13250.0,227990.0,AGRUP.TRÁFICO.- TRABAJOS PARA ATESTADOS (4.1),18000.0,,18000.0,4306.51
7.0,13300.0,12001.0,TRAFICO.- SUELDOS GRUPO A2,12906.52,,12906.52,14271.1
7.0,13300.0,12004.0,TRÁFICO.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,9048.75
7.0,13300.0,12005.0,TRÁFICO.- SUELDOS DEL GRUPO E,345536.1,,345536.1,326757.23
7.0,13300.0,12006.0,TRÁFICO.- TRIENIOS,9922.99,,9922.99,13218.04
7.0,13300.0,12009.0,TRÁFICO.- I.T.BASICAS,100.0,,100.0,4362.78
7.0,13300.0,12100.0,TRÁFICO.- COMPLEMENTO DE DESTINO,212910.32,,212910.32,193239.61
7.0,13300.0,12101.0,TRÁFICO.- COMPLEMENTO ESPECÍFICO,440324.44,25180.14,465504.58,466223.33
7.0,13300.0,12103.0,TRÁFICO.- I.T.COMPLEMENTARIAS,100.0,,100.0,231.45
7.0,13300.0,12104.0,TRAFICO.-PARTE PROPORCIONAL EXTRA 2012 (46 días),,,,18852.82
7.0,13300.0,15000.0,TRÁFICO.- GASTOS DE PERSONAL PRODUCTIVIDAD,61525.27,,61525.27,74559.03
7.0,13300.0,15100.0,TRÁFICO.- GRATIFICACIONES,16496.93,,16496.93,14154.7
7.0,13300.0,16000.0,TRÁFICO.- SEGURIDAD SOCIAL,381972.69,,381972.69,376376.01
7.0,13300.0,227990.0,TRÁFICO.- RETIRADA DE VEHÍCULOS (1.4),73843.27,,73843.27,32996.19
7.0,13300.0,227991.0,TRÁFICO.- INSTALACIONES SEMAFÓRICAS (1.1),1063779.8,,1063779.8,1041456.38
7.0,13300.0,227993.0,TRÁFICO.- BALIZAMIENTO Y  VALLAS,61200.0,,61200.0,64011.57
7.0,13300.0,227994.0,TRÁFICO.- SEÑALIZACIÓN HORIZONTAL (1.1),141491.34,,141491.34,138628.47
7.0,13300.0,227995.0,TRÁFICO.- SEÑALIZACIÓN VERTICAL (1.1),467758.92,,467758.92,481188.67
7.0,13310.0,12004.0,UNID.TECN.MOVIL.URBANA.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,7215.54
7.0,13310.0,12006.0,UNID.TECN.MOVIL.URBANA.- TRIENIOS,1179.87,,1179.87,306.43
7.0,13310.0,12009.0,UNID.TECN.MOVIL.URBANA.- I.T.BASICAS,100.0,,100.0,189.08
7.0,13310.0,12100.0,UNID.TECN.MOVIL.URBANA.- COMPLEMENTO DE DESTINO,5527.06,,5527.06,5177.18
7.0,13310.0,12101.0,UNID.TECN.MOVIL.URBANA.- COMPLEMENTO ESPECÍFICO,9315.19,,9315.19,12047.07
7.0,13310.0,12103.0,UNID.TECN.MOVIL.URBANA.- I.T.COMPLEME.,100.0,,100.0,1.89
7.0,13310.0,12104.0,U.T.MOVILIDAD URBANA.-PARTE PROPORCIONAL EXTRA 2012 (46 días),,,,422.68
7.0,13310.0,15000.0,UNID.TECN.MOVIL.URBANA.- PRODUCTIVIDAD,2000.0,,2000.0,1500.0
7.0,13310.0,15100.0,UNID.TECN.MOVIL.URBANA.- GRATIFICACIONES,300.0,,300.0,230.0
7.0,13310.0,16000.0,UNID.TECN.MOVIL.URBANA.- SEGURIDAD SOCIAL,8199.58,,8199.58,12069.54
7.0,13310.0,16205.0,UNID.TECN.MOVIL.URBANA.- SEGUROS,1453.0,,1453.0,
7.0,13310.0,21400.0,UNID.TECN.MOVIL.URBANA.- MANTENIMIENTO MOTOCICLETA,6000.0,,6000.0,
7.0,13310.0,22000.0,UNID.TECN.MOVIL.URBANA.- MATERIAL FUNGIBLE DE OFIC,547.2,,547.2,943.8
7.0,13310.0,22001.0,UNID.TECN.MOVIL.URBANA.- LIBROS Y PUBLICACIONES,347.2,,347.2,
7.0,13310.0,22002.0,UNID.TECN.MOVIL.URBANA.- MAT. INFORMÁT. NO INVENTA,2283.2,,2283.2,
7.0,13310.0,22104.0,UNID.TECN.MOVIL.URBANA.- VESTUARIO AMUS,12000.0,,12000.0,11983.48
7.0,13310.0,22199.0,UNID.TECN.MOVIL.URBANA.- OTROS SUMINISTROS TRÁFICO,1068.0,,1068.0,
7.0,13310.0,22601.0,UNID.TECN.MOVIL.URBANA.- MATERIAL PROTOCOLARIO,500.0,,500.0,
7.0,13310.0,22706.0,UNID.TECN.MOVIL.URBANA.- ASIST. TÉCNICA PLAN SEGUR,18000.0,,18000.0,
7.0,13310.0,62300.0,UNID.TECN.MOVIL.URBANA.- PLAN SEGURIDAD VIAL,12000.0,,12000.0,
7.0,13310.0,62700.0,UNID.TECN.MOVIL.URBANA.- ACTUACIONES AL PMUS,40000.0,,40000.0,
7.0,13310.0,6270015.0,UNID.TECN.MOVIL.URBANA.- ACTUACIONES AL PMUS,,60443.69,60443.69,44340.24
7.0,13400.0,12000.0,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO A1,14677.32,,14677.32,14835.18
7.0,13400.0,12004.0,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,8520.42
7.0,13400.0,12006.0,SECC.MOVILIDAD URBANA.- TRIENIOS,1667.49,,1667.49,2066.59
7.0,13400.0,12009.0,SECC.MOVILIDAD URBANA.- I.T.BASICAS,100.0,,100.0,
7.0,13400.0,12100.0,SECC.MOVILIDAD URBANA.- COMPLEMENTO DE DESTINO,13687.94,,13687.94,13687.94
7.0,13400.0,12101.0,SECC.MOVILIDAD URBANA.- COMPLEMENTO ESPECÍFICO,43281.13,1195.77,44476.9,43281.14
7.0,13400.0,12103.0,SECC.MOVILIDAD URBANA.- I.T.COMPLEMENTARIAS,100.0,,100.0,
7.0,13400.0,12104.0,SEC.MOVIL.URBANA.-PARTE PROPORCIONAL EXTRA 2012 (46 días),,,,1393.59
7.0,13400.0,15000.0,SECC.MOVILIDAD URBANA.- PRODUCTIVIDAD,2000.0,,2000.0,
7.0,13400.0,15100.0,SECC.MOVILIDAD URBANA.- GRATIFICACIONES,1448.37,,1448.37,4409.1
7.0,13400.0,16000.0,SECC.MOVILIDAD URBANA.- SEGURIDAD SOCIAL,16739.99,,16739.99,17189.04
7.0,13410.0,12001.0,UNID.ADMIN.MOVILIDAD URBANA.- SUELDOS DEL GRUPO A2,12906.52,,12906.52,11998.24
7.0,13410.0,12004.0,UNID.ADMIN.MOVILIDAD URBANA.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,7770.36
7.0,13410.0,12006.0,UNID.ADMIN.MOVILIDAD URBANA.- TRIENIOS,1025.98,,1025.98,771.49
7.0,13410.0,12009.0,UNID.ADMIN.MOVILIDAD URBANA.- I.T.BASICAS,100.0,,100.0,123.95
7.0,13410.0,12100.0,UNID.ADMIN.MOVILIDAD URBANA.- COMPLEMENTO DESTINO,11682.86,,11682.86,10795.74
7.0,13410.0,12101.0,UNID.ADMIN.MOVILIDAD URBANA.- COMPLEMENTO ESPECÍFI,21900.7,,21900.7,20287.25
7.0,13410.0,12103.0,UNID.ADMIN.MOVILIDAD URBANA.- I.T.COMPLEM.,100.0,,100.0,0.63
7.0,13410.0,12104.0,UNID.ADMIN.MOVIL.URB.-PARTE PROPORCIONAL EXTRA 2012 (46 días),,,,948.05
7.0,13410.0,15000.0,UNID.ADMIN.MOVILIDAD URBANA.- PRODUCTIVIDAD,2000.0,,2000.0,
7.0,13410.0,15100.0,UNID.ADMIN.MOVILIDAD URBANA.- GRATIFICACIONES,300.0,,300.0,
7.0,13410.0,16000.0,UNID.ADMIN.MOVILIDAD URBANA.- SEGURIDAD SOCIAL,15803.91,,15803.91,19396.43
7.0,13500.0,12001.0,PROT.CIVIL.- SUELDOS DEL GRUPO A2,12906.52,,12906.52,1268.16
7.0,13500.0,12004.0,PROT.CIVIL.- SUELDOS DEL GRUPO C2,8378.58,,8378.58,8626.8
7.0,13500.0,12006.0,PROT.CIVIL.- TRIENIOS,4763.51,,4763.51,3766.29
7.0,13500.0,12009.0,PROT.CIVIL.- I.T.BASICAS,100.0,,100.0,
7.0,13500.0,12100.0,PROT.CIVIL.- COMPLEMENTO DE DESTINO,12664.82,,12664.82,6206.85
7.0,13500.0,12101.0,PROT.CIVIL.- COMPLEMENTO ESPECÍFICO,27093.34,,27093.34,11008.34
7.0,13500.0,12103.0,PROT.CIVIL.- I.T.COMPLEMENT.,100.0,,100.0,
7.0,13500.0,12104.0,PROT.CIVIL.-PARTE PROPORCIONAL EXTRA 2012 (46 días),,,,449.86
7.0,13500.0,15000.0,PROT.CIVIL.- PRODUCTIVIDADES,2000.0,,2000.0,
7.0,13500.0,15100.0,PROT.CIVIL.- GRATIFICACIONES,2679.87,,2679.87,
7.0,13500.0,16000.0,PROT.CIVIL.- SEGURIDAD SOCIAL,19178.49,,19178.49,8660.93
7.0,13500.0,21300.0,PROT.CIVIL.- MANTENIMIENTO RED DE RADIO (3.7),600.0,,600.0,3597.38
7.0,13500.0,22104.0,PROT.CIVIL.- VESTUARIO VOLUNTARIOS (3.5),1200.0,,1200.0,1199.96
7.0,13500.0,22105.0,PROT.CIVIL.- ALIMEN SERVICIO LARGA DURACIÓN (3.4,1200.0,,1200.0,920.0
7.0,13500.0,22199.0,PROT.CIVIL.- CINTA DELIMIT. ZONA DE SEGURIDAD,600.0,,600.0,572.57
7.0,13500.0,22400.0,PROT.CIVIL.- SEGURO ACCIDENTES VOLUNTARIOS,750.0,,750.0,
7.0,13500.0,22602.0,PROT.CIVIL.- INFORMACION PLANES EMERGENCIA (1.6 Y,3000.0,,3000.0,
7.0,13500.0,226990.0,PROT.CIVIL.- ALBERGUE Y AVITUALLAM EMERGENCIAS,1500.0,,1500.0,
7.0,13500.0,226991.0,PROT.CIVIL.- GRATIFICACIONES A VOLUNTARIOS,1000.0,,1000.0,
7.0,13500.0,22799.0,PROT.CIVIL.- SERV.PREV.COBERT SANITARIA ACT.PUBL,20000.0,,20000.0,18430.65
7.0,13600.0,12001.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO A2,38719.56,,38719.56,29194.42
7.0,13600.0,12002.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO B,214927.12,-183692.78,31234.34,31234.34
7.0,13600.0,12003.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO C1,850096.24,,850096.24,950123.13
7.0,13600.0,12006.0,EXTIN. INCENDIOS.- TRIENIOS,97698.37,,97698.37,114188.28
7.0,13600.0,12009.0,EXTIN. INCENDIOS.- I.T.BASICAS,100.0,,100.0,45069.73
7.0,13600.0,12100.0,EXTIN. INCENDIOS.- COMPLEMENTO DE DESTINO,685209.0,-49917.47,635291.53,627866.92
7.0,13600.0,12101.0,EXTIN. INCENDIOS.- COMPLEMENTO ESPECÍFICO,1570371.31,,1570371.31,1465524.59
7.0,13600.0,12103.0,EXTIN. INCENDIOS.- I.T.COMPLEMENT.,100.0,,100.0,3985.68
7.0,13600.0,12104.0,EXTIN.INCENDIOS.-PARTE PROPORCIONAL EXTRA 2012 (46 días),,,,52579.24
7.0,13600.0,15000.0,EXTIN. INCENDIOS.- PRODUCTIVIDADES,203804.38,,203804.38,186913.16
7.0,13600.0,15100.0,EXTIN. INCENDIOS.- GRATIFICACIONES,32150.77,,32150.77,34857.3
7.0,13600.0,16000.0,EXTIN. INCENDIOS.- SEGURIDAD SOCIAL,1162453.88,,1162453.88,1080483.59
7.0,13600.0,16205.0,EXTIN. INCENDIOS.- SEGUROS,3325.0,,3325.0,
7.0,13600.0,20300.0,EXTIN. INCENDIOS.- ARRENDAMIENTO MAQUINARIA PESADA,2000.0,,2000.0,
7.0,13600.0,20400.0,EXTIN. INCENDIOS.- RENTING VEHICULO FSV (2.2),56612.04,,56612.04,56612.04
7.0,13600.0,20401.0,EXTIN. INCENDIOS.- RENTING VEHICULO MANDO MO (2.2),13112.48,,13112.48,13102.85
7.0,13600.0,20402.0,EXTIN. INCENDIOS.- RENTING VEHICULO BRP  (2.2),51933.72,,51933.72,51933.72
7.0,13600.0,20403.0,EXTIN. INCENDIOS.- RENTING VEHICULO BUL  (2.2),37827.84,,37827.84,37827.84
7.0,13600.0,20500.0,EXTIN. INCENDIOS.- ARRENDAMIENTO MOBILIARIO (2.3),500.0,,500.0,
7.0,13600.0,21201.0,EXTIN. INCENDIOS.- MANTENIMIENTO RETÉN GRAO,9400.0,,9400.0,1265.19
