#ORG.,PROG.,ECON.,DESCRIPCIÓN,CREDITOS INICIALES,MODIFICACI.,CREDITOS DEFINITIVOS,OBLICACIONES RECONOCIDAS
5.0,13230.0,22400.0,LOGIST.- SEGURO DE VEHÍCULOS,17160.21,0.0,17160.21,0.0
5.0,13230.0,226991.0,LOGIST.- UNIDAD CANINA,8000.0,0.0,8000.0,0.0
5.0,13230.0,226999.0,LOGIST.- [I]GASTOS DE REPRESENTACION,4000.0,0.0,4000.0,0.0
5.0,13230.0,227990.0,LOGIST.- TRABAJOS OTRAS EMPRESAS,1000.0,0.0,1000.0,0.0
5.0,13240.0,20400.0,POLICIA DISTRITO.- ARRENDAMIENTO MOTOCICLETAS (1.7),0.0,0.0,0.0,4348.76
5.0,13240.0,22199.0,POLICIA DISTRITOS.- SUM.UNIDAD PROT.MEDIOAMBIENTAL,3000.0,0.0,3000.0,0.0
5.0,13240.0,226990.0,POLICIA DISTRITOS.-[I]CAMPAÑAS PREVENTIVAS,3000.0,0.0,3000.0,87.43
5.0,13250.0,12005.0,AGRUP.TRAFICO-AMUS.- SUELDOS GRUPO AP,366791.71,0.0,366791.71,122574.58
5.0,13250.0,12006.0,AGRUP.TRAFICO-AMUS.- TRIENIOS,7544.57,0.0,7544.57,7544.57
5.0,13250.0,12100.0,AGRUP.TRAFICO-AMUS.- COMP.DESTINO,203958.23,0.0,203958.23,68721.64
5.0,13250.0,12101.0,AGRUP.TRAFICO-AMUS.- COMPL.ESPECIFICO,439296.06,0.0,439296.06,159812.31
5.0,13250.0,15000.0,AGRUP.TRAFICO-AMUS.- PRODUCTIVIDAD,109156.38,0.0,109156.38,44904.61
5.0,13250.0,15100.0,AGRUP.TRAFICO-AMUS.- GRATIFICACIONES,58470.08,0.0,58470.08,32551.73
5.0,13250.0,16000.0,AGRUP.TRAFICO-AMUS.- SEG.SOCIAL,403708.17,0.0,403708.17,167341.34
5.0,13250.0,16205.0,AGRUP.TRAFICO-AMUS.- SEGUROS,1600.0,0.0,1600.0,0.0
5.0,13250.0,20400.0,AGRUP.TRÁFICO.- RENTING FURGÓN ATESTADOS (4.1),21402.0,0.0,21402.0,8917.5
5.0,13250.0,20401.0,AGRUP.TRÁFICO-AMUS.- FURGÓN ATESTADOS II (4.1),27803.0,0.0,27803.0,11584.25
5.0,13250.0,20402.0,AGRUP.TRAFICO.AMUS.- RENTING DOS MOTOCICLETAS,0.0,0.0,0.0,4703.0
5.0,13250.0,20404.0,AGRUP.TRÁFICO-AMUS.- RENTING 8 MOTOCICLETAS (3.1),167723.74,0.0,167723.74,12918.12
5.0,13250.0,20405.0,AGRUP.TRAFICO-AMUS.-RENTING DOS MOTOCICLETAS AMUS,11287.2,0.0,11287.2,0.0
5.0,13250.0,20406.0,AGRUP.TRAFICO-AMUS.-RENTING DOS SCOOTERS AMUS,0.0,0.0,0.0,4703.0
5.0,13250.0,20407.0,AGRUP.TRAFICO-AMUS.-RENTIG DOS SCOOTERS AMUS,11287.2,0.0,11287.2,0.0
5.0,13250.0,20408.0,AGRUP.TRAFICO-AMUS.-RENTING 4 SCOOTER Y 2 MOTO AMUS,45000.0,0.0,45000.0,0.0
5.0,13250.0,21300.0,AGRUP.TRÁFICO-AMUS.- MANTENIM. ETILÓMETROS Y OTROS(4.1),10000.0,0.0,10000.0,2901.88
5.0,13250.0,221990.0,AGRUP.TRAFICO-AMUS.- OTROS SUMINISTROS AMUS,2000.0,0.0,2000.0,0.0
5.0,13250.0,226990.0,AGRUP. TRAFICO-AMUS.- CAMPAÑAS PREVENCION Y SENSIBILIZACION,2000.0,0.0,2000.0,0.0
5.0,13250.0,227990.0,AGRUP.TRÁFICO-AMUS.- TRABAJOS PARA ATESTADOS (4.1),8000.0,0.0,8000.0,2559.15
5.0,13300.0,12001.0,TRAFICO.- SUELDOS GRUPO A2,13698.44,0.0,13698.44,4647.91
5.0,13300.0,12004.0,TRÁFICO.- SUELDOS DEL GRUPO C2,0.0,0.0,0.0,42.4
5.0,13300.0,12005.0,TRÁFICO.- SUELDOS DEL GRUPO AP,8149.81,0.0,8149.81,0.0
5.0,13300.0,12006.0,TRÁFICO.- TRIENIOS,4434.59,0.0,4434.59,1375.13
5.0,13300.0,12100.0,TRÁFICO.- COMPLEMENTO DE DESTINO,12108.19,0.0,12108.19,2456.86
5.0,13300.0,12101.0,TRÁFICO.- COMPLEMENTO ESPECÍFICO,27898.52,0.0,27898.52,7466.61
5.0,13300.0,15000.0,TRÁFICO.- GASTOS DE PERSONAL PRODUCTIVIDAD,3181.92,0.0,3181.92,1000.0
5.0,13300.0,15100.0,TRÁFICO.- GRATIFICACIONES,100.0,0.0,100.0,69.0
5.0,13300.0,16000.0,TRÁFICO.- SEGURIDAD SOCIAL,17993.32,0.0,17993.32,5278.95
5.0,13300.0,226990.0,TRAFICO.- OTROS GASTOS DIVERSOS,0.0,0.0,0.0,5445.0
5.0,13300.0,22799.0,INDEMNIZACION DESEQ.ECONOMICO ORA 2015-2018,0.0,0.0,0.0,0.0
5.0,13300.0,227990.0,TRÁFICO.- RETIRADA DE VEHÍCULOS (1.4),76598.56,0.0,76598.56,29008.84
5.0,13300.0,227991.0,TRÁFICO.- INSTALACIONES SEMAFÓRICAS (1.1),1271831.11,0.0,1271831.11,367729.78
5.0,13300.0,227993.0,TRAFICO.- BALIZAMIENTOS VALLAS Y SEÑALIZACION MOVIL,80000.0,0.0,80000.0,18982.6
5.0,13300.0,227994.0,TRÁFICO.- SEÑALIZACIÓN HORIZONTAL (1.1),250000.0,0.0,250000.0,123798.82
5.0,13300.0,227995.0,TRÁFICO.- SEÑALIZACIÓN VERTICAL Y BALIZAMIENTO (1.1),550000.0,0.0,550000.0,171755.58
5.0,13400.0,12000.0,MOVILIDAD.- SUELDOS DEL GRUPO A1,15578.09,0.0,15578.09,5885.4
5.0,13400.0,12001.0,MOVILIDAD.- SUELDOS GRUPO A2,27396.88,0.0,27396.88,4512.2
5.0,13400.0,12004.0,MOVILIDAD.- SUELDOS DEL GRUPO C2,26678.32,0.0,26678.32,5718.43
5.0,13400.0,12005.0,MOVILIDAD.- SUELDOS DEL GRUPO AP,8149.81,0.0,8149.81,0.0
5.0,13400.0,12006.0,MOVILIDAD.- TRIENIOS,5493.27,0.0,5493.27,1233.25
5.0,13400.0,12100.0,MOVILIDAD.- COMPLEMENTO DE DESTINO,43860.17,0.0,43860.17,9259.77
5.0,13400.0,12101.0,MOVILIDAD.- COMPLEMENTO ESPECÍFICO,111741.96,0.0,111741.96,24966.84
5.0,13400.0,15000.0,MOVILIDAD.- PRODUCTIVIDAD,12571.82,0.0,12571.82,4350.0
5.0,13400.0,15100.0,MOVILIDAD.- GRATIFICACIONES,1264.93,0.0,1264.93,1391.5
5.0,13400.0,16000.0,MOVILIDAD.- SEGURIDAD SOCIAL,31248.25,0.0,31248.25,15113.49
5.0,13400.0,22000.0,MOVILIDAD.-MATERIAL DE OFICINA,3000.0,0.0,3000.0,0.0
5.0,13400.0,221990.0,MOVILIDAD.-ADQUISICION TARJETAS MOVILIDAD REDUCIDA,1000.0,0.0,1000.0,0.0
5.0,13400.0,22602.0,MOVILIDAD.- SEMANA MOVILIDAD Y DIA SIN COCHE,18000.0,0.0,18000.0,0.0
5.0,13400.0,226991.0,MOVILIDAD.- CAMPAÑAS CONCIENCIACIÓN,5000.0,0.0,5000.0,0.0
5.0,13400.0,226999.0,MOVILIDAD.- GASTOS REPRESENTACION,3000.0,0.0,3000.0,0.0
5.0,13400.0,61901.0,"PMUS,SEGURIDAD VIAL Y PLAN DIRECTOR BICICLETA",50000.0,0.0,50000.0,0.0
5.0,13400.0,6190119.0,"PMUS,SEGURIDAD VIAL Y PLAN DIRECTOR BICICLETA(IR)",0.0,150615.01,150615.01,103048.31
5.0,13500.0,12001.0,PROT.CIVIL.- SUELDOS GRUPO A2,27396.88,0.0,27396.88,0.0
5.0,13500.0,12002.0,PROT.CIVIL.- SUELDOS GRUPO B,12214.41,0.0,12214.41,0.0
5.0,13500.0,12006.0,PROT.CIVIL.- TRIENIOS,21693.98,0.0,21693.98,0.0
5.0,13500.0,12100.0,PROT.CIVIL.-COMPLEMENTO DE DESTINO,22770.97,0.0,22770.97,0.0
5.0,13500.0,12101.0,PROT.CIVIL.-COMPLEMENTO ESPECÍFICO,75710.65,0.0,75710.65,0.0
5.0,13500.0,15000.0,PROT.CIVIL.- PRODUCTIVIDAD,4067.92,0.0,4067.92,0.0
5.0,13500.0,15100.0,PROT.CIVIL.- GRATIFICACIONES,100.0,0.0,100.0,0.0
5.0,13500.0,16000.0,PROT.CIVIL.-SEGURIDAD SOCIAL,52835.66,0.0,52835.66,41.02
5.0,13500.0,21300.0,PROT.CIVIL.- MANTENIMIENTO RED DE RADIO (3.7),4500.0,0.0,4500.0,0.0
5.0,13500.0,22104.0,PROT.CIVIL.- VESTUARIO VOLUNTARIOS (3.5),9000.0,0.0,9000.0,2621.99
5.0,13500.0,22105.0,PROT.CIVIL.- ALIMEN SERVICIO LARGA DURACIÓN (3.4,2700.0,0.0,2700.0,0.0
5.0,13500.0,221990.0,PROT.CIVIL.-SUMINISTROS (3.6),1350.0,0.0,1350.0,0.0
5.0,13500.0,22400.0,PROT.CIVIL.- SEGURO ACCIDENTES VOLUNTARIOS,2000.0,0.0,2000.0,410.14
5.0,13500.0,22602.0,PROT.CIVIL.- INFORMACION PLANES EMERGENCIA,0.0,0.0,0.0,399.3
5.0,13500.0,226990.0,PROT.CIVIL.- ALBERGUE Y AVITUALLAM EMERGENCIAS,2700.0,0.0,2700.0,0.0
5.0,13500.0,226991.0,PROT.CIVIL.-CAMPAÑAS PROTECCIÓN CIVIL,4500.0,0.0,4500.0,85.0
5.0,13500.0,227990.0,PROT.CIVIL.-PRUEBAS PSICOTECNICAS,3000.0,0.0,3000.0,0.0
5.0,13500.0,227991.0,PROT.CIVIL.-SERV.PREVENTIVO COBERTURA SANITARIA ACTOS PUBLICOS (4.1),115110.0,0.0,115110.0,14267.63
5.0,13500.0,227992.0,PROT.CIVIL.-SALVAMENTO Y SOCORRISMO EN PLAYAS,341100.0,0.0,341100.0,0.0
5.0,13500.0,48900.0,PLAN TERRITORIAL EMERGENCIAS(CRUZ ROJA TERRI.),3000.0,0.0,3000.0,0.0
5.0,13600.0,12001.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO A2,27396.88,0.0,27396.88,10863.89
5.0,13600.0,12002.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO B,219859.32,0.0,219859.32,12374.02
5.0,13600.0,12003.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO C1,1017676.92,0.0,1017676.92,355469.19
5.0,13600.0,12004.0,Sueldos del grupo C2,0.0,0.0,0.0,553.08
5.0,13600.0,12006.0,EXTIN. INCENDIOS.- TRIENIOS,143700.46,0.0,143700.46,61583.02
5.0,13600.0,12100.0,EXTIN. INCENDIOS.- COMPLEMENTO DE DESTINO,787912.85,0.0,787912.85,236676.02
5.0,13600.0,12101.0,EXTIN. INCENDIOS.- COMPLEMENTO ESPECÍFICO,1817174.06,0.0,1817174.06,578753.12
5.0,13600.0,15000.0,EXTIN. INCENDIOS.- PRODUCTIVIDADES,231171.11,0.0,231171.11,108318.97
5.0,13600.0,15100.0,EXTIN. INCENDIOS.- GRATIFICACIONES,206295.3,0.0,206295.3,79830.4
5.0,13600.0,16000.0,EXTIN. INCENDIOS.- SEGURIDAD SOCIAL,1085362.38,0.0,1085362.38,458105.2
5.0,13600.0,16205.0,EXTIN. INCENDIOS.- SEGUROS,3325.0,0.0,3325.0,0.0
5.0,13600.0,20300.0,EXTIN. INCENDIOS.- ARRENDAMIENTO MAQUINARIA PESADA,2000.0,0.0,2000.0,0.0
5.0,13600.0,20400.0,EXTIN. INCENDIOS.- RENTING VEHICULO FSV (2.2),56612.04,0.0,56612.04,23588.35
5.0,13600.0,20401.0,EXTIN. INCENDIOS.- RENTING VEHICULO MANDO MO (2.2),11708.4,0.0,11708.4,0.0
5.0,13600.0,20402.0,EXTIN. INCENDIOS.- RENTING VEHICULO BRP  (2.2),51933.72,0.0,51933.72,21639.05
5.0,13600.0,20403.0,EXTIN. INCENDIOS.- RENTING VEHICULO BUL  (2.2),31523.2,0.0,31523.2,0.0
5.0,13600.0,20404.0,EXTIN.INCENDIOS.- NUEVO RENTING VEHICULO,0.0,0.0,0.0,4878.5
5.0,13600.0,20500.0,EXTIN. INCENDIOS.- ARRENDAMIENTO MOBILIARIO (2.3),1200.0,0.0,1200.0,193.6
5.0,13600.0,21201.0,EXTIN. INCENDIOS.- MANTENIMIENTO RETÉN GRAO,1000.0,0.0,1000.0,232.7
5.0,13600.0,21301.0,EXTIN. INCENDIOS.- MANTENIM. INSTALACIONES MAQUINARIA Y HERRAM (2.3),33000.0,0.0,33000.0,24111.18
5.0,13600.0,21400.0,EXTIN. INCENDIOS.- MANTENIMIENTO VEHÍCULOS (2.3),83100.0,-5500.0,77600.0,11102.83
5.0,13600.0,22102.0,EXTIN. INCENDIOS.- SUMINIST. BUTANO (2.3),1200.0,0.0,1200.0,0.0
5.0,13600.0,22103.0,EXTIN. INCENDIOS.- SUMINIST. COMBUSTIBLE AUTOMOCIÓN,30000.0,0.0,30000.0,1902.52
5.0,13600.0,221041.0,EXTIN. INCENDIOS.- VESTUARIO,40000.0,0.0,40000.0,1155.09
5.0,13600.0,221050.0,EXTIN. INCENDIOS.- AVITUALLAM EN EMERGENCIAS (2.3),2000.0,0.0,2000.0,0.0
5.0,13600.0,221990.0,EXTIN.INCENDIOS - SUMINISTROS VARIOS,0.0,0.0,0.0,283.91
5.0,13600.0,221991.0,EXTIN. INCENDIOS.- SUMINIST. MATERIALES (2.3),53900.0,0.0,53900.0,5076.15
5.0,13600.0,221992.0,EXTIN. INCENDIOS.- SUMINIST. ACTUAC EMERGENCIA (2.7),7800.0,0.0,7800.0,0.0
5.0,13600.0,22400.0,EXTIN. INCENDIOS.- SEGURO DE VEHÍCULOS,18876.28,0.0,18876.28,0.0
5.0,13600.0,22601.0,EXTIN.INCENDIOS.- ATENCIONES PROTOCOLARIAS,2000.0,0.0,2000.0,0.0
5.0,13600.0,226990.0,EXTIN. INCENDIOS.- GASTOS DIVERSOS,0.0,0.0,0.0,828.3
5.0,13600.0,226991.0,EXT.INCENDIOS.-[D]TRANSVERASLIZACIÓN DE LA IGUALDAD DE GENERO,4500.0,0.0,4500.0,0.0
5.0,13600.0,226992.0,EXT.INCENDIOS.-[I]CONMEMORACION BOMBEROS,5000.0,0.0,5000.0,0.0
5.0,13600.0,6220019.0,CONSTRUC.COBERTIZO EXT.INCENDIOS(IR),0.0,35000.0,35000.0,0.0
5.0,13600.0,62300.0,ADQ.MATERIAL TÉCNICO EXT.INCENDIOS,10000.0,5500.0,15500.0,14906.99
5.0,13600.0,6240019.0,ADQUISICION VEHICULOS EXT.INCENDIOS(IR),0.0,895400.0,895400.0,892713.8
5.0,13600.0,62402.0,ADQUISICION VEHICULOS EXT.INCENDIOS,40500.0,0.0,40500.0,0.0
5.0,15000.0,12000.0,COOR. AREA SERVICIOS.- SUELDOS DEL GRUPO A1,15578.09,0.0,15578.09,5885.4
5.0,15000.0,12004.0,COOR. AREA SERVICIOS.- SUELDOS DEL GRUPO C2,8892.77,0.0,8892.77,2544.04
5.0,15000.0,12006.0,COOR. AREA SERVICIOS.- TRIENIOS,5293.33,0.0,5293.33,2570.61
5.0,15000.0,12100.0,COOR. AREA SERVICIOS.- COMPLEMENTO DE DESTINO,18234.97,0.0,18234.97,6093.38
5.0,15000.0,12101.0,COOR. AREA SERVICIOS.- COMPLEMENTO ESPECÍFICO,49165.46,0.0,49165.46,16852.98
5.0,15000.0,15000.0,COOR. AREA SERVICIOS.- PRODUCTIVIDADES,100.0,0.0,100.0,108.0
5.0,15000.0,15100.0,COOR. AREA SERVICIOS.- GRATIFICACIONES,100.0,0.0,100.0,3187.8
5.0,15000.0,16000.0,COOR. AREA SERVICIOS.- SEGURIDAD SOCIAL,11505.52,0.0,11505.52,6639.01
5.0,15100.0,12000.0,DIREC.URBAN.- SUELDOS DEL GRUPO A1,15578.09,0.0,15578.09,5885.4
5.0,15100.0,12004.0,DIREC.URBAN.- SUELDOS GRUPO C2,8892.77,0.0,8892.77,4452.07
5.0,15100.0,12006.0,DIREC.URBAN.- TRIENIOS,9419.0,0.0,9419.0,3184.17
5.0,15100.0,12100.0,DIREC.URBAN.- COMPLEMENTO DE DESTINO,18234.97,0.0,18234.97,7350.44
5.0,15100.0,12101.0,DIREC.URBAN.- COMPLEMENTO ESPECÍFICO,47939.02,0.0,47939.02,18533.49
5.0,15100.0,15000.0,DIREC.URBAN.- PRODUCTIVIDADES,3187.11,0.0,3187.11,432.0
