#ORG.,PROG.,ECON.,DESCRIPCIÓN,CREDITOS INICIALES,MODIFICACI.,CREDITOS DEFINITIVOS,OBLICACIONES RECONOCIDAS
5.0,13000.0,12101,NEG.ADMIN.SEGURIDAD.- COMPLEMENTO ESPECÍFICO,122255.75,0,122255.75,17465.18
5.0,13000.0,12103,NEG.ADMIN.SEGURIDAD.- I.T.COMPLEM.,100.0,0,100.0,
5.0,13000.0,12104,NEG.ADMIN.SEGURIDAD.- 49.73% EXTRA 2012,8732.76,0,8732.76,4806.45
5.0,13000.0,15000,NEG.ADMIN.SEGURIDAD.- PRODUCTIVIDADES,646.71,0,646.71,914.8
5.0,13000.0,15100,NEG.ADMIN.SEGURIDAD.- GRATIFICACIONES,749.88,0,749.88,
5.0,13000.0,16000,NEG.ADMIN.SEGURIDAD.- SEGURIDAD SOCIAL,81577.39,0,81577.39,13498.2
5.0,13001.0,12001,UNID.DIR.SEG. Y SERV.- SUELDOS DEL GRUPO A2,13035.59,0,13035.59,1937.14
5.0,13001.0,12003,UNID.DIR.SEG. Y SERV.- SUELDOS DEL GRUPO C1,79869.52,0,79869.52,11518.39
5.0,13001.0,12006,UNID.DIR.SEG. Y SERV.- TRIENIOS,19183.88,0,19183.88,3555.18
5.0,13001.0,12009,UNID.DIR.SEG. Y SERV.- I.T. BÁSICAS,100.0,0,100.0,153.99
5.0,13001.0,12100,UNID.DIR.SEG. Y SERV.- COMPLEMENTO DE DESTINO,59408.79,0,59408.79,8483.63
5.0,13001.0,12101,UNID.DIR.SEG. Y SERV.- COMPLEMENTO ESPECÍFICO,146896.06,0,146896.06,20910.38
5.0,13001.0,12103,UNID.DIR.SEG. Y SERV.- IT.COMPLEM.,100.0,0,100.0,0.65
5.0,13001.0,12104,UNID.DIR.SEG. Y SERV.- 49.73% EXTRA 2012,10809.66,0,10809.66,4879.9
5.0,13001.0,15000,UNID.DIR.SEG. Y SERV.- PRODUCTIVIDADES,9395.42,0,9395.42,2139.6
5.0,13001.0,15100,UNID.DIR.SEG. Y SERV.- GRATIFICACIONES,10677.18,0,10677.18,
5.0,13001.0,16000,UNID.DIR.SEG. Y SERV.- SEGURIDAD SOCIAL,103992.33,0,103992.33,15731.65
5.0,13200.0,12000,POLICIA LOCAL.- SUELDOS DEL GRUPO A1,44472.27,0,44472.27,6720.9
5.0,13200.0,12001,POLICIA LOCAL.- SUELDOS DEL GRUPO A2,221605.03,0,221605.03,32522.73
5.0,13200.0,12003,POLICIA LOCAL.- SUELDOS DEL GRUPO C1,2605743.09,0,2605743.09,358340.06
5.0,13200.0,12006,POLICIA LOCAL.- TRIENIOS,495338.73,0,495338.73,88324.53
5.0,13200.0,12009,POLICIA LOCAL.- I.T. BASICAS,100.0,0,100.0,12196.72
5.0,13200.0,12100,POLICIA LOCAL.- COMPLEMENTO DE DESTINO,1806754.34,0,1806754.34,245182.35
5.0,13200.0,12101,POLICIA LOCAL.- COMPLEMENTO ESPECÍFICO,4117946.72,0,4117946.72,582963.48
5.0,13200.0,12103,POLICIA LOCAL.- I.T. COMPLEMENTARIAS,100.0,0,100.0,20.55
5.0,13200.0,12104,POLICIA LOCAL.- 49.73% EXTRA 2012,312211.69,0,312211.69,139731.11
5.0,13200.0,15000,POLICIA LOCAL.- PRODUCTIVIDADES,421809.73,0,421809.73,75247.82
5.0,13200.0,15100,POLICIA LOCAL.- GRATIFICACIONES,157238.9,0,157238.9,6106.5
5.0,13200.0,16000,POLICIA LOCAL.- SEGURIDAD SOCIAL,2783003.86,0,2783003.86,425308.75
5.0,13200.0,16200,POLICIA LOCAL.- FORMACIÓN EXTERNA (ESPAC 5.3),3000.0,0,3000.0,
5.0,13200.0,16205,POLICIA LOCAL.- SEGUROS,9362.0,0,9362.0,
5.0,13200.0,21300,UNID.APOYO.- MANTENIMIENTO DE EMISORAS,21780.0,0,21780.0,
5.0,13200.0,21302,UNID.APOYO.- MANTENIMIENTO INSTALACIONES ESPAC,2400.0,0,2400.0,
5.0,13200.0,21400,UNID.APOYO.- MANTENIMIENTO VEHICULOS PARQUE INFANT,800.0,0,800.0,
5.0,13200.0,21610,UNID.APOYO.- MANTENIMIENTO SOFTWARE,3000.0,0,3000.0,
5.0,13200.0,220000,UNID.APOYO.- MATERIAL IMPRENTA PARQUE INFANTIL (ESPAC 5.10),800.0,0,800.0,
5.0,13200.0,220001,UNID.APOYO.- MATERIAL OFICINA ESPAC,2000.0,0,2000.0,
5.0,13200.0,22001,UNID.APOYO.- LIBROS (ESPAC 5.6),500.0,0,500.0,
5.0,13200.0,221990,UNID.APOYO.- SUMINISTROS ESPAC (5.8),800.0,0,800.0,
5.0,13200.0,221991,UNID.APOYO.- SUMINISTROS PARQUE INFANTIL (ESPAC 5),700.0,0,700.0,
5.0,13200.0,22400,UNID.APOYO.- SEGURO PARQUE INFANTIL (ESPAC 5.10),1450.0,0,1450.0,
5.0,13200.0,226011,UNID.APOYO.- PROTOCOLO PARQUE INFAN. (ESPAC 5.10),1000.0,0,1000.0,
5.0,13200.0,226020,UNID.APOYO.- MARKETING ESPAC (5.9),2000.0,0,2000.0,
5.0,13200.0,226021,UNID.APOYO.- MATERIAL PUBLICITARIO PARQUE INFANTIL (ESPAC 5.10),400.0,0,400.0,
5.0,13200.0,22606,UNID.APOYO.- FORMACIÓN CONTÍNUA (ESPAC 5.3),28000.0,0,28000.0,360.0
5.0,13200.0,227990,UNID.APOYO.- TRABAJOS DIVERSOS PQ INFANTIL (ESPAC 5.10),7000.0,0,7000.0,
5.0,13200.0,48100,PREMIOS CONCURSO ESCOLAR EDUCACION VIAL,600.0,0,600.0,
5.0,13200.0,48900,CONVENIO  UJI(CATEDRA PREVENCION DELITO),17000.0,0,17000.0,
5.0,13201.0,12000,GRUPO FORM. ESPAC.- SUELDOS GRUPO A1,14824.09,0,14824.09,2240.3
5.0,13201.0,12001,GRUPO FORM. ESPAC.- SUELDOS GRUPO A2,39106.77,0,39106.77,5811.42
5.0,13201.0,12006,GRUPO FORM. ESPAC.- TRIENIOS,21982.5,0,21982.5,3179.52
5.0,13201.0,12009,GRUPO FORM. ESPAC.- I.T.BASICAS,100.0,0,100.0,
5.0,13201.0,12100,GRUPO FORM. ESPAC.-COMPLEMENTO DESTINO,26894.57,0,26894.57,3842.1
5.0,13201.0,12101,GRUPO FORM. ESPAC.- COMPLEM.ESPECIFICO,83834.27,0,83834.27,11976.3
5.0,13201.0,12103,GRUPO FORM. ESPAC.- I.T.COMPLEMENT.,100.0,0,100.0,
5.0,13201.0,12104,GRUPO FORM. ESPAC.- 49.73% EXTRA 2012,9410.31,0,9410.31,2902.67
5.0,13201.0,15000,GRUPO FORM. ESPAC.- PRODUCTIVIDAD,100.0,0,100.0,96.34
5.0,13201.0,15100,GRUPO FORM. ESPAC.- GRATIFICACIONES,100.0,0,100.0,
5.0,13201.0,16000,GRUPO FORM. ESPAC.- SEG.SOCIAL,75071.67,0,75071.67,9372.66
5.0,13210.0,221040,P.JUDICIAL .- VESTUARIO (1.1),7500.0,0,7500.0,
5.0,13220.0,221991,SEG.CIUD.- MATERIAL TÉCNICO U.C.E. y G.I.P (2.2),8000.0,0,8000.0,
5.0,13230.0,20400,LOGIST.- RENTING VEHICULOS (3.1),407235.0,0,407235.0,67872.64
5.0,13230.0,21300,LOGIST.- MANTENIMIENTO LOGÍSTICA (3.1),1450.0,0,1450.0,
5.0,13230.0,21400,LOGIST.- MANTENIMIENTO PARQUE MÓVIL (3.1),41056.09,0,41056.09,
5.0,13230.0,21610,LOGIST.- MANTENIMIENTO SOFTWARE,3000.0,0,3000.0,
5.0,13230.0,22000,LOGIST.- MATERIAL  DE OFICINA (3.1),5000.0,0,5000.0,
5.0,13230.0,22103,LOGIST.- SUMINISTRO DE COMBUSTIBLES AUTOMOCIÓN,142350.0,0,142350.0,
5.0,13230.0,221041,LOGIST.- VESTUARIO (4.2),132600.0,0,132600.0,
5.0,13230.0,221990,LOGIST.- OTROS SUMINISTROS (3.1),29500.0,0,29500.0,11974.53
5.0,13230.0,221991,LOGIST.- SUMINISTRO TIRO (2.3),10000.0,0,10000.0,
5.0,13230.0,22201,LOGIST.- COMUNICACIONES POSTALES (3.1),500.0,0,500.0,70.76
5.0,13230.0,22300,LOGIST.- TRANSPORTES (3.1),1500.0,0,1500.0,
5.0,13230.0,22400,LOGIST.- SEGURO DE VEHÍCULOS,16741.67,0,16741.67,
5.0,13230.0,22601,LOGIST.- ATENCIONES PROTOCOLARIAS (3.1),1500.0,0,1500.0,
5.0,13240.0,20400,DISTRITO.- ARRENDAMIENTO MOTICICLETAS (1.7),35949.6,0,35949.6,
5.0,13240.0,20601,DISTRITO.- SISTEMA INTEGRAL GESTIÓN EMERGENCIAS,202660.0,0,202660.0,
5.0,13240.0,21300,DISTRITO.- MANTENIMIENTO INTEGRAL POLICÍA PLAYA,3000.0,0,3000.0,
5.0,13240.0,21400,DISTRITO.- REPARACIÓN BICICLETAS UPC (4.1),3000.0,0,3000.0,
5.0,13250.0,12005,AGRUP.TRAFICO.- SUELDOS GRUPO E,348991.46,0,348991.46,42813.4
5.0,13250.0,12006,AGRUP.TRAFICO.- TRIENIOS,3286.6,0,3286.6,2650.71
5.0,13250.0,12009,AGRUP.TRAFICO.- I.T.BASICAS,100.0,0,100.0,863.73
5.0,13250.0,12100,AGRUP.TRAFICO.- COMP.DESTINO,202247.96,0,202247.96,23809.51
5.0,13250.0,12101,AGRUP.TRAFICO.- COMPL.ESPECIFICO,418059.71,0,418059.71,66586.75
5.0,13250.0,12103,AGRUP.TRAFICO.- I.T. COMPLEMENT.,100.0,0,100.0,8.69
5.0,13250.0,12104,AGRUP.TRAFICO.- 49.73% EXTRA 2012,32712.34,0,32712.34,17373.25
5.0,13250.0,15000,AGRUP.TRAFICO.- PRODUCTIVIDAD,78787.74,0,78787.74,17118.91
5.0,13250.0,15100,AGRUP.TRAFICO.- GRATIFICACIONES,17129.02,0,17129.02,310.5
5.0,13250.0,16000,AGRUP.TRAFICO.- SEG.SOCIAL,344405.99,0,344405.99,61190.61
5.0,13250.0,16205,AGRUP.TRAFICO.- SEGUROS,1600.0,0,1600.0,
5.0,13250.0,20400,AGRUP.TRÁFICO.- RENTING FURGÓN ATESTADOS (4.1),6100.0,0,6100.0,
5.0,13250.0,20401,AGRUP.TRÁFICO.- FURGÓN ATESTADOS II (4.1),27803.0,0,27803.0,
5.0,13250.0,20403,AGRUP.TRÁFICO.- RENTING 5 MOTOCICLETAS (3.1),38263.0,0,38263.0,3188.6
5.0,13250.0,20404,AGRUP.TRÁFICO.- RENTING 8 MOTOCICLETAS (3.1),68112.0,0,68112.0,
5.0,13250.0,21300,AGRUP.TRÁFICO.- MANTENIM. ETILÓMETROS Y OTROS(4.1),7500.0,0,7500.0,
5.0,13250.0,21301,AGRUP.TRÁFICO.- MANTENIMIENTO EMISORAS AMUS,3500.0,0,3500.0,
5.0,13250.0,21400,AGRUP.TRÁFICO.- MANTENIMIENTO VEHÍCULOS AMUS,6000.0,0,6000.0,
5.0,13250.0,21610,AGRUP.TRÁFICO.- MANTENIMIENTO MODULOS TRAFICO (1.1),40000.0,0,40000.0,
5.0,13250.0,22000,AGRUP.TRÁFICO.- MANTERIAL OFICINA AMUS,3000.0,0,3000.0,2283.2
5.0,13250.0,22001,AGRUP.TRÁFICO.- LIBROS AMUS,600.0,0,600.0,
5.0,13250.0,22104,AGRUP.TRÁFICO.- VESTUARIO AMUS,10000.0,0,10000.0,
5.0,13250.0,22199,AGRUP.TRÁFICO.- SUMINISTROS AMUS,1200.0,0,1200.0,2205.89
5.0,13250.0,22601,AGRUP.TRÁFICO.- MANTERIAL DE PROTOCOLO AMUS,600.0,0,600.0,
5.0,13250.0,227990,AGRUP.TRÁFICO.- TRABAJOS PARA ATESTADOS (4.1),12000.0,0,12000.0,423.5
5.0,13300.0,12001,TRAFICO.- SUELDOS GRUPO A2,13035.59,0,13035.59,1937.14
5.0,13300.0,12004,TRÁFICO.- SUELDOS DEL GRUPO C2,8462.37,0,8462.37,1229.83
5.0,13300.0,12006,TRÁFICO.- TRIENIOS,10000.0,0,10000.0,634.24
5.0,13300.0,12009,TRÁFICO.- I.T.BASICAS,100.0,0,100.0,
5.0,13300.0,12100,TRÁFICO.- COMPLEMENTO DE DESTINO,12791.47,0,12791.47,1840.1
5.0,13300.0,12101,TRÁFICO.- COMPLEMENTO ESPECÍFICO,26667.98,0,26667.98,3782.28
5.0,13300.0,12103,TRÁFICO.- I.T.COMPLEMENTARIAS,100.0,0,100.0,
5.0,13300.0,12104,TRAFICO.- 49.73% EXTRA 2012,4173.75,0,4173.75,1069.75
5.0,13300.0,15000,TRÁFICO.- GASTOS DE PERSONAL PRODUCTIVIDAD,100.0,0,100.0,
5.0,13300.0,15100,TRÁFICO.- GRATIFICACIONES,100.0,0,100.0,276.0
5.0,13300.0,16000,TRÁFICO.- SEGURIDAD SOCIAL,40172.53,0,40172.53,4664.18
5.0,13300.0,227990,TRÁFICO.- RETIRADA DE VEHÍCULOS (1.4),73843.27,0,73843.27,1913.06
5.0,13300.0,227991,TRÁFICO.- INSTALACIONES SEMAFÓRICAS (1.1),1183455.4,0,1183455.4,66473.38
5.0,13300.0,227993,TRÁFICO.- SUMINISTRO DE VALLAS Y SEÑALIZACIÓN PORTATIL (1.3),62424.0,0,62424.0,
5.0,13300.0,227994,TRÁFICO.- SEÑALIZACIÓN HORIZONTAL (1.1),182829.83,0,182829.83,15922.93
5.0,13300.0,227995,TRÁFICO.- SEÑALIZACIÓN VERTICAL Y BALIZAMIENTO (1.1),477114.1,0,477114.1,54389.66
5.0,13300.0,60900,SEÑALIZACIÓN INFORMATIVA,30000.0,0,30000.0,
5.0,13400.0,12000,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO A1,14824.09,0,14824.09,2240.3
5.0,13400.0,12001,SECC.MOVILIDAD URBANA.- SUELDOS GRUPO A2,13035.59,0,13035.59,1937.14
5.0,13400.0,12004,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO C2,8462.37,0,8462.37,944.56
5.0,13400.0,12006,SECC.MOVILIDAD URBANA.- TRIENIOS,9327.2,0,9327.2,441.59
5.0,13400.0,12009,SECC.MOVILIDAD URBANA.- I.T.BASICAS,100.0,0,100.0,363.28
5.0,13400.0,12100,SECC.MOVILIDAD URBANA.- COMPLEMENTO DE DESTINO,20042.18,0,20042.18,2687.98
5.0,13400.0,12101,SECC.MOVILIDAD URBANA.- COMPLEMENTO ESPECÍFICO,56425.3,0,56425.3,8169.18
5.0,13400.0,12103,SECC.MOVILIDAD URBANA.- I.T.COMPLEMENTARIAS,100.0,0,100.0,1.22
5.0,13400.0,12104,SECC.MOVILIDAD URBANA.- 49.73% EXTRA 2012,3553.57,0,3553.57,1872.81
5.0,13400.0,15000,SECC.MOVILIDAD URBANA.- PRODUCTIVIDAD,713.96,0,713.96,
5.0,13400.0,15100,SECC.MOVILIDAD URBANA.- GRATIFICACIONES,5704.41,0,5704.41,103.5
5.0,13400.0,16000,SECC.MOVILIDAD URBANA.- SEGURIDAD SOCIAL,30540.43,0,30540.43,5726.25
5.0,13400.0,61900,PLAN SEGURIDAD VIAL,40000.0,0,40000.0,
5.0,13400.0,61901,ACTUACIONES PLAN MOVILIDAD URBANA SOSTENIBLE,30000.0,0,30000.0,
5.0,13500.0,21300,PROT.CIVIL.- MANTENIMIENTO RED DE RADIO (3.7),1000.0,0,1000.0,
5.0,13500.0,22104,PROT.CIVIL.- VESTUARIO VOLUNTARIOS (3.5),10000.0,0,10000.0,
5.0,13500.0,22105,PROT.CIVIL.- ALIMEN SERVICIO LARGA DURACIÓN (3.4,3000.0,0,3000.0,
5.0,13500.0,22199,PROT.CIVIL.- SUMINISTROS (3.6),1000.0,0,1000.0,
5.0,13500.0,22400,PROT.CIVIL.- SEGURO ACCIDENTES VOLUNTARIOS,2500.0,0,2500.0,
5.0,13500.0,22602,PROT.CIVIL.- INFORMACION PLANES EMERGENCIA,3000.0,0,3000.0,
5.0,13500.0,226990,PROT.CIVIL.- ALBERGUE Y AVITUALLAM EMERGENCIAS,3000.0,0,3000.0,
5.0,13500.0,22799,PROT.CIVIL.- SERV.PREV.COBERT SANITARIA ACT.PUBL (4.1),30000.0,0,30000.0,
5.0,13500.0,62400,VEHÍCULO PROTECCIÓN CIVIL,30000.0,0,30000.0,
5.0,13600.0,12001,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO A2,52142.36,0,52142.36,3874.28
5.0,13600.0,12002,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO B,216920.72,0,216920.72,4671.23
5.0,13600.0,12003,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO C1,878564.72,0,878564.72,137303.43
5.0,13600.0,12006,EXTIN. INCENDIOS.- TRIENIOS,112950.28,0,112950.28,20367.36
5.0,13600.0,12009,EXTIN. INCENDIOS.- I.T.BASICAS,100.0,0,100.0,9095.17
5.0,13600.0,12100,EXTIN. INCENDIOS.- COMPLEMENTO DE DESTINO,715360.13,0,715360.13,90403.43
5.0,13600.0,12101,EXTIN. INCENDIOS.- COMPLEMENTO ESPECÍFICO,1631839.43,0,1631839.43,212153.82
5.0,13600.0,12103,EXTIN. INCENDIOS.- I.T.COMPLEMENT.,100.0,0,100.0,8.31
5.0,13600.0,12104,EXTIN.INCENDIOS.- 49.73% EXTRA 2012,110815.9,0,110815.9,50442.6
5.0,13600.0,15000,EXTIN. INCENDIOS.- PRODUCTIVIDADES,188954.81,0,188954.81,37686.2
5.0,13600.0,15100,EXTIN. INCENDIOS.- GRATIFICACIONES,39595.78,0,39595.78,4676.4
5.0,13600.0,16000,EXTIN. INCENDIOS.- SEGURIDAD SOCIAL,1001031.86,0,1001031.86,143289.88
5.0,13600.0,16205,EXTIN. INCENDIOS.- SEGUROS,3325.0,0,3325.0,
5.0,13600.0,20300,EXTIN. INCENDIOS.- ARRENDAMIENTO MAQUINARIA PESADA,2000.0,0,2000.0,
5.0,13600.0,20400,EXTIN. INCENDIOS.- RENTING VEHICULO FSV (2.2),56612.04,0,56612.04,
5.0,13600.0,20401,EXTIN. INCENDIOS.- RENTING VEHICULO MANDO MO (2.2),7500.0,0,7500.0,
5.0,13600.0,20402,EXTIN. INCENDIOS.- RENTING VEHICULO BRP  (2.2),51933.72,0,51933.72,
5.0,13600.0,20403,EXTIN. INCENDIOS.- RENTING VEHICULO BUL  (2.2),37827.84,0,37827.84,
5.0,13600.0,20404,EXTIN. INCENDIOS.- NUEVO RENTING VEHICULO,18000.0,0,18000.0,
5.0,13600.0,20500,EXTIN. INCENDIOS.- ARRENDAMIENTO MOBILIARIO (2.3),500.0,0,500.0,
5.0,13600.0,21200,EXTIN. INCENDIOS.- ADECUACIÓN EDIFICIOS,12000.0,0,12000.0,
5.0,13600.0,21201,EXTIN. INCENDIOS.- MANTENIMIENTO RETÉN GRAO,9400.0,0,9400.0,139.45
5.0,13600.0,21301,EXTIN. INCENDIOS.- MANTENIM. MAQUINARIA Y HERRAM.,18900.0,0,18900.0,2811.77
5.0,13600.0,21400,EXTIN. INCENDIOS.- MANTENIMIENTO VEHÍCULOS (2.3),55300.0,0,55300.0,1009.93
5.0,13600.0,22102,EXTIN. INCENDIOS.- SUMINIST. BUTANO (2.3),1200.0,0,1200.0,
5.0,13600.0,22103,EXTIN. INCENDIOS.- SUMINIST. COMBUSTIBLE AUTOMOCIÓN,35587.5,0,35587.5,
5.0,13600.0,221040,EXTIN. INCENDIOS.- VESTUARIO (2.6),140000.0,0,140000.0,
5.0,13600.0,221041,EXTIN. INCENDIOS.- VESTUARIO OTROS (2.3),73700.0,0,73700.0,
5.0,13600.0,221050,EXTIN. INCENDIOS.- AVITUALLAM EN EMERGENCIAS (2.3),2000.0,0,2000.0,
5.0,13600.0,221991,EXTIN. INCENDIOS.- SUMINIST. MATERIALES (2.3),1150.0,0,1150.0,34.22
5.0,13600.0,221992,EXTIN. INCENDIOS.- SUMINIST. ACTUAC EMERGENCIA (2.7),9700.0,0,9700.0,
5.0,13600.0,22400,EXTIN. INCENDIOS.- SEGURO DE VEHÍCULOS,18415.88,0,18415.88,
5.0,13600.0,226990,EXTIN. INCENDIOS.- GASTOS DIVERSOS,100.0,0,100.0,
5.0,13600.0,62400,VEHÍCULO EXTINC. INCENDIOS,20000.0,0,20000.0,
5.0,13600.0,62401,FURGONETA EXTINC. INCENDIOS,35000.0,0,35000.0,
5.0,13600.0,62402,CABINA CONTRA INCENDIOS EXTINC. INCENDIOS,220000.0,0,220000.0,
5.0,13600.0,63300,REPOSICIÓN MATERIAL TÉCNICO EXTINC. INCENDIOS,7500.0,0,7500.0,
5.0,13601.0,12000,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO A1,14824.09,0,14824.09,2240.3
5.0,13601.0,12001,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO A2,26071.18,0,26071.18,1937.14
5.0,13601.0,12004,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO C2,25387.11,0,25387.11,4842.0
5.0,13601.0,12006,ASIST.SANIT.BOMBEROS.- TRIENIOS,21982.5,0,21982.5,2827.89
5.0,13601.0,12009,ASIST.SANIT.BOMBEROS.- I.T.BASICAS,100.0,0,100.0,5957.21
5.0,13601.0,12100,ASIST.SANIT.BOMBEROS.- COM.DESTINO,36907.95,0,36907.95,5181.88
5.0,13601.0,12101,ASIST.SANIT.BOMBEROS.- COMP.ESPECIFICO,90794.35,0,90794.35,12313.8
5.0,13601.0,12103,ASIST.SANIT.BOMBEROS.- I.T.COMPLEM.,100.0,0,100.0,1.1
5.0,13601.0,12104,ASIST.SANIT.BOMBEROS.- 49.73% EXTRA 2012,9410.31,0,9410.31,3512.22
5.0,13601.0,15000,ASIST.SANIT.BOMBEROS.- PRODUCTIVIDAD,100.0,0,100.0,557.4
5.0,13601.0,15100,ASIST.SANIT.BOMBEROS.-GRATIFICACIONES,100.0,0,100.0,
5.0,13601.0,16000,ASIST.SANIT.BOMBEROS.- SEG.SOCIAL,89748.78,0,89748.78,11579.13
5.0,15000.0,12000,COOR. AREA SERVICIOS.- SUELDOS DEL GRUPO A1,14824.09,0,14824.09,2240.3
5.0,15000.0,12004,DIR. URBANISMO.- SUELDOS DEL GRUPO C2,,0,,605.25
5.0,15000.0,12006,COOR. AREA SERVICIOS.- TRIENIOS,3000.0,0,3000.0,906.24
5.0,15000.0,12009,COOR. AREA SERVICIOS.- I.T.BASICAS,100.0,0,100.0,
5.0,15000.0,12100,COOR. AREA SERVICIOS.- COMPLEMENTO DE DESTINO,11770.14,0,11770.14,2478.94
5.0,15000.0,12101,COOR. AREA SERVICIOS.- COMPLEMENTO ESPECÍFICO,37380.36,0,37380.36,6684.12
5.0,15000.0,12103,COOR. AREA SERVICIOS.- I.T.COMPLEM.,100.0,0,100.0,
5.0,15000.0,12104,COOR. AREA SERVICIOS.- 49.73% EXTRA 2012,3941.66,0,3941.66,
5.0,15000.0,15000,COOR. AREA SERVICIOS.- PRODUCTIVIDADES,823.21,0,823.21,
5.0,15000.0,15100,COOR. AREA SERVICIOS.- GRATIFICACIONES,100.0,0,100.0,
5.0,15000.0,16000,COOR. AREA SERVICIOS.- SEGURIDAD SOCIAL,10000.0,0,10000.0,5225.83
5.0,15100.0,12000,DIREC.URBAN.- SUELDOS DEL GRUPO A1,14824.09,0,14824.09,2240.3
5.0,15100.0,12004,DIREC.URBAN.- SUELDOS GRUPO C2,8462.37,0,8462.37,2421.0
5.0,15100.0,12006,DIREC.URBAN.- TRIENIOS,4172.62,0,4172.62,1164.03
5.0,15100.0,12009,DIREC.URBAN.- I.T.BASICAS,100.0,0,100.0,
5.0,15100.0,12100,DIREC.URBAN.- COMPLEMENTO DE DESTINO,17352.47,0,17352.47,3276.42
5.0,15100.0,12101,DIREC.URBAN.- COMPLEMENTO ESPECÍFICO,45621.56,0,45621.56,7861.44
5.0,15100.0,12103,DIREC.URBAN.- I.T.COMPLEMT.,100.0,0,100.0,
5.0,15100.0,12104,DIREC.URBAN.- 49.73% EXTRA 2012,3941.66,0,3941.66,1523.02
