#Ej.,Económ.,Descripción,Previsiones iniciales,Previsiones modificadas,Previsiones definitivas,Derechos reconocidos
2014,4201006,FONDO COMPLEMENT. DE FINANC. LIQ.2012,,,,1195123.42
2014,42011,FONDO COMPLEMENTARIO DE FINANCIAC.2008,,,,-194091.02
2014,42012,FONDO COMPLEMENTARIO DE FINANCIAC.2009,,,,-798098.6
2014,42020,COMPENSACIÓN POR BENEFICIOS FISCALES,,,,30449.1
2014,42090,OTRAS T.CTES.DE LA ADM. GENERAL DEL ESTA,,,,117.38
2014,42091,T.CTES.ESTADO TRANSPORTE URBANO Y JAC,320346.04,,320346.04,276333.78
2014,42093,T.CTES.ESTADO DROGODEPENDENCIAS (Mº SANIDAD),36550.0,,36550.0,34741.0
2014,42100,T.CTES.ESTADO (SPEE),30970.63,33428.75,64399.38,62737.47
2014,42190,T.CTES.ESTADO DEL INE,1500.0,,1500.0,1909.01
2014,45003,T.CTES.G.V.SERV.SOC.DROGODEPENDENCIAS,72000.0,,72000.0,80000.0
2014,45004,T.CTES.G.V.SERV.SOC.SERV. ATENCION DEPEN,,,,112740.0
2014,45006,T.CTES.G.V.SERV.SOC.ACOGIMIENTO FAMILIAR,66174.5,,66174.5,39875.5
2014,45007,T.CTES.G.V.SERV.SOC.SEAFI,41619.5,,41619.5,53496.0
2014,45008,T.CTES.G.V.SERV. SOCIALES GRALES.,640680.0,,640680.0,693670.0
2014,45009,T.CTES.G.V.SERV.SOC.INTEGRACION PUEBLO GITANO,6330.0,6330.0,12660.0,12660.0
2014,45010,T.CTES.G.V.SERV.SOC.AULAS TERCERA EDAD,,,,8394.0
2014,45011,T.CTES.G.V.SUBV.CLUBS DE CONVIVENCIA,82080.0,,82080.0,
2014,45017,T.CTES.G.V.FINAN.GTS.CORRIENTES AMICS,12890.42,,12890.42,13684.93
2014,45018,T.CTES.G.V.- NECES.MENOR.VERANO (T.ESPLAI Y PINAR),,25166.35,25166.35,38700.0
2014,45031,T.CTES.G.V.ESCUELA INF.LOS DUENDES,,,,19616.15
2014,45052,T.CTES.G.V.-EMPLEO ESCUELA TALLER CIUDAD,,,,244988.72
2014,45053,T.CTES.G.V.TALLER EMPLEO CIUDAD SOLIDARI,602411.52,,602411.52,602411.52
2014,45059,"T.CTES.G.V.FORMAC.""MONTAJE Y MNTO. REDES AGUA""",,49770.0,49770.0,47468.04
2014,45061,"T.CTES.G.V.OMIC, JAC, CENTRO REC.CONSUMO",21600.0,,21600.0,16950.1
2014,45063,T.CTES.G.V.SERV.MANT.CENTRO ASISTENCIA,,,,16495.0
2014,45069,T.CTES.G.V.COMERCIO Y ARTESANÍA (AFIC),14560.0,,14560.0,15000.0
2014,45070,T.CTES.G.V.ACTIV.MUSICALES,2000.0,,2000.0,1200.0
2014,45074,T.CTES.G.V.PROMOCION USO VALENCIANO,1907.29,,1907.29,1761.11
2014,45076,T.CTES.G.V.FONDOS BIBLIOGRAFICOS,8392.47,,8392.47,10826.98
2014,45080,OTRAS T.CTES GENERALITAT VALENCIANA,,,,67556.54
2014,45301,T.CTES.EPSAR COMPENS.COSTES BOMBEOS,300000.0,,300000.0,310408.08
2014,46100,DIP. CONVENIO SEGURIDAD,137077.53,,137077.53,134792.92
2014,46101," APORT. DIPUT. Y G.V. AL ""PLAN EMPLEO CONJUNTO""",,263468.04,263468.04,263468.04
2014,46102,TRNSF.DIPUTACION ACTIVIDADES CULTURALES,4383.25,,4383.25,4110.0
2014,46103,T.CTES.DIP. FOMENTO SECTOR PESQUERO,,,,5600.0
2014,46104,T.CTES.DIP. BECAS PRÁCT.FORMAT.ESTUDIANTES,,1600.0,1600.0,3200.0
2014,46105,OTRAS T.CTES.DIPUTACIÓN,,,,15583.47
2014,46107,T.CTES.DIP.EQUIPAMIENTO LOCALES 3ªEDAD,,9412.4,9412.4,9169.52
2014,46108,T. CTES. DIP.CAMPAÑAS CONTROL MOSCAS Y MOSQUITOS,,,,418.95
2014,46109,T.CTES. DIP. BECAS VIOLENCIA GÉNERO,,,,2000.0
2014,47000,T.CTES.EMPRESAS PRIVADAS,10000.0,,10000.0,2220.65
2014,47001,OTRAS T.CTES.EMPRESAS PRIVADAS,,,,1051.14
2014,48000,T.CTES.FAMILIAS E INSTIT.SIN FINES LUCRO,30000.0,,30000.0,750.0
2014,48001,T.CTES.FVMP ATENCION PERSONAS DEPENDIENT,112740.07,,112740.07,
2014,48002,T.CTES.FEMP NUTRICION Y HABITOS,540.0,,540.0,439.84
2014,48003,OTRAS T.CTES.FAMILIAS E INST.SIN FINES L,,,,40935.85
2014,49700,SUBV. ASOCIACION CLIMATE KIC (E.I.T.),,,,74750.0
2014,49703,T.CTES.FEDER CERURBIS,46822.75,,46822.75,3766.84
2014,52000,INTERESES DEPOSITOS,100000.0,,100000.0,58801.75
2014,53410,DIVIDENDO PARTICIPACION Bº EMPRESARIAL,20000.0,,20000.0,11445.0
2014,54100,ARRENDAMIENTOS FINCAS URBANAS,5000.0,,5000.0,4097.75
2014,54900,TRASPASO LOCALES DE NEGOCIO,10000.0,,10000.0,36249.07
2014,55000,CONCESIONES ADVAS,850000.0,,850000.0,1105666.39
2014,60000,ENAJENACION BIENES PATRIMONIALES,615000.0,,615000.0,
2014,60200,ENAJ.INV.REAL.PARCELAS SOBRANTES DE LA VIA PUBLICA,,,,3905.17
2014,60300,ENAJENACIONES INVERSIONES REALES (PMS),894000.0,,894000.0,
2014,74101,T.CAP RECIPLASA-PROYEC.MEDIOAMBIENTALES,,102000.0,102000.0,102000.0
2014,75060,T.CAP.G.V. REHAB.EDIFICIO HACIENDA,2000000.0,,2000000.0,468715.68
2014,75061,T.CAP.G.V.CIUDAD DEL DEPORTE,,,,50000.0
2014,75066,T.CAP G.V.PALAU DE LA FESTA,,,,20000.0
2014,75073,T.CAP.G.V.RONDA NORTE SEGUNDA FASE,,,,1177113.41
2014,75074,T.CAP.G.V. 1ªTRAVESSERA,62922.92,,62922.92,9439.5
2014,75080,T.CAP.REHABILITACION DAVALOS,100000.0,,100000.0,
2014,75081,"""PIP"" GENERALITAT VALENCIANA (SUELO CTRA.ALCORA)",,395148.0,395148.0,395148.0
2014,75300,"TR.CAP.""EPSAR""GRUP.ELECTROGENOS LA PLANA-HNOS.BOU",,99886.34,99886.34,99694.85
2014,75400,T.CAP.CONSELL EDUC.CULT.Y DEP.-REMOD.GAETA HUGUET,900000.0,3226000.0,4126000.0,4112155.76
2014,76100,SUBV. DIP. POYS 2014 (ALUMBR. PCO. STA. C. TEJEIRO),,10995.1,10995.1,10951.12
2014,76101,"T.CAP.DIPUTACION ""ALCANTARILLADO 1ª TRAVESSERA MARJALERÍA-1ªFASE""",,150000.0,150000.0,150000.0
2014,76103,"T.CAP. DIPUTACION ""AUDITORÍAS ENERGÉTICAS""",,,,703.44
2014,79001,T.CAP.FEDER.PROY.CERAMICA CERURBIS,18750.0,,18750.0,18421.05
2014,79003,T.CAP.PROYECTO EUROPEO TRANSITION CITIES,50000.0,,50000.0,35000.0
2014,79100,T.CAP.-FEDER-POL 2000-2006(PINAR-RAFALAFENA),,,,123243.78
2014,83001,REINTEGRO DE ANTICIPOS AL PERSONAL,175000.0,,175000.0,139137.29
2014,87000,RTGG(AMORTIZ.ANTICIP.PREST.BANKIA 2012 ART.32 LOEPSF),,190787.97,190787.97,
2014,87010,PARA GASTOS CON FINANCIACIÓN AFECTADA,,1996679.69,1996679.69,
