#ORG.,PROG.,ECON.,DESCRIPCIÓN,CREDITOS INICIALES,MODIFICACI.,CREDITOS DEFINITIVOS,OBLICACIONES RECONOCIDAS
5.0,13200.0,227990.0,UNID.APOYO.- TRABAJOS DIVERSOS PQ INFANTIL (ESPAC 5.10),7000.0,0.0,7000.0,0.0
5.0,13200.0,45390.0,CONVENIO  UJI(CATEDRA PREV.DELITO),17000.0,0.0,17000.0,0.0
5.0,13200.0,48100.0,PREMIOS ESCOLAR EDUCACION VIAL,3000.0,0.0,3000.0,0.0
5.0,13201.0,12000.0,GRUPO FORM. ESPAC.- SUELDOS GRUPO A1,14824.09,0.0,14824.09,2240.3
5.0,13201.0,12001.0,GRUPO FORM. ESPAC.- SUELDOS GRUPO A2,39106.77,0.0,39106.77,3999.26
5.0,13201.0,12006.0,GRUPO FORM. ESPAC.- TRIENIOS,24116.35,0.0,24116.35,2325.31
5.0,13201.0,12009.0,GRUPO FORM. ESPAC.- I.T.BASICAS,100.0,0.0,100.0,5105.4
5.0,13201.0,12100.0,GRUPO FORM. ESPAC.-COMPLEMENTO DESTINO,26894.57,0.0,26894.57,3011.2
5.0,13201.0,12101.0,GRUPO FORM. ESPAC.- COMPLEM.ESPECIFICO,83834.27,0.0,83834.27,9769.96
5.0,13201.0,12103.0,GRUPO FORM. ESPAC.- I.T.COMPLEMENT.,100.0,0.0,100.0,0.8
5.0,13201.0,15000.0,GRUPO FORM. ESPAC.- PRODUCTIVIDAD,136.42,0.0,136.42,0.0
5.0,13201.0,15100.0,GRUPO FORM. ESPAC.- GRATIFICACIONES,100.0,0.0,100.0,0.0
5.0,13201.0,16000.0,GRUPO FORM. ESPAC.- SEG.SOCIAL,46071.67,0.0,46071.67,6842.87
5.0,13220.0,62300.0,MATERIAL TÉCNICO(SEG.CIUDADANA),18180.0,0.0,18180.0,0.0
5.0,13230.0,20400.0,LOGIST.- RENTING VEHICULOS (3.1),433509.0,0.0,433509.0,67872.64
5.0,13230.0,21300.0,LOGIST.- MANTENIMIENTO LOGÍSTICA (3.1),7500.0,0.0,7500.0,0.0
5.0,13230.0,21400.0,LOGIST.- MANTENIMIENTO PARQUE MÓVIL (3.1),48087.0,0.0,48087.0,411.4
5.0,13230.0,22000.0,LOGIST.- MATERIAL  DE OFICINA (3.1),8000.0,0.0,8000.0,0.0
5.0,13230.0,22103.0,LOGIST.- SUMINISTRO DE COMBUSTIBLES AUTOMOCIÓN,142350.0,0.0,142350.0,7395.36
5.0,13230.0,221041.0,LOGIST.- VESTUARIO (4.2),132600.0,0.0,132600.0,0.0
5.0,13230.0,22110.0,LOGIST.-SUMINISTROS PRODUCTOS LIMPIEZA,1500.0,0.0,1500.0,0.0
5.0,13230.0,221990.0,LOGIST.- OTROS SUMINISTROS (3.1),50280.0,0.0,50280.0,156.58
5.0,13230.0,221991.0,LOGIST.- SUMINISTRO TIRO (2.3),17000.0,0.0,17000.0,0.0
5.0,13230.0,22201.0,LOGIST.- COMUNICACIONES POSTALES (3.1),600.0,0.0,600.0,0.0
5.0,13230.0,22300.0,LOGIST.- TRANSPORTES (3.1),1500.0,0.0,1500.0,0.0
5.0,13230.0,22400.0,LOGIST.- SEGURO DE VEHÍCULOS,16741.67,0.0,16741.67,0.0
5.0,13230.0,22601.0,LOGIST.- ATENCIONES PROTOCOLARIAS (3.1),4250.0,0.0,4250.0,0.0
5.0,13230.0,226990.0,LOGIST.- GASTOS DE REPRESENTACION,1750.0,0.0,1750.0,0.0
5.0,13230.0,62300.0,MATERIAL TÉCNICO(SEG.Y LOGISTICA),21780.0,0.0,21780.0,0.0
5.0,13240.0,20400.0,DISTRITO.- ARRENDAMIENTO MOTOCICLETAS (1.7),35950.0,0.0,35950.0,5991.6
5.0,13240.0,21300.0,DISTRITO.- MANTENIMIENTO INTEGRAL POLICÍA PLAYA,12000.0,0.0,12000.0,0.0
5.0,13240.0,21400.0,DISTRITO.- REPARACIÓN BICICLETAS UPC (4.1),6000.0,0.0,6000.0,0.0
5.0,13250.0,12005.0,AGRUP.TRAFICO-AMUS.- SUELDOS GRUPO E,348991.46,0.0,348991.46,44716.95
5.0,13250.0,12006.0,AGRUP.TRAFICO-AMUS.- TRIENIOS,4022.8,0.0,4022.8,3159.8
5.0,13250.0,12009.0,AGRUP.TRAFICO-AMUS.- I.T.BASICAS,100.0,0.0,100.0,744.69
5.0,13250.0,12100.0,AGRUP.TRAFICO-AMUS.- COMP.DESTINO,202247.96,0.0,202247.96,24868.14
5.0,13250.0,12101.0,AGRUP.TRAFICO-AMUS.- COMPL.ESPECIFICO,418059.71,0.0,418059.71,64957.13
5.0,13250.0,12103.0,AGRUP.TRAFICO-AMUS.- I.T. COMPLEMENT.,100.0,0.0,100.0,4.72
5.0,13250.0,15000.0,AGRUP.TRAFICO-AMUS.- PRODUCTIVIDAD,89669.32,0.0,89669.32,16871.58
5.0,13250.0,15100.0,AGRUP.TRAFICO-AMUS.- GRATIFICACIONES,31333.58,0.0,31333.58,259.2
5.0,13250.0,16000.0,AGRUP.TRAFICO-AMUS.- SEG.SOCIAL,352405.99,0.0,352405.99,62233.67
5.0,13250.0,16200.0,AGRUP.TRAFICO-AMUS.-FORMACION EXTERNA,3500.0,0.0,3500.0,0.0
5.0,13250.0,16205.0,AGRUP.TRAFICO-AMUS.- SEGUROS,1600.0,0.0,1600.0,0.0
5.0,13250.0,20400.0,AGRUP.TRÁFICO.- RENTING FURGÓN ATESTADOS (4.1),21780.0,0.0,21780.0,0.0
5.0,13250.0,20401.0,AGRUP.TRÁFICO-AMUS.- FURGÓN ATESTADOS II (4.1),27803.0,0.0,27803.0,4633.7
5.0,13250.0,20403.0,AGRUP.TRÁFICO-AMUS.- RENTING 5 MOTOCICLETAS (3.1),38264.0,0.0,38264.0,6377.2
5.0,13250.0,20404.0,AGRUP.TRÁFICO-AMUS.- RENTING 8 MOTOCICLETAS (3.1),68113.0,0.0,68113.0,11352.06
5.0,13250.0,20405.0,AGRUP.TRAFICO-AMUS.-RENTING DOS MOTOCICLETAS AMUS,11287.2,0.0,11287.2,1881.2
5.0,13250.0,20406.0,AGRUP.TRAFICO-AMUS.-RENTING DOS SCOOTERS AMUS,15000.0,0.0,15000.0,0.0
5.0,13250.0,21300.0,AGRUP.TRÁFICO-AMUS.- MANTENIM. ETILÓMETROS Y OTROS(4.1),27780.0,0.0,27780.0,310.96
5.0,13250.0,21301.0,AGRUP.TRÁFICO-AMUS- MANTENIMIENTO EMISORAS AMUS,2000.0,0.0,2000.0,0.0
5.0,13250.0,21400.0,AGRUP.TRÁFICO-AMUS.- MANTENIMIENTO VEHÍCULOS AMUS,6000.0,0.0,6000.0,0.0
5.0,13250.0,21401.0,AGRUP.TRAFICO-AMUS.-MANTENIMIENTO BICICLETAS AMUS,2000.0,0.0,2000.0,0.0
5.0,13250.0,22000.0,AGRUP.TRÁFICO-AMUS.- MANTERIAL OFICINA AMUS,2500.0,0.0,2500.0,0.0
5.0,13250.0,22001.0,AGRUP.TRÁFICO-AMUS.- LIBROS AMUS,600.0,0.0,600.0,0.0
5.0,13250.0,22104.0,AGRUP.TRÁFICO-AMUS.- VESTUARIO AMUS,21780.0,0.0,21780.0,0.0
5.0,13250.0,221990.0,AGRUP.TRAFICO-AMUS.-OTROS SUMINISTROS AMUS,3000.0,0.0,3000.0,0.0
5.0,13250.0,221991.0,SUMINISTROS AMUS,2600.0,0.0,2600.0,0.0
5.0,13250.0,22601.0,AGRUP.TRÁFICO-AMUS.- MATERIAL DE PROTOCOLO AMUS,1000.0,0.0,1000.0,0.0
5.0,13250.0,22606.0,AGRUP. TRAFICO-AMUS.- CONGRESOS,15000.0,0.0,15000.0,0.0
5.0,13250.0,226990.0,AGRUP. TRAFICO-AMUS.- CAMPAÑAS PREVENCION Y SENSIBILIZACION,4000.0,0.0,4000.0,0.0
5.0,13250.0,227990.0,AGRUP.TRÁFICO-AMUS.- TRABAJOS PARA ATESTADOS (4.1),12000.0,0.0,12000.0,907.5
5.0,13300.0,12001.0,TRAFICO.- SUELDOS GRUPO A2,13035.59,0.0,13035.59,1937.14
5.0,13300.0,12004.0,TRÁFICO.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,1210.5
5.0,13300.0,12006.0,TRÁFICO.- TRIENIOS,3925.81,0.0,3925.81,670.4
5.0,13300.0,12009.0,TRÁFICO.- I.T.BASICAS,100.0,0.0,100.0,0.0
5.0,13300.0,12100.0,TRÁFICO.- COMPLEMENTO DE DESTINO,12791.47,0.0,12791.47,1827.36
5.0,13300.0,12101.0,TRÁFICO.- COMPLEMENTO ESPECÍFICO,26667.98,0.0,26667.98,3809.72
5.0,13300.0,12103.0,TRÁFICO.- I.T.COMPLEMENTARIAS,100.0,0.0,100.0,0.0
5.0,13300.0,15000.0,TRÁFICO.- GASTOS DE PERSONAL PRODUCTIVIDAD,991.2,0.0,991.2,700.0
5.0,13300.0,15100.0,TRÁFICO.- GRATIFICACIONES,414.57,0.0,414.57,0.0
5.0,13300.0,16000.0,TRÁFICO.- SEGURIDAD SOCIAL,25172.53,0.0,25172.53,2902.16
5.0,13300.0,227990.0,TRÁFICO.- RETIRADA DE VEHÍCULOS (1.4),76598.56,0.0,76598.56,7012.69
5.0,13300.0,227991.0,TRÁFICO.- INSTALACIONES SEMAFÓRICAS (1.1),1218959.06,0.0,1218959.06,82597.99
5.0,13300.0,227993.0,TRAFICO.- BALIZAMIENTOS VALLAS Y SEÑALIZACION MOVIL,64296.72,0.0,64296.72,2420.87
5.0,13300.0,227994.0,TRÁFICO.- SEÑALIZACIÓN HORIZONTAL (1.1),188314.72,0.0,188314.72,10984.27
5.0,13300.0,227995.0,TRÁFICO.- SEÑALIZACIÓN VERTICAL Y BALIZAMIENTO (1.1),426592.88,0.0,426592.88,97645.08
5.0,13400.0,12000.0,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO A1,14824.09,0.0,14824.09,2240.3
5.0,13400.0,12001.0,SECC.MOVILIDAD URBANA.- SUELDOS GRUPO A2,13035.59,0.0,13035.59,1937.14
5.0,13400.0,12004.0,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,1210.5
5.0,13400.0,12006.0,SECC.MOVILIDAD URBANA.- TRIENIOS,2837.18,0.0,2837.18,559.52
5.0,13400.0,12009.0,SECC.MOVILIDAD URBANA.- I.T.BASICAS,100.0,0.0,100.0,0.0
5.0,13400.0,12100.0,SECC.MOVILIDAD URBANA.- COMPLEMENTO DE DESTINO,20042.18,0.0,20042.18,2863.18
5.0,13400.0,12101.0,SECC.MOVILIDAD URBANA.- COMPLEMENTO ESPECÍFICO,56425.3,0.0,56425.3,8060.78
5.0,13400.0,12103.0,SECC.MOVILIDAD URBANA.- I.T.COMPLEMENTARIAS,100.0,0.0,100.0,0.0
5.0,13400.0,15000.0,SECC.MOVILIDAD URBANA.- PRODUCTIVIDAD,2463.85,0.0,2463.85,0.0
5.0,13400.0,15100.0,SECC.MOVILIDAD URBANA.- GRATIFICACIONES,155.46,0.0,155.46,0.0
5.0,13400.0,16000.0,SECC.MOVILIDAD URBANA.- SEGURIDAD SOCIAL,30540.43,0.0,30540.43,4605.24
5.0,13400.0,22000.0,MOVILIDAD.-MATERIAL DE OFICINA,3000.0,0.0,3000.0,0.0
5.0,13400.0,221990.0,MOVILIDAD.-ADQUISICION TARJETAS MOVILIDAD REDUCIDA,1000.0,0.0,1000.0,0.0
5.0,13400.0,226990.0,MOVILIDAD.-GASTOS REPRESENTACION,3000.0,0.0,3000.0,0.0
5.0,13400.0,226991.0,MOVILIDAD.- CAMPAÑAS CONCIENCIACIÓN,5000.0,0.0,5000.0,0.0
5.0,13500.0,21300.0,PROT.CIVIL.- MANTENIMIENTO RED DE RADIO (3.7),2000.0,0.0,2000.0,0.0
5.0,13500.0,22104.0,PROT.CIVIL.- VESTUARIO VOLUNTARIOS (3.5),10000.0,0.0,10000.0,0.0
5.0,13500.0,22105.0,PROT.CIVIL.- ALIMEN SERVICIO LARGA DURACIÓN (3.4,3000.0,0.0,3000.0,0.0
5.0,13500.0,221990.0,P.CIVIL.-SUMINISTROS (3.6),1700.0,0.0,1700.0,0.0
5.0,13500.0,22400.0,PROT.CIVIL.- SEGURO ACCIDENTES VOLUNTARIOS,1500.0,0.0,1500.0,0.0
5.0,13500.0,22602.0,PROT.CIVIL.- INFORMACION PLANES EMERGENCIA,6000.0,0.0,6000.0,0.0
5.0,13500.0,226990.0,PROT.CIVIL.- ALBERGUE Y AVITUALLAM EMERGENCIAS,3000.0,0.0,3000.0,0.0
5.0,13500.0,22799.0,PROT.CIVIL.- SERV.PREV.COBERT SANITARIA ACT.PUBL (4.1),0.0,0.0,0.0,1564.87
5.0,13500.0,227990.0,P.CIVIL.-PRUEBAS PSICOTECNICAS,1000.0,0.0,1000.0,0.0
5.0,13500.0,227991.0,P.CIVIL.-SERV.PREVENTIVO COBERTURA SANITARIA ACTOS PUBLICOS (4.1),35000.0,0.0,35000.0,0.0
5.0,13500.0,227992.0,P.CIVIL.-SALVAMENTO Y SOCORRISMO EN PLAYAS,341092.3,0.0,341092.3,0.0
5.0,13500.0,62400.0,VEHÍCULO PROTECCIÓN CIVIL,29999.99,0.0,29999.99,0.0
5.0,13600.0,12001.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO A2,52142.36,0.0,52142.36,3874.28
5.0,13600.0,12002.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO B,216920.72,0.0,216920.72,5489.63
5.0,13600.0,12003.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO C1,878564.72,0.0,878564.72,140235.58
5.0,13600.0,12006.0,EXTIN. INCENDIOS.- TRIENIOS,128409.36,0.0,128409.36,22103.38
5.0,13600.0,12009.0,EXTIN. INCENDIOS.- I.T.BASICAS,100.0,0.0,100.0,1524.36
5.0,13600.0,12100.0,EXTIN. INCENDIOS.- COMPLEMENTO DE DESTINO,715360.13,0.0,715360.13,93683.18
5.0,13600.0,12101.0,EXTIN. INCENDIOS.- COMPLEMENTO ESPECÍFICO,1631839.43,0.0,1631839.43,212750.65
5.0,13600.0,12103.0,EXTIN. INCENDIOS.- I.T.COMPLEMENT.,100.0,0.0,100.0,0.87
5.0,13600.0,15000.0,EXTIN. INCENDIOS.- PRODUCTIVIDADES,292003.87,0.0,292003.87,39610.49
5.0,13600.0,15100.0,EXTIN. INCENDIOS.- GRATIFICACIONES,191411.38,0.0,191411.38,22155.2
5.0,13600.0,16000.0,EXTIN. INCENDIOS.- SEGURIDAD SOCIAL,1001031.86,0.0,1001031.86,171871.34
5.0,13600.0,16205.0,EXTIN. INCENDIOS.- SEGUROS,3325.0,0.0,3325.0,0.0
5.0,13600.0,20300.0,EXTIN. INCENDIOS.- ARRENDAMIENTO MAQUINARIA PESADA,2000.0,0.0,2000.0,0.0
5.0,13600.0,20400.0,EXTIN. INCENDIOS.- RENTING VEHICULO FSV (2.2),56612.04,0.0,56612.04,4717.67
5.0,13600.0,20401.0,EXTIN. INCENDIOS.- RENTING VEHICULO MANDO MO (2.2),13800.0,0.0,13800.0,0.0
5.0,13600.0,20402.0,EXTIN. INCENDIOS.- RENTING VEHICULO BRP  (2.2),51933.72,0.0,51933.72,4327.81
5.0,13600.0,20403.0,EXTIN. INCENDIOS.- RENTING VEHICULO BUL  (2.2),37827.84,0.0,37827.84,0.0
5.0,13600.0,20404.0,EXTIN. INCENDIOS.- NUEVO RENTING VEHICULO,0.0,0.0,0.0,1951.4
5.0,13600.0,20500.0,EXTIN. INCENDIOS.- ARRENDAMIENTO MOBILIARIO (2.3),500.0,0.0,500.0,0.0
5.0,13600.0,21201.0,EXTIN. INCENDIOS.- MANTENIMIENTO RETÉN GRAO,9400.0,0.0,9400.0,87.46
5.0,13600.0,21301.0,EXTIN. INCENDIOS.- MANTENIM. MAQUINARIA Y HERRAM.,18900.0,0.0,18900.0,2443.93
5.0,13600.0,21400.0,EXTIN. INCENDIOS.- MANTENIMIENTO VEHÍCULOS (2.3),67600.0,0.0,67600.0,974.12
5.0,13600.0,22102.0,EXTIN. INCENDIOS.- SUMINIST. BUTANO (2.3),1200.0,0.0,1200.0,0.0
5.0,13600.0,22103.0,LOGIST..- SUMINIST. COMBUSTIBLE AUTOMOCIÓN,35587.5,0.0,35587.5,1170.56
5.0,13600.0,221041.0,EXTIN. INCENDIOS.- VESTUARIO,15950.0,0.0,15950.0,0.0
5.0,13600.0,221050.0,EXTIN. INCENDIOS.- AVITUALLAM EN EMERGENCIAS (2.3),2000.0,0.0,2000.0,0.0
5.0,13600.0,221991.0,EXTIN. INCENDIOS.- SUMINIST. MATERIALES (2.3),28510.0,0.0,28510.0,659.4
5.0,13600.0,221992.0,EXTIN. INCENDIOS.- SUMINIST. ACTUAC EMERGENCIA (2.7),6200.0,0.0,6200.0,0.0
5.0,13600.0,22400.0,EXTIN. INCENDIOS.- SEGURO DE VEHÍCULOS,18415.88,0.0,18415.88,0.0
5.0,13600.0,226990.0,EXTIN. INCENDIOS.- GASTOS DIVERSOS,100.0,0.0,100.0,0.0
5.0,13600.0,62300.0,ADQ.MATERIAL TÉCNICO EXT.INCENDIOS,32000.0,0.0,32000.0,0.0
5.0,13600.0,62400.0,VEHICULO AUTO-ESCALERA EXT.INCENDIOS,895400.0,0.0,895400.0,0.0
5.0,13600.0,62401.0,VEHÍCULO AUTOBOMBA URBANO LIGERO,239146.82,0.0,239146.82,0.0
5.0,13600.0,63300.0,REP.MATERIAL TÉCNICO EXT.INCENDIOS,24800.0,0.0,24800.0,0.0
5.0,13601.0,12000.0,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO A1,14824.09,0.0,14824.09,2240.3
5.0,13601.0,12001.0,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO A2,26071.18,0.0,26071.18,3374.37
5.0,13601.0,12004.0,ASIST.SANIT.BOMBEROS.- SUELDOS GRUPO C2,25387.11,0.0,25387.11,6052.5
5.0,13601.0,12006.0,ASIST.SANIT.BOMBEROS.- TRIENIOS,16174.88,0.0,16174.88,3856.38
5.0,13601.0,12009.0,ASIST.SANIT.BOMBEROS.- I.T.BASICAS,100.0,0.0,100.0,1471.28
5.0,13601.0,12100.0,ASIST.SANIT.BOMBEROS.- COM.DESTINO,36907.95,0.0,36907.95,6870.75
5.0,13601.0,12101.0,ASIST.SANIT.BOMBEROS.- COMP.ESPECIFICO,90794.35,0.0,90794.35,18754.87
5.0,13601.0,12103.0,ASIST.SANIT.BOMBEROS.- I.T.COMPLEM.,100.0,0.0,100.0,0.28
