#Ej.,Económ.,Descripción,Previsiones iniciales,Previsiones modificadas,Previsiones definitivas,Derechos reconocidos
2017.0,450507.0,T.CTES.CONS.IGUALDAD.- PROGR. ITINERARIOS CS-OEST,0.0,150532.74,150532.74,-35000.0
2017.0,450508.0,T.CTES.SERVEF AEDL (EMSA01/2016/42/12),0.0,6010.66,6010.66,0.0
2017.0,450509.0,T.CTES.SERVEF T'AVALEM JOVE (FOTAV/2017/11/12),0.0,329047.44,329047.44,0.0
2017.0,450601.0,T.CTES.G.V.COMERCIO Y ARTESANIA (AFIC),7000.0,0.0,7000.0,0.0
2017.0,450602.0,T.CTES.G.V.FONDOS BIBLIOGRAFICOS,8558.56,0.0,8558.56,0.0
2017.0,450604.0,T.CTES.G.V.MANT.CENTRO ASIST.SANITARIA,0.0,0.0,0.0,7448.0
2017.0,450801.0,"T. CTES.G.V.OMIC,JAC,CENTRO REC.CONSUMO",19203.5,0.0,19203.5,0.0
2017.0,450802.0,T.CTES.G.V.ACTIV.MUSICALES,0.0,0.0,0.0,3900.0
2017.0,453010.0,T.CTES.EPSAR COMPENS.COSTES BOMBEOS,300000.0,0.0,300000.0,184460.07
2017.0,453020.0,T.CTES.EPSAR ( EXPL.EDAR BOMBEOS Y COL.G,3157500.0,0.0,3157500.0,0.0
2017.0,461000.0,DIP. CONVENIO SEGURIDAD,133445.0,0.0,133445.0,0.0
2017.0,461003.0,TR.CTE.DIPUTACIÓN.-CONTR.PERSONAL SS.SOCIALES(PLAN 135),0.0,300000.0,300000.0,0.0
2017.0,461010.0,"T.CTES.DIPUTACIÓN""PLAN DE EMPLEO 2017""",0.0,7745.46,7745.46,0.0
2017.0,461012.0,"APORT.DIPUTACIÓN PROV.PROG.""XARXA LLIBRES""2015-16",0.0,0.0,0.0,-47027.54
2017.0,470000.0,T.CTES.EMPRESAS PRIVADAS,2500.0,0.0,2500.0,57.2
2017.0,480000.0,T.CTES.FAMILIAS E INST.SIN FINES LUCRO,5000.0,0.0,5000.0,0.0
2017.0,52000.0,INTERESES DEPOSITOS,75000.0,0.0,75000.0,28723.84
2017.0,53410.0,DIVIDENDO PART.BENEF.EMPRESARIAL,1000.0,0.0,1000.0,0.0
2017.0,54100.0,ARRENDAMIENTOS FINCAS URBANAS,10000.0,0.0,10000.0,8540.87
2017.0,54900.0,TRASPASO LOCALES DE NEGOCIO,15000.0,0.0,15000.0,2066.2
2017.0,55000.0,CONCESIONES ADMINISTRATIVAS,1300000.0,0.0,1300000.0,537102.03
2017.0,60200.0,ENAJ.INV.REAL.PARCELAS SOBRANTES DE LA VIA PUBLICA,0.0,0.0,0.0,3632.85
2017.0,75066.0,T.CAP G.V.PALAU DE LA FESTA,0.0,0.0,0.0,157000.0
2017.0,75075.0,T.CAP.G.V.ALCANT. 1ªTRAVES (2ª FASE),400000.0,0.0,400000.0,0.0
2017.0,75080.0,T.CAP.G.V. MEJORA INSTAL. ARCHIVO MUNICIPAL,0.0,0.0,0.0,12353.88
2017.0,79100.0,EDUSI (FINANCIACION FONDOS FEDER),1900000.0,0.0,1900000.0,0.0
2017.0,83001.0,REINTEGRO DE ANTICIPOS PERSONAL,175000.0,0.0,175000.0,70487.19
2017.0,87000.0,PARA GASTOS GENERALES,0.0,7330121.94,7330121.94,0.0
2017.0,87010.0,PARA GASTOS CON FINANCIACIÓN AFECTADA,0.0,1576868.07,1576868.07,0.0
2017.0,91301.0,PRESTAMO LARGO PLAZO PTO.2017,3795400.0,0.0,3795400.0,0.0
#TOTAL,,,170849236.98,10208577.64,181057814.62,114054729.81
