#ORG.,PROG.,ECON.,DESCRIPCIÓN,CREDITOS INICIALES,MODIFICACI.,CREDITOS DEFINITIVOS,OBLICACIONES RECONOCIDAS
5.0,13240.0,20400.0,DISTRITO.- ARRENDAMIENTO MOTOCICLETAS (1.7),35950.0,0.0,35950.0,35949.6
5.0,13240.0,21300.0,DISTRITO.- MANTENIMIENTO INTEGRAL POLICÍA PLAYA,12000.0,0.0,12000.0,5935.6
5.0,13240.0,21400.0,DISTRITO.- REPARACIÓN BICICLETAS UPC (4.1),6000.0,0.0,6000.0,0.0
5.0,13250.0,12005.0,AGRUP.TRAFICO-AMUS.- SUELDOS GRUPO E,348991.46,0.0,348991.46,331675.33
5.0,13250.0,12006.0,AGRUP.TRAFICO-AMUS.- TRIENIOS,4022.8,0.0,4022.8,4853.57
5.0,13250.0,12009.0,AGRUP.TRAFICO-AMUS.- I.T.BASICAS,100.0,0.0,100.0,977.62
5.0,13250.0,12100.0,AGRUP.TRAFICO-AMUS.- COMP.DESTINO,202247.96,0.0,202247.96,182530.97
5.0,13250.0,12101.0,AGRUP.TRAFICO-AMUS.- COMPL.ESPECIFICO,418059.71,0.0,418059.71,448565.02
5.0,13250.0,12103.0,AGRUP.TRAFICO-AMUS.- I.T. COMPLEMENT.,100.0,0.0,100.0,90.23
5.0,13250.0,15000.0,AGRUP.TRAFICO-AMUS.- PRODUCTIVIDAD,89669.32,0.0,89669.32,97499.27
5.0,13250.0,15100.0,AGRUP.TRAFICO-AMUS.- GRATIFICACIONES,31333.58,0.0,31333.58,32336.95
5.0,13250.0,16000.0,AGRUP.TRAFICO-AMUS.- SEG.SOCIAL,352405.99,0.0,352405.99,374083.41
5.0,13250.0,16200.0,AGRUP.TRAFICO-AMUS.-FORMACION EXTERNA,3500.0,-3500.0,0.0,0.0
5.0,13250.0,16205.0,AGRUP.TRAFICO-AMUS.- SEGUROS,1600.0,0.0,1600.0,0.0
5.0,13250.0,20400.0,AGRUP.TRÁFICO.- RENTING FURGÓN ATESTADOS (4.1),21780.0,0.0,21780.0,5523.11
5.0,13250.0,20401.0,AGRUP.TRÁFICO-AMUS.- FURGÓN ATESTADOS II (4.1),27803.0,0.0,27803.0,27802.2
5.0,13250.0,20402.0,AGRUP.TRAFICO.- RENTING 2 MOTOCICLETAS AMUS,0.0,0.0,0.0,0.0
5.0,13250.0,20403.0,AGRUP.TRÁFICO-AMUS.- RENTING 5 MOTOCICLETAS (3.1),38264.0,0.0,38264.0,25508.8
5.0,13250.0,20404.0,AGRUP.TRÁFICO-AMUS.- RENTING 8 MOTOCICLETAS (3.1),68113.0,0.0,68113.0,68111.99
5.0,13250.0,20405.0,AGRUP.TRAFICO-AMUS.-RENTING DOS MOTOCICLETAS AMUS,11287.2,0.0,11287.2,11287.2
5.0,13250.0,20406.0,AGRUP.TRAFICO-AMUS.-RENTING DOS SCOOTERS AMUS,15000.0,0.0,15000.0,3762.4
5.0,13250.0,21300.0,AGRUP.TRÁFICO-AMUS.- MANTENIM. ETILÓMETROS Y OTROS(4.1),27780.0,-11780.0,16000.0,3591.65
5.0,13250.0,21301.0,AGRUP.TRÁFICO-AMUS- MANTENIMIENTO EMISORAS AMUS,2000.0,0.0,2000.0,1629.63
5.0,13250.0,21400.0,AGRUP.TRÁFICO-AMUS.- MANTENIMIENTO VEHÍCULOS AMUS,6000.0,0.0,6000.0,23436.66
5.0,13250.0,21401.0,AGRUP.TRAFICO-AMUS.-MANTENIMIENTO BICICLETAS AMUS,2000.0,0.0,2000.0,0.0
5.0,13250.0,22000.0,AGRUP.TRÁFICO-AMUS.- MANTERIAL OFICINA AMUS,2500.0,0.0,2500.0,0.0
5.0,13250.0,22001.0,AGRUP.TRÁFICO-AMUS.- LIBROS AMUS,600.0,0.0,600.0,0.0
5.0,13250.0,22104.0,AGRUP.TRÁFICO-AMUS.- VESTUARIO AMUS,21780.0,0.0,21780.0,21507.75
5.0,13250.0,221990.0,AGRUP.TRAFICO-AMUS.- OTROS SUMINISTROS AMUS,3000.0,0.0,3000.0,4158.67
5.0,13250.0,221991.0,AGRUP.TRAFICO.- SUMINISTROS ATESTADOS,2600.0,0.0,2600.0,307.63
5.0,13250.0,22601.0,AGRUP.TRÁFICO-AMUS.- MATERIAL DE PROTOCOLO AMUS,1000.0,0.0,1000.0,1000.0
5.0,13250.0,22606.0,AGRUP. TRAFICO-AMUS.- CONGRESOS,15000.0,0.0,15000.0,0.0
5.0,13250.0,226990.0,AGRUP. TRAFICO-AMUS.- CAMPAÑAS PREVENCION Y SENSIBILIZACION,4000.0,0.0,4000.0,0.0
5.0,13250.0,227990.0,AGRUP.TRÁFICO-AMUS.- TRABAJOS PARA ATESTADOS (4.1),12000.0,0.0,12000.0,6358.55
5.0,13250.0,227991.0,AGRUP.TRÁFICO-AMUS.-TRABAJOS OTRAS EMPRESAS,0.0,0.0,0.0,14250.0
5.0,13250.0,62400.0,VEHÍCULO AGENTES MOVILIDAD,0.0,30000.0,30000.0,29250.0
5.0,13300.0,12001.0,TRAFICO.- SUELDOS GRUPO A2,13035.59,0.0,13035.59,13605.81
5.0,13300.0,12004.0,TRÁFICO.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,8655.72
5.0,13300.0,12006.0,TRÁFICO.- TRIENIOS,3925.81,0.0,3925.81,4205.72
5.0,13300.0,12009.0,TRÁFICO.- I.T.BASICAS,100.0,0.0,100.0,0.0
5.0,13300.0,12100.0,TRÁFICO.- COMPLEMENTO DE DESTINO,12791.47,0.0,12791.47,12919.48
5.0,13300.0,12101.0,TRÁFICO.- COMPLEMENTO ESPECÍFICO,26667.98,0.0,26667.98,26934.74
5.0,13300.0,12103.0,TRÁFICO.- I.T.COMPLEMENTARIAS,100.0,0.0,100.0,0.0
5.0,13300.0,12104.0,TRAFICO.-Incremento 1% LGPE 2017,0.0,648.83,648.83,0.0
5.0,13300.0,15000.0,TRÁFICO.- GASTOS DE PERSONAL PRODUCTIVIDAD,991.2,0.0,991.2,3550.0
5.0,13300.0,15100.0,TRÁFICO.- GRATIFICACIONES,414.57,0.0,414.57,138.0
5.0,13300.0,16000.0,TRÁFICO.- SEGURIDAD SOCIAL,25172.53,0.0,25172.53,17267.29
5.0,13300.0,227990.0,TRÁFICO.- RETIRADA DE VEHÍCULOS (1.4),76598.56,0.0,76598.56,47585.92
5.0,13300.0,227991.0,TRÁFICO.- INSTALACIONES SEMAFÓRICAS (1.1),1218959.06,0.0,1218959.06,1063588.99
5.0,13300.0,227993.0,TRAFICO.- BALIZAMIENTOS VALLAS Y SEÑALIZACION MOVIL,64296.72,0.0,64296.72,81716.38
5.0,13300.0,227994.0,TRÁFICO.- SEÑALIZACIÓN HORIZONTAL (1.1),188314.72,0.0,188314.72,235627.03
5.0,13300.0,227995.0,TRÁFICO.- SEÑALIZACIÓN VERTICAL Y BALIZAMIENTO (1.1),426592.88,0.0,426592.88,436682.26
5.0,13400.0,12000.0,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO A1,14824.09,0.0,14824.09,13980.6
5.0,13400.0,12001.0,SECC.MOVILIDAD URBANA.- SUELDOS GRUPO A2,13035.59,0.0,13035.59,13269.5
5.0,13400.0,12004.0,SECC.MOVILIDAD URBANA.- SUELDOS DEL GRUPO C2,8462.37,0.0,8462.37,7941.45
5.0,13400.0,12006.0,SECC.MOVILIDAD URBANA.- TRIENIOS,2837.18,0.0,2837.18,2733.23
5.0,13400.0,12009.0,SECC.MOVILIDAD URBANA.- I.T.BASICAS,100.0,0.0,100.0,0.0
5.0,13400.0,12100.0,SECC.MOVILIDAD URBANA.- COMPLEMENTO DE DESTINO,20042.18,0.0,20042.18,19205.87
5.0,13400.0,12101.0,SECC.MOVILIDAD URBANA.- COMPLEMENTO ESPECÍFICO,56425.3,9110.75,65536.05,57499.26
5.0,13400.0,12103.0,SECC.MOVILIDAD URBANA.- I.T.COMPLEMENTARIAS,100.0,0.0,100.0,0.0
5.0,13400.0,12104.0,SECC.MOVILIDAD URBANA.- Incremento 1% LGPE 2017,0.0,1156.27,1156.27,0.0
5.0,13400.0,15000.0,SECC.MOVILIDAD URBANA.- PRODUCTIVIDAD,2463.85,0.0,2463.85,11270.0
5.0,13400.0,15100.0,SECC.MOVILIDAD URBANA.- GRATIFICACIONES,155.46,0.0,155.46,3605.25
5.0,13400.0,16000.0,SECC.MOVILIDAD URBANA.- SEGURIDAD SOCIAL,30540.43,0.0,30540.43,29748.31
5.0,13400.0,22000.0,MOVILIDAD.-MATERIAL DE OFICINA,3000.0,0.0,3000.0,0.0
5.0,13400.0,221990.0,MOVILIDAD.-ADQUISICION TARJETAS MOVILIDAD REDUCIDA,1000.0,0.0,1000.0,0.0
5.0,13400.0,226990.0,MOVILIDAD.-GASTOS REPRESENTACION,3000.0,0.0,3000.0,0.0
5.0,13400.0,226991.0,MOVILIDAD.- CAMPAÑAS CONCIENCIACIÓN,5000.0,0.0,5000.0,10345.5
5.0,13400.0,6190117.0,ACTUACIONES PLAN MVDAD.URBANA SOSTENIBLE(IR),0.0,182187.15,182187.15,159432.1
5.0,13500.0,21300.0,PROT.CIVIL.- MANTENIMIENTO RED DE RADIO (3.7),2000.0,0.0,2000.0,1700.0
5.0,13500.0,22104.0,PROT.CIVIL.- VESTUARIO VOLUNTARIOS (3.5),10000.0,0.0,10000.0,7784.9
5.0,13500.0,22105.0,PROT.CIVIL.- ALIMEN SERVICIO LARGA DURACIÓN (3.4,3000.0,0.0,3000.0,1125.0
5.0,13500.0,221990.0,P.CIVIL.-SUMINISTROS (3.6),1700.0,0.0,1700.0,1675.12
5.0,13500.0,22400.0,PROT.CIVIL.- SEGURO ACCIDENTES VOLUNTARIOS,1500.0,0.0,1500.0,529.21
5.0,13500.0,22602.0,PROT.CIVIL.- INFORMACION PLANES EMERGENCIA,6000.0,0.0,6000.0,10574.19
5.0,13500.0,226990.0,PROT.CIVIL.- ALBERGUE Y AVITUALLAM EMERGENCIAS,3000.0,0.0,3000.0,0.0
5.0,13500.0,22799.0,PROT.CIVIL.- SERV.PREV.COBERT SANITARIA ACT.PUBL (4.1),0.0,0.0,0.0,26441.19
5.0,13500.0,227990.0,P.CIVIL.-PRUEBAS PSICOTECNICAS,1000.0,0.0,1000.0,0.0
5.0,13500.0,227991.0,P.CIVIL.-SERV.PREVENTIVO COBERTURA SANITARIA ACTOS PUBLICOS (4.1),35000.0,0.0,35000.0,8882.39
5.0,13500.0,227992.0,P.CIVIL.-SALVAMENTO Y SOCORRISMO EN PLAYAS,341092.3,0.0,341092.3,324037.45
5.0,13500.0,62400.0,VEHÍCULO PROTECCIÓN CIVIL,29999.99,0.0,29999.99,28515.49
5.0,13600.0,12001.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO A2,52142.36,0.0,52142.36,27390.14
5.0,13600.0,12002.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO B,216920.72,0.0,216920.72,35350.55
5.0,13600.0,12003.0,EXTIN. INCENDIOS.- SUELDOS DEL GRUPO C1,878564.72,0.0,878564.72,980909.07
5.0,13600.0,12006.0,EXTIN. INCENDIOS.- TRIENIOS,128409.36,0.0,128409.36,135150.65
5.0,13600.0,12009.0,EXTIN. INCENDIOS.- I.T.BASICAS,100.0,0.0,100.0,1887.69
5.0,13600.0,12100.0,EXTIN. INCENDIOS.- COMPLEMENTO DE DESTINO,715360.13,0.0,715360.13,647093.81
5.0,13600.0,12101.0,EXTIN. INCENDIOS.- COMPLEMENTO ESPECÍFICO,1631839.43,0.0,1631839.43,1531057.96
5.0,13600.0,12103.0,EXTIN. INCENDIOS.- I.T.COMPLEMENT.,100.0,0.0,100.0,84.56
5.0,13600.0,12104.0,EXTIN.INCENDIOS.- Incremento 1% LGPE 2017,0.0,38333.96,38333.96,272.04
5.0,13600.0,15000.0,EXTIN. INCENDIOS.- PRODUCTIVIDADES,292003.87,0.0,292003.87,212925.47
5.0,13600.0,15100.0,EXTIN. INCENDIOS.- GRATIFICACIONES,191411.38,0.0,191411.38,183191.4
5.0,13600.0,16000.0,EXTIN. INCENDIOS.- SEGURIDAD SOCIAL,1001031.86,0.0,1001031.86,1017357.6
5.0,13600.0,16205.0,EXTIN. INCENDIOS.- SEGUROS,3325.0,0.0,3325.0,0.0
5.0,13600.0,20300.0,EXTIN. INCENDIOS.- ARRENDAMIENTO MAQUINARIA PESADA,2000.0,0.0,2000.0,0.0
5.0,13600.0,20400.0,EXTIN. INCENDIOS.- RENTING VEHICULO FSV (2.2),56612.04,0.0,56612.04,56612.04
5.0,13600.0,20401.0,EXTIN. INCENDIOS.- RENTING VEHICULO,13800.0,0.0,13800.0,0.0
5.0,13600.0,20402.0,EXTIN. INCENDIOS.- RENTING VEHICULO BRP  (2.2),51933.72,0.0,51933.72,51933.72
5.0,13600.0,20403.0,EXTIN. INCENDIOS.- RENTING VEHICULO BUL  (2.2),37827.84,0.0,37827.84,37827.84
5.0,13600.0,20404.0,EXTIN. INCENDIOS.- RENTING VEHICULO MANDO,0.0,0.0,0.0,11708.4
5.0,13600.0,20500.0,EXTIN. INCENDIOS.- ARRENDAMIENTO MOBILIARIO (2.3),500.0,0.0,500.0,0.0
5.0,13600.0,21201.0,EXTIN. INCENDIOS.- MANTENIMIENTO RETÉN GRAO,9400.0,0.0,9400.0,973.86
5.0,13600.0,21301.0,EXTIN. INCENDIOS.- MANTENIM. MAQUINARIA Y HERRAM.,18900.0,0.0,18900.0,10259.97
5.0,13600.0,21400.0,EXTIN. INCENDIOS.- MANTENIMIENTO VEHÍCULOS (2.3),67600.0,0.0,67600.0,47246.66
5.0,13600.0,22102.0,EXTIN. INCENDIOS.- SUMINIST. BUTANO (2.3),1200.0,0.0,1200.0,0.0
5.0,13600.0,22103.0,EXTIN. INCENDIOS.- SUMINIST. COMBUSTIBLE AUTOMOCIÓN,35587.5,0.0,35587.5,19904.52
5.0,13600.0,221041.0,EXTIN. INCENDIOS.- VESTUARIO,15950.0,0.0,15950.0,18782.92
